elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
76342,100000,2.90622145e+38; -3.39365196e+38,-9.910177e+37; -3.58262145e+37
51714,100000,3.01999765e+38; 2.51620227e+38,-1.07468862e+38; 7.38373313e+37
50484,100000,-1.57719627e+38; 1.5956128e+38,3.34704988e+38; 2.60689811e+38
55052,100000,-1.02226539e+38; -6.54265405e+37,3.10051476e+38; -1.14968953e+38
51263,100000,2.11383099e+36; -2.80988122e+38,-5.27508103e+37; 8.90763473e+37
55206,100000,1.16352264e+38; 9.97615061e+37,-2.85482825e+38; 8.65794306e+37
50969,100000,2.71879048e+38; 2.95416085e+37,-2.05737441e+38; -1.27997997e+38
51220,100000,-1.9432171e+38; 1.21082771e+38,-6.38446749e+37; 1.89374404e+38
60086,100000,4.12368414e+37; -1.72345212e+38,2.50653182e+38; 8.65201248e+37
49299,100000,7.40186611e+37; 3.3125992e+38,-6.57875421e+37; 1.2788473e+38
51839,100000,-2.06817824e+38; -2.96550084e+38,1.8959311e+38; -2.78386233e+38
57342,100000,1.20995293e+38; -2.39721937e+38,2.84014805e+38; 2.47904591e+38
56855,100000,2.05914588e+38; -3.23557634e+38,-2.18285762e+38; 1.78282533e+37
58539,100000,-1.09409473e+38; 9.38317814e+37,8.01501552e+37; 1.69367298e+37
54831,100000,-3.01501609e+38; -3.07980155e+38,-2.36743161e+38; 1.3246896e+38
49526,100000,8.43060159e+37; 2.24344037e+38,1.39495649e+38; -1.86269147e+38
63420,100000,3.07850916e+38; 2.20864752e+38,2.51159674e+38; 9.00182422e+37
55822,100000,-1.09050789e+38; -2.53816325e+38,-1.27186995e+38; -2.65870283e+38
55577,100000,-1.51044463e+38; -1.72329757e+38,2.71897262e+38; -2.38524889e+38
49340,100000,-2.59888067e+38; 2.20039927e+38,-2.45021041e+38; 8.01955168e+37
49839,100000,2.47599057e+38; 9.1638401e+37,2.63249816e+38; -2.81752485e+38
