runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
4,3839,31197,250000,2195423612,1207973548,928052926
4,3827,31802,250000,3300751623,1602288841,3816083735
4,4066,30972,250000,2140267212,813365796,80299584
4,4124,32203,250000,4174711596,2654532410,2833914876
4,4344,31195,250000,2373913313,4151682568,1752907464
4,3783,30772,250000,568960725,3853712243,721752187
4,3825,31905,250000,278931812,2490420826,2365535507
4,4071,31132,250000,3540355182,3396451890,2490185279
4,4095,31556,250000,1090609459,1311996784,3722022306
4,4293,32463,250000,1457496505,164502414,2396809124
4,4151,29632,250000,1944774365,1497965413,1720741943
4,4182,29233,250000,3976924597,2185959762,422234297
4,4138,29670,250000,2623841393,6446472,1597952869
4,3964,29139,250000,4159806784,3186625617,723612297
4,3893,30885,250000,815268044,3004531229,2468355378
4,3791,29041,250000,1442449867,2246830679,3220052832
4,4130,31353,250000,2525600395,1184704074,3116671545
4,3793,28629,250000,677415590,3211836934,92457768
4,3959,31096,250000,1867567826,2864505124,2993387455
4,3791,30339,250000,3831646431,2445189070,1713883883
4,3815,31970,250000,3576008913,3234947116,1614982558
4,3863,31185,250000,1854252648,1261679714,3754560468
4,4023,30981,250000,1366560667,1644733411,4114085049
4,3849,30154,250000,1767581964,2768752232,3541711263
4,3923,29494,250000,2933358426,3573012095,2871819497
4,4024,28567,250000,3670296888,2047893775,778317067
4,3975,28097,250000,2316302753,1915716116,3518447806
4,3809,29006,250000,1926722208,3955036311,3629473773
4,4157,28868,250000,2145322407,1640884649,701052948
4,4084,29015,250000,4210073530,2730152927,3352868305
4,3985,28186,250000,2581353852,463288949,783624797
4,3698,27220,250000,4088753933,1631234002,2459767402
4,3951,27827,250000,3842177354,1328104976,3763878655
4,3864,29353,250000,1303505211,83509617,1767672297
4,4077,29014,250000,3294824645,950812254,4098266018
4,3851,28366,250000,3937762352,4011726362,1240692383
4,3923,28685,250000,3314963549,3052681669,1026515317
4,3691,27093,250000,3925019129,1293180872,4005047791
4,3806,30130,250000,2332811431,3007079043,3014589542
4,3713,29043,250000,1698326329,2136440286,39457269
4,3792,31392,250000,2650010747,1816088866,3753257589
4,3748,29502,250000,3891193005,2332068205,1642417830
4,3888,29614,250000,551062473,2015438825,3889774947
4,4044,30998,250000,1319038479,2040747412,2679450432
4,3847,30754,250000,3497671501,4042572403,699729133
