runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,4299,32975,250000,1.0231458511013472e+308,1.3376524698258366e+308
3,4267,30809,250000,-1.2150759654656732e+308,-8.25660727212917e+307
3,4273,31951,250000,-6.404932744399621e+307,-1.0446259620551573e+306
3,4358,33453,250000,-9.985081442697875e+307,2.486086451786126e+307
3,4187,28131,250000,-6.255787360498283e+307,4.661828704956927e+307
3,4130,30384,250000,9.84169699644794e+306,-1.4845797612749815e+307
3,4088,31327,250000,4.3522511244848004e+307,-1.0421406337321656e+308
3,4348,28075,250000,-9.719958709151794e+307,2.592236402429342e+307
3,4087,29673,250000,-1.605895767358093e+307,-3.2884931262478383e+307
3,4067,29433,250000,1.1654829959285363e+308,1.6776209981666168e+308
3,4298,27574,250000,-4.967009238276943e+307,-8.146666579425725e+307
3,4332,29236,250000,-1.471046127814443e+307,2.936269885426721e+307
3,4067,27815,250000,-9.305085465583035e+307,-1.29246794983441e+308
3,4312,29963,250000,-4.688817650785013e+307,-8.547466480315627e+307
3,4276,29544,250000,2.4214531983984054e+307,-7.326295873227764e+307
3,4126,31492,250000,-1.3582813797215627e+308,-8.514672192008982e+307
3,4151,28633,250000,-6.804242514735249e+307,1.4693315738372832e+308
3,4155,30865,250000,4.4623942022317716e+307,-1.2307652302208436e+308
3,4122,27465,250000,-1.4257798932878868e+308,1.5181695949238315e+308
3,4242,31404,250000,-1.0204118806977843e+307,9.255944824348945e+307
3,4099,29239,250000,-1.6412591724762829e+308,1.6920272895482536e+308
3,4374,32742,250000,-2.7889297433630444e+307,-1.757394063111681e+308
3,4326,30315,250000,6.934662606693293e+307,1.2264364375180547e+308
3,4274,26350,250000,5.087096863602138e+307,8.902066467512792e+307
3,4156,27438,250000,5.850983693271503e+307,-1.5596346431480232e+308
3,4301,28924,250000,1.1556328751104603e+308,4.542834593545622e+307
3,4126,28140,250000,-1.0449720012388938e+308,-5.476532407702734e+306
3,4468,32804,250000,1.5198661387306734e+308,-1.3537080291568057e+308
3,4408,27425,250000,1.6747625116386128e+308,9.207811021618324e+307
3,4121,28612,250000,-1.4242326405131437e+307,-1.7660436284639007e+308
3,4101,25802,250000,1.7803181458709473e+308,-1.5708381251020814e+307
3,4075,30870,250000,9.103935460998123e+307,-4.70659042634457e+307
3,4304,31814,250000,-1.5112374183364873e+308,1.0595245799087557e+308
