runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.source.buffer,param.sourceoffset.integer,param.count.integer
31,4949,69713,10000,buffer: 0xc94f82a0c32417f7,220,buffer: 0x86eaf3a15ffe7db7,27,9
31,4241,64945,10000,buffer: 0x3614b534747defb7,255,buffer: 0x355aebd528d8af57,66,92
31,3898,62383,10000,buffer: 0x7023c8d148036137,124,buffer: 0xd4ff322a1fd98d37,100,108
31,3896,66060,10000,buffer: 0xcddd406cc1f00ff7,138,buffer: 0x48688738b7c16937,50,106
31,4871,71519,10000,buffer: 0x657c3ad72ce098f7,102,buffer: 0x43691af5e6a61f37,30,107
31,3898,57997,10000,buffer: 0xd8991a0c3ee5c537,237,buffer: 0xd349176260543057,13,74
31,4869,68640,10000,buffer: 0x416c3b5ce837f437,226,buffer: 0xaf53418eff842fb7,4,36
31,4867,63291,10000,buffer: 0x7bedd363378f2fb7,205,buffer: 0x6d454c12aeace137,28,14
31,3895,62709,10000,buffer: 0x17a8426a6e988e37,209,buffer: 0x8cddcc60ea9f2177,90,26
31,3896,66810,10000,buffer: 0x5b5e28fc6fae5b37,110,buffer: 0xc6bb9a597461c5b7,89,90
31,4872,61924,10000,buffer: 0x14df38c596a93c77,168,buffer: 0x25dac3cba137d8f7,76,101
31,4471,63767,10000,buffer: 0x05d29a0486e75237,102,buffer: 0x8884887ffd0ab777,21,37
31,4870,63081,10000,buffer: 0x20de2348c2c75937,253,buffer: 0x890aebce3d0c4a97,22,8
31,3968,62965,10000,buffer: 0xfe3d699bfa2ffe37,71,buffer: 0x21213b77bd38d7f7,95,63
31,3896,64097,10000,buffer: 0x4d29230d3ae611f7,35,buffer: 0x899792e475dfd717,101,127
31,3895,57588,10000,buffer: 0x0e88fec76d1f23b7,234,buffer: 0xb41bffc7d3e49e77,63,46
31,3897,66451,10000,buffer: 0x13116ae3fe2f9eb7,190,buffer: 0x1f1c76d818053337,108,83
31,3899,63896,10000,buffer: 0xf0fcad76ebde6637,228,buffer: 0xffa0597b1914e5d7,39,125
31,3902,66970,10000,buffer: 0xe6ee0f1aed930977,213,buffer: 0x492af4488b6e3437,29,92
31,4871,59651,10000,buffer: 0xc550e2ce32001377,46,buffer: 0xf87d0678dd9cf3d7,65,103
31,4121,60856,10000,buffer: 0x76c29b8bb9a71137,229,buffer: 0x2b3af2730741e5d7,46,38
31,3965,65742,10000,buffer: 0xa74d64e6f166d237,190,buffer: 0xa810d5f9cf72a1f7,51,45
31,4870,63465,10000,buffer: 0xd58ef1be743e31b7,205,buffer: 0xb55ab43ec7cf6137,105,16
31,4869,64245,10000,buffer: 0x9963f6658eb45437,81,buffer: 0x03b80b9d9e831897,92,94
31,4869,59812,10000,buffer: 0x9d8cefc3a6339877,78,buffer: 0x86bc99baa03c85b7,81,51
31,3904,72219,10000,buffer: 0x4ba4a22e6d503437,159,buffer: 0xa5ecd78b408166b7,59,87
31,3923,63029,10000,buffer: 0xc841a7a3718c57b7,3,buffer: 0xccfe1fc3fb5b4537,3,59
31,3901,48661,10000,buffer: 0x8ad5706a482abd37,170,buffer: 0x4ad4c7f28db5e497,41,121
31,3929,62812,10000,buffer: 0x416795d1a1567037,191,buffer: 0x2f9172b5385a7bf7,58,77
31,3935,62744,10000,buffer: 0xce908663b2b29137,97,buffer: 0xe704b6cc374c6fb7,6,28
31,4929,72553,10000,buffer: 0x6bef3ad36effe3b7,219,buffer: 0xb3baeb5d989a1377,50,7
31,3930,76607,10000,buffer: 0xde7baa0fbf7f15f7,106,buffer: 0xc38ac0a46dfc0117,112,26
31,3896,46964,10000,buffer: 0x3807b6dcd44f1eb7,170,buffer: 0xf0d1803b2e985737,28,94
31,4950,64150,10000,buffer: 0x2a2cd550ef0f7537,219,buffer: 0x1209aa08367efb57,90,61
31,3913,63912,10000,buffer: 0xf7729ea0feb20037,58,buffer: 0x0d411f1adf9612d7,73,120
31,3894,64088,10000,buffer: 0x9d5aac693f46bab7,77,buffer: 0xba3e614134d78237,43,15
31,3896,62960,10000,buffer: 0x42fd6bb277fc8337,147,buffer: 0xa481298c9069d937,97,57
31,4871,60421,10000,buffer: 0xfbff5a8934ce6af7,119,buffer: 0xe2b934aaf2f1b777,94,42
31,4868,66512,10000,buffer: 0x70445ecf88f365b7,112,buffer: 0x02adafacac0672b7,97,109
31,3896,64544,10000,buffer: 0x1195a88e89982337,1,buffer: 0x9c3d9ae67ef1bbf7,61,32
31,4868,59719,10000,buffer: 0xc909d8041c372477,83,buffer: 0x1fc20cce9a4b9217,44,9
31,4871,61785,10000,buffer: 0xfe24df026c516bb7,177,buffer: 0x5b4114523952b8b7,111,68
31,3948,67192,10000,buffer: 0x87b0c1ad75013c37,28,buffer: 0x5938c02260a95577,39,74
31,3896,62970,10000,buffer: 0x85f6f805585dc937,170,buffer: 0x4857d51dfd4ceb37,123,31
31,4870,70569,10000,buffer: 0x4cfeb56e720686f7,239,buffer: 0x273e0957e1ab5d17,103,35
31,4870,65550,10000,buffer: 0xdde696b9864e6937,66,buffer: 0x7464fc688a873d37,20,88
31,4870,59388,10000,buffer: 0x130eddda7f457e37,192,buffer: 0x005100931e4ba9f7,106,83
31,4872,65471,10000,buffer: 0xd49d71c9a1a0e6b7,14,buffer: 0xfce3b8ef39dddf37,124,66
31,4872,60682,10000,buffer: 0x2d53079140fa7037,108,buffer: 0xa23f8f863a22fe37,14,46
31,4872,63417,10000,buffer: 0x2647bc2e4376f177,237,buffer: 0x30aaea12e4d3eeb7,85,28
31,4870,65912,10000,buffer: 0x891e79def2315137,46,buffer: 0xc6786afcb0e91a37,30,36
31,3893,65394,10000,buffer: 0x51597f607f4b2b37,186,buffer: 0xa2daf4897a285c57,82,119
31,4871,63407,10000,buffer: 0x8501b9a4c63eca37,232,buffer: 0x4c5af507f00235f7,44,3
31,3895,62462,10000,buffer: 0x4f29911acd3e7437,243,buffer: 0x200dea7f087e8f37,35,60
31,4871,65682,10000,buffer: 0x61eea0355a4aaa37,62,buffer: 0xb0aee8667e60afb7,47,73
31,4867,59125,10000,buffer: 0x4cf1a6580fed0137,230,buffer: 0xdfc8816fff601137,75,96
31,4869,68870,10000,buffer: 0xca6a2cc579176937,149,buffer: 0xc472b787ee9718d7,58,88
31,4873,71442,10000,buffer: 0x82d3b270b96f3277,80,buffer: 0xd03f5ad874fb4437,106,24
31,4881,63991,10000,buffer: 0x2160b9686966d4f7,41,buffer: 0x9c898dbba55905b7,83,31
31,3895,63149,10000,buffer: 0x588ecffce66458b7,217,buffer: 0x8f87fd0ea737d677,34,96
31,3899,63544,10000,buffer: 0x085f8b7f7b1d8237,47,buffer: 0x572975401b7df2b7,39,13
31,3897,57930,10000,buffer: 0xa498fff9d5b1bd37,40,buffer: 0x393f09aa1cfc5f57,38,56
31,4869,65445,10000,buffer: 0x675c3b91fc495377,21,buffer: 0xa4fbfddcf3198f97,82,83
31,3898,65124,10000,buffer: 0xe17c69c031e52e77,170,buffer: 0x0e0aea9a5a6dc797,49,91
31,3897,60960,10000,buffer: 0x625513bd706cb737,48,buffer: 0x79479e91093846f7,52,99
31,4865,78101,10000,buffer: 0xb4cac322338bc377,42,buffer: 0x89eb399c0273a337,22,101
31,4869,70616,10000,buffer: 0x17acb386d1852eb7,14,buffer: 0xbf644315c4a83e57,76,25
31,4870,66216,10000,buffer: 0x54bca3bba3d3f5f7,25,buffer: 0xa395560e804cf537,8,92
31,4870,67037,10000,buffer: 0x5623f1076323df37,182,buffer: 0xa86ac07cc5b65937,34,115
31,4869,60318,10000,buffer: 0x502f3468b96d1937,235,buffer: 0x51c44fb9fd15c737,64,58
31,4865,64967,10000,buffer: 0x137fe9207c586cb7,100,buffer: 0xb038fa6ae3563c77,74,35
31,3896,64194,10000,buffer: 0x057e7880bb4cc2f7,8,buffer: 0x071264c0865e4937,117,24
31,4872,75634,10000,buffer: 0x725ea6ace8fe5a77,161,buffer: 0x03d7df778323e837,52,103
31,4073,56636,10000,buffer: 0x4a6f367bdc3289b7,83,buffer: 0xaefae9a74e90aad7,5,48
31,4024,67551,10000,buffer: 0x6b7f0786b063acf7,230,buffer: 0x0c7af5293bfffc77,74,68
31,4866,61116,10000,buffer: 0x8b95e77d9bafb137,252,buffer: 0xe28e15d59e88b9b7,99,68
31,3905,55901,10000,buffer: 0x94e7572e7d29e837,208,buffer: 0x4b3c3e0e5bb1d197,60,47
31,4954,60481,10000,buffer: 0x0f7ae83ff5ffe937,78,buffer: 0x5eb1864fb4cb7ab7,17,42
31,3895,65372,10000,buffer: 0x37b4e58fcf0c4c37,27,buffer: 0x9e1a74b96c21f437,65,72
31,3899,63392,10000,buffer: 0xbca1e899a935b777,17,buffer: 0x45bb0ba9a1429bd7,97,62
31,3898,61153,10000,buffer: 0x27dfb49f8e3a9537,80,buffer: 0xe63c2082a32caeb7,25,56
31,4874,61918,10000,buffer: 0xae3470ddda49fcf7,66,buffer: 0xb21068a8c8478d17,17,47
31,4866,63255,10000,buffer: 0x196068c0a732b777,137,buffer: 0x396081da08585b37,0,30
31,3895,63894,10000,buffer: 0x7a7999a1486485b7,137,buffer: 0xbb8d5c27169584f7,101,38
31,4873,58870,10000,buffer: 0x4c76a9013519bbf7,56,buffer: 0x4b13526d98e49397,122,31
31,3898,63044,10000,buffer: 0x4666b6a2e20afe37,167,buffer: 0x4e55ab0c3219d077,14,18
32,4873,51650,10000,buffer: 0x2accbac45474deb1,142,buffer: 0x12b801873b7c3d31,114,95
32,4874,62866,10000,buffer: 0xcf22bb80f3c8cbf1,72,buffer: 0x6bbfe2d83d569251,0,17
32,3912,58589,10000,buffer: 0x961733d28285f4f1,236,buffer: 0xbb5c0b5c6346cff1,117,65
32,4888,58111,10000,buffer: 0xf5ca9e7211d6fdb1,199,buffer: 0x021ea5fd08040ff1,7,59
32,4883,75983,10000,buffer: 0xe39614e214d982f1,148,buffer: 0xecc57b0519d0f491,17,75
32,4871,61250,10000,buffer: 0x8f8e2a7a06c9f071,16,buffer: 0x1251fa07ec4bf9f1,55,124
32,4879,63273,10000,buffer: 0xf256bc4e86cc1d71,7,buffer: 0x7c7a049e02af9e71,62,115
32,4872,68297,10000,buffer: 0x4b0cd5793f469ff1,133,buffer: 0x976ac94d37ce13f1,68,35
32,4869,60257,10000,buffer: 0xaf65ddb4f76166f1,168,buffer: 0x279867714e6e9571,119,0
32,4881,65323,10000,buffer: 0x23eebd48d3dc0df1,92,buffer: 0xc26eb4b02f73fd31,109,123
32,4880,66062,10000,buffer: 0x4f2101c3f9ad1131,244,buffer: 0xf88129f6e278e991,64,39
32,3898,54143,10000,buffer: 0x9a457c46d3b47f71,111,buffer: 0x1e16b251a555b8b1,55,7
32,3904,55903,10000,buffer: 0xc136eae0e17500f1,76,buffer: 0xefa91a6d1d642431,28,64
32,4880,72294,10000,buffer: 0x551a469964055031,13,buffer: 0xef45afbc95932ab1,29,74
32,4871,60238,10000,buffer: 0x2c670ccea082cbf1,34,buffer: 0xad7ecb4c58874ff1,40,10
32,3897,57109,10000,buffer: 0x6ef00799fcdfa571,129,buffer: 0xf94af70af0cb1251,26,87
32,4878,65502,10000,buffer: 0x8bb97b0af69e81f1,43,buffer: 0xf53de832caae99b1,80,18
32,3907,58005,10000,buffer: 0xf95fd692dba3e331,49,buffer: 0x7dfabfb20ec75e91,86,65
32,3940,57226,10000,buffer: 0x9b476275844867f1,215,buffer: 0x58f49d372d343271,114,77
32,4879,60672,10000,buffer: 0xae2d8ec74141ab71,164,buffer: 0x4f3737bd9412e431,77,120
32,3902,52084,10000,buffer: 0xfcd6cbc2ca7e4071,119,buffer: 0x8e713f5562e87dd1,89,127
32,3908,58886,10000,buffer: 0x8e8739901f323cf1,182,buffer: 0xfb6a0ea2fd7ea6f1,94,122
32,4876,60184,10000,buffer: 0x5639996d0e380ef1,215,buffer: 0xed4c909d5754bd71,121,55
32,3903,52611,10000,buffer: 0x7716f69342da23f1,161,buffer: 0xab34f364d0766871,11,110
32,3897,58378,10000,buffer: 0x79e40bbc72f99ab1,63,buffer: 0x23f675ff7e5c4ff1,4,84
32,4163,58173,10000,buffer: 0xdb5bde0edf165a71,43,buffer: 0xe827fce54383f611,54,120
32,3901,57762,10000,buffer: 0xc6b3065be6d194f1,200,buffer: 0x03005b4d4edcabb1,48,87
32,3897,53300,10000,buffer: 0xfe8d6f32a68e26b1,165,buffer: 0xf46fd899022dcdf1,116,124
32,4880,60010,10000,buffer: 0x5b62d02ed55d77f1,136,buffer: 0xeb7097f7f36aa7f1,62,119
32,4899,57086,10000,buffer: 0x2dee1348be359671,54,buffer: 0xa4c1552756d450b1,87,104
32,3930,56718,10000,buffer: 0xf8438aa2bfda0ff1,27,buffer: 0xbee9b2438374e4b1,88,10
32,3906,56070,10000,buffer: 0xbf4cb2661da79bf1,242,buffer: 0x0069be5c71e33f71,52,31
32,4940,60309,10000,buffer: 0xc159e721d29f61f1,30,buffer: 0xbbf559b98e4ee4b1,36,98
32,3897,53996,10000,buffer: 0x861e6d9ee34ddb31,229,buffer: 0x7cb2152d790ee7d1,90,40
32,3902,58291,10000,buffer: 0x7286f0cee1a088f1,132,buffer: 0x1a05b732a82711f1,99,68
32,4885,60285,10000,buffer: 0xf1884eacd7878ff1,55,buffer: 0xe6e180bf7a26ccf1,65,86
32,4880,61162,10000,buffer: 0x3cfd6868a18642f1,139,buffer: 0x11e8782d90a97d71,123,105
32,3903,56949,10000,buffer: 0xf76069cf36b3f3f1,250,buffer: 0xd3de367564688f51,119,59
32,3897,54288,10000,buffer: 0x5a79b6493bbd89f1,191,buffer: 0x4ba12cf33c9b53f1,7,1
32,4879,62983,10000,buffer: 0x908a6e45f4b587f1,59,buffer: 0xaf7eb45aace14bf1,32,49
32,4884,56526,10000,buffer: 0xb1ccff07d2606471,203,buffer: 0xe8f5c73d75ef88f1,4,13
32,4902,59048,10000,buffer: 0x8e8bacc44fbe2bf1,222,buffer: 0x1b1f3bf69734ff71,63,72
32,4883,64493,10000,buffer: 0x211373f8ee0469b1,94,buffer: 0x4b6957df66669c71,118,51
32,4315,71162,10000,buffer: 0x3e7e08608ad416f1,143,buffer: 0x7911537e4aeb4df1,56,10
32,4870,63181,10000,buffer: 0xf274f4d2a4c62431,11,buffer: 0x80926d52f78a4f31,103,12
32,3904,58859,10000,buffer: 0xabbb5e844a4b87f1,117,buffer: 0x8f590e1f6f3c7d71,47,79
32,3903,58280,10000,buffer: 0x95dc72580eebb331,18,buffer: 0x1379e3a6eb050e31,15,50
32,3911,55842,10000,buffer: 0xf5add48ceabbb971,106,buffer: 0x20705567f21c65f1,0,55
32,4878,64693,10000,buffer: 0x0438b3eced84f171,20,buffer: 0x9fb5be54f7a9a7b1,69,4
32,3917,63194,10000,buffer: 0xf11f2161128d88f1,92,buffer: 0xa2a437553c685951,13,26
32,3939,64116,10000,buffer: 0xfef0dad8da7a5bf1,182,buffer: 0x169756975fe591f1,103,92
32,3907,53206,10000,buffer: 0xc1db487bbf1d5a71,246,buffer: 0xaba43e5db77febb1,46,124
32,5112,103996,10000,buffer: 0xa0a663fb204ee7f1,21,buffer: 0x862774a2f56fd311,24,109
32,3909,55891,10000,buffer: 0xc4ea84cf21f36ff1,15,buffer: 0x9d3cc6aeff3537f1,79,25
32,3903,58635,10000,buffer: 0x516087bef9a86cb1,174,buffer: 0xfeddd5020ce62471,65,21
32,3902,58763,10000,buffer: 0x5ae83e5492315db1,49,buffer: 0x394ef83ed796e6f1,121,92
32,3914,51704,10000,buffer: 0x36dc477a8e08b3f1,204,buffer: 0xe5d4ca4c591c3331,51,99
32,4899,57594,10000,buffer: 0x26344129044cd471,201,buffer: 0xa36712a219181ff1,21,26
32,4872,61048,10000,buffer: 0xeba8e48e76b95ff1,232,buffer: 0xf1e30353d01cd511,41,11
32,4884,70263,10000,buffer: 0x824629f000a55931,85,buffer: 0x93fb0d10f9427f71,68,15
32,3911,55662,10000,buffer: 0xeb86c38c70a688f1,187,buffer: 0x5a6a70223c1c49f1,32,52
32,4887,56250,10000,buffer: 0x98df563133f50f71,249,buffer: 0x775172e79111a3f1,1,0
32,4196,55856,10000,buffer: 0x33a52856cbe396f1,138,buffer: 0xdc83253c6b6f4af1,62,53
32,4870,59551,10000,buffer: 0x38309dae84d589f1,255,buffer: 0x60b6264d9aaf3d71,108,114
32,4932,58320,10000,buffer: 0x4555a1210fd3b3f1,225,buffer: 0xf672a0fcf211d511,63,32
32,3903,59635,10000,buffer: 0xe8698e313ebe9ab1,235,buffer: 0xad7785d87ba8d031,79,28
32,3902,59792,10000,buffer: 0x9e2c16cd68bf10f1,131,buffer: 0xd0ce884d2d7f67f1,31,74
32,3976,52234,10000,buffer: 0xf23d1ee6c88da371,21,buffer: 0x859271c579509991,103,78
32,4877,57865,10000,buffer: 0xe7512dad1c3d8871,74,buffer: 0x74444dad6a151df1,12,67
32,4875,63467,10000,buffer: 0x192064a3fd0193b1,203,buffer: 0x6d1408810936db51,72,69
32,3903,57177,10000,buffer: 0xb006a38b95a43431,104,buffer: 0x72e496ca4844b1b1,31,9
32,4877,53279,10000,buffer: 0x9ede77b18400bbf1,46,buffer: 0x850cf3e6e639a4f1,61,41
32,4498,92431,10000,buffer: 0x72b4cfac795af1f1,43,buffer: 0x535b9c912d0bf7f1,2,106
32,3898,57158,10000,buffer: 0x50d601c23c00c7f1,109,buffer: 0xb5c0d15b98cea1d1,102,17
32,4878,63367,10000,buffer: 0x612de6750fdde8f1,136,buffer: 0xd25f741f47dd9a71,44,67
32,3902,57303,10000,buffer: 0x26d837d06d5d6171,13,buffer: 0xd6a8a3ac7b3d5931,39,69
32,4878,59182,10000,buffer: 0x65f79a6fc0eb30f1,18,buffer: 0xd33c94ebdf3eda71,55,48
32,4868,62765,10000,buffer: 0xcfeb8b2d699dd671,136,buffer: 0x525e8f77100ee1f1,68,109
32,4877,72106,10000,buffer: 0xd6e87e9bb7a90ef1,142,buffer: 0x075df25d41b0c291,94,41
32,3901,58254,10000,buffer: 0x6449df50a6453af1,133,buffer: 0x43f29f0cba24ddb1,73,70
32,4881,67580,10000,buffer: 0xcca8e25180857231,31,buffer: 0xbfa5be097d0e1bf1,67,107
32,4188,70478,10000,buffer: 0x3887cc47e4016171,36,buffer: 0xfa88019cc023dd31,2,45
32,3904,60044,10000,buffer: 0x13578480631cf371,189,buffer: 0x485ee847950b9631,87,69
32,3900,57880,10000,buffer: 0x0c6f94c57dde3671,41,buffer: 0xe743299477db5ad1,82,103
32,3904,56745,10000,buffer: 0x25038a754812bff1,2,buffer: 0x30138cfe9b8bcbf1,10,58
32,3904,57517,10000,buffer: 0x4cd5ece9f67b0371,226,buffer: 0x4a13fc8d3e2948f1,110,110
32,3903,46718,10000,buffer: 0x922d8bed9d54d171,201,buffer: 0x58528d1d978c5b31,25,12
32,3897,58826,10000,buffer: 0xd2e6d5b09878a871,170,buffer: 0x4a7825f6ffda2bb1,86,112
32,3909,58588,10000,buffer: 0xee7972a8237179b1,136,buffer: 0x35a81e1b47100e71,21,116
32,3904,57798,10000,buffer: 0xc7ce7c719af893f1,114,buffer: 0x7257e25e9c793b71,48,101
32,3905,52886,10000,buffer: 0x66b85866a87973f1,207,buffer: 0x4ca047bf5c0448f1,4,123
32,5706,87531,10000,buffer: 0xb087a7d18fad1571,209,buffer: 0xc9a8c8dc9a0ab5f1,64,74
32,3902,57800,10000,buffer: 0xfe5956ac43f54071,171,buffer: 0xdb8e1987b737aff1,67,107
32,3897,51898,10000,buffer: 0xc83eee7351926431,186,buffer: 0xc1850acc6c7119f1,106,27
32,3903,57381,10000,buffer: 0x07aceb034a5964b1,10,buffer: 0xfc18d172d9d602b1,44,43
32,3901,52035,10000,buffer: 0xe0dc8e42e3c94a71,33,buffer: 0xc7b9fb18eb3d73f1,22,112
32,5113,57766,10000,buffer: 0xcd282cb282d0d8b1,94,buffer: 0x9f96243b959ed8d1,7,58
32,3900,57686,10000,buffer: 0x0b6c5522e5af19f1,170,buffer: 0x6d9111c0ff10dcd1,56,17
32,3902,56574,10000,buffer: 0x4d44f8d62ccdb0f1,115,buffer: 0xc7bed072fd272431,67,86
32,3901,56857,10000,buffer: 0xc3385a18077027f1,49,buffer: 0x211b50fcc5559591,62,22
33,3811,69512,10000,buffer: 0xaa40629056e974b7,181,buffer: 0xb2cd0b8f8bbd27b7,34,18
33,3767,77806,10000,buffer: 0x12b34bc376683c37,65,buffer: 0x9d89450278c52777,53,124
33,4511,69993,10000,buffer: 0xd01732e9ad664537,154,buffer: 0x940b5cd51a63c097,44,29
33,3974,75786,10000,buffer: 0x58132b5a0b930fb7,74,buffer: 0x9404805e18c78837,6,35
33,3784,55828,10000,buffer: 0x3ab2057772b16c37,95,buffer: 0x58dfd07fa3ad0837,52,57
33,3947,82069,10000,buffer: 0xa30467dcd8371237,29,buffer: 0x597867bd366b3237,44,28
33,3781,70334,10000,buffer: 0xb23e4bc68ae5b637,228,buffer: 0x1794c02cc77e27f7,75,48
33,3770,63085,10000,buffer: 0x06b2382f3c519a37,68,buffer: 0x89dc1b20adee34b7,72,10
33,4034,56736,10000,buffer: 0x111a4c3e163cdab7,204,buffer: 0xcb65a7323c2dd6d7,12,16
33,4189,79250,10000,buffer: 0xfab2cb54f96d9f77,89,buffer: 0x9ddf811677a90837,88,113
33,3815,58031,10000,buffer: 0xee66d6e2ccdc1d37,189,buffer: 0x5bd9391b633ce7f7,70,50
33,3883,73232,10000,buffer: 0xe262193872d458b7,234,buffer: 0x1fdf1672bc498097,110,74
33,3845,61253,10000,buffer: 0xe9b30308b6771ff7,73,buffer: 0xa28492f3e0e2a337,82,40
33,4271,68334,10000,buffer: 0x5f3315d488c86f37,25,buffer: 0xc98a5265ebea4837,97,61
33,4686,71521,10000,buffer: 0xcd76f6b521d92537,137,buffer: 0x1f7c3fb13e897f77,56,123
33,3781,63786,10000,buffer: 0xc32cb366c587b9b7,18,buffer: 0x32c09567c10974b7,32,59
33,3849,60430,10000,buffer: 0x51d8ebdb68376c37,166,buffer: 0x8b8f645e0f428877,117,20
33,3856,67593,10000,buffer: 0x83e8f4b0902c60f7,12,buffer: 0x56efca9de5d101b7,123,16
33,3754,71888,10000,buffer: 0xa634d947647dc7b7,185,buffer: 0x9de2e7fc90112c37,16,73
33,3764,76756,10000,buffer: 0x971ba6deb39df3f7,184,buffer: 0xd98c9a27eabfebb7,49,75
33,3829,75109,10000,buffer: 0xde8108660cc36037,125,buffer: 0x3fe9b8e8c9a928f7,99,104
33,3826,75696,10000,buffer: 0xd78d6f86f55eadb7,6,buffer: 0x8a576ef3f032b6b7,50,91
33,3920,70525,10000,buffer: 0xba964d72eb65a237,78,buffer: 0x79f1788ee6c2a5d7,109,83
33,3995,69799,10000,buffer: 0x94ba15ef265910b7,163,buffer: 0x24f0ee15e08550d7,43,76
33,3665,64831,10000,buffer: 0x165e74e942bf5437,199,buffer: 0x4ccd6acaafd8cdb7,63,120
33,4636,86761,10000,buffer: 0x2d8f554fb4b69237,111,buffer: 0x9df75b55def23677,66,75
33,3887,75357,10000,buffer: 0xd2fc45ac86d3a937,173,buffer: 0x77896d21dcf5eb77,3,24
33,3890,75806,10000,buffer: 0x9c6c5f0fbe3793b7,51,buffer: 0x65ebc3aa4df0c397,109,127
33,3938,73811,10000,buffer: 0x4a803dfd4b22e877,64,buffer: 0xda0e61bef3576557,23,85
33,3953,78362,10000,buffer: 0x46bdaf629d3c7877,72,buffer: 0xc4b23784ee37ce37,37,89
33,3970,74316,10000,buffer: 0x6cca799c71d25d37,76,buffer: 0xd9036c985e3c4e37,60,18
33,4252,82602,10000,buffer: 0x50d6ebf4abe60777,126,buffer: 0x324274564947aeb7,0,89
33,4277,62083,10000,buffer: 0x46d788d13cd495b7,123,buffer: 0x45a69ad819850937,106,79
33,4643,65715,10000,buffer: 0xea40d3a1e177ac37,79,buffer: 0x4c9c6248ad2e0b17,65,20
33,3993,77554,10000,buffer: 0x87837a0ae0dd4037,123,buffer: 0xcb01b71c11e468f7,94,127
33,3920,74372,10000,buffer: 0x6bbce8fb7fcc5437,226,buffer: 0x52c221b7b756c937,113,48
33,3894,73023,10000,buffer: 0xf1a3e899ed0abdb7,150,buffer: 0x2338271a817faf57,35,111
33,4179,72491,10000,buffer: 0x723f8775c9a79237,2,buffer: 0x6a91401f00c26117,32,47
33,3724,76057,10000,buffer: 0x93d61d1262e3b137,18,buffer: 0x83b3f4389affcf77,105,103
33,3907,68181,10000,buffer: 0x89dc2249927a9837,141,buffer: 0x4d58a26bde64eeb7,51,43
33,4019,74761,10000,buffer: 0x64db135a02976737,118,buffer: 0x74827d24bc8d2d37,35,105
33,3740,67743,10000,buffer: 0xf355739355b3aeb7,155,buffer: 0xf8622b1e13202eb7,80,112
33,3924,71403,10000,buffer: 0x4fb7484256527677,62,buffer: 0x460a0600072374b7,84,101
33,3706,68576,10000,buffer: 0xdd02687648ae2b37,74,buffer: 0x067db06adbc9a9f7,39,101
33,3687,59555,10000,buffer: 0x6485f18eeba65c37,173,buffer: 0x0d16a58d6a576cf7,86,15
33,3832,60971,10000,buffer: 0x237885b99f4f34b7,14,buffer: 0xe60a1dd24558cdf7,37,16
33,3779,69306,10000,buffer: 0x3d871ad532733637,173,buffer: 0x41f29e2034726b77,9,120
33,4334,97051,10000,buffer: 0x1dfca55b1fc38c37,233,buffer: 0xbcf98a4e96d5ac37,50,14
33,4567,61188,10000,buffer: 0x58000b3bed883537,122,buffer: 0x378e67b509370ef7,117,30
33,4007,80707,10000,buffer: 0xd87bd3484aef0b37,78,buffer: 0xad143bf083a9aeb7,54,86
33,3877,69625,10000,buffer: 0x4b09daf0df676ef7,208,buffer: 0xc151423da63c4a37,52,87
33,4637,83016,10000,buffer: 0x211e4f4b1851adb7,254,buffer: 0x563bede622fc4a17,112,38
33,3856,76581,10000,buffer: 0x9e8611c25e646777,218,buffer: 0xd94145f1e06a83b7,17,124
33,4040,65911,10000,buffer: 0x90273340dadf3b37,210,buffer: 0x802657d50a200a77,33,112
33,3700,64270,10000,buffer: 0xae8db405cfa2d7b7,26,buffer: 0x2a5ab3cc4c2da8f7,36,21
33,3910,83637,10000,buffer: 0x34a90e1a483e2037,146,buffer: 0x59b7961b2102b257,68,117
33,3987,81405,10000,buffer: 0x1219734689e538b7,130,buffer: 0x348875f7e4f0e8f7,90,87
33,3834,70146,10000,buffer: 0x9413abc6ce328837,163,buffer: 0x36713e07d8be6f57,45,17
33,3968,64184,10000,buffer: 0x3cdfe02151614e37,129,buffer: 0x1195efba0dec5077,72,63
33,3779,70891,10000,buffer: 0xe383239d0fe2bc37,76,buffer: 0xc21f49c293221437,17,84
33,4262,81916,10000,buffer: 0x57f20f459ce7c977,14,buffer: 0x161996654485a037,30,49
33,3817,79944,10000,buffer: 0x99eb2d730924acb7,136,buffer: 0xc12b3befae15e5b7,59,50
33,3637,65741,10000,buffer: 0xc026c56b2bf21037,124,buffer: 0x71ac424ad4dbe037,52,3
33,3848,71778,10000,buffer: 0xbcc99d1482326d77,149,buffer: 0x2c25bf7087264737,10,87
33,3873,69259,10000,buffer: 0x7d5068e4138e2437,55,buffer: 0x8a4906528d94e9d7,42,69
33,3748,83401,10000,buffer: 0x44af73a7c2644a77,47,buffer: 0xb6c31f185164ca77,2,117
33,4072,71015,10000,buffer: 0x8407883468412737,213,buffer: 0x7d40519c0abda8b7,64,7
33,3899,82539,10000,buffer: 0xf515a8c60bcd3b77,17,buffer: 0x07d3a83c742ef197,103,50
33,3793,67986,10000,buffer: 0xc73a01f6e8e8c477,136,buffer: 0x2fec9428c34b0597,102,79
33,3673,58199,10000,buffer: 0x52fd4807ff4b6837,145,buffer: 0x0ef01834ce7856f7,103,50
