runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.value.integer,param.count.integer
17,3742,40462,10000,buffer: 0xaf7f62de58bd683b,243,6,3
17,3328,40627,10000,buffer: 0x2301ef9666b4207b,216,152,100
17,3310,40843,10000,buffer: 0x57ae20617fd347fb,134,82,37
17,3890,42106,10000,buffer: 0x2385c9fc8422fe3b,180,151,124
17,3571,42505,10000,buffer: 0x75b45ce6065bef7b,44,219,123
17,3599,40552,10000,buffer: 0x7fdc9d895746fabb,27,63,23
17,4172,40118,10000,buffer: 0xcb5c60d22f4062fb,240,197,127
17,3367,61511,10000,buffer: 0xc1304e37e2ee2fbb,208,69,3
17,3264,40092,10000,buffer: 0xc30e1554c3bb57bb,250,231,8
17,3902,40392,10000,buffer: 0x46637f73cee53c7b,36,252,44
17,3271,44200,10000,buffer: 0x536283346256023b,18,220,116
17,3281,43601,10000,buffer: 0xd421fe0b02d2d2bb,71,22,122
17,3289,50109,10000,buffer: 0xec5aa928565040bb,156,218,15
17,3289,40963,10000,buffer: 0xae219ee4f50b7f3b,138,144,97
17,3264,42018,10000,buffer: 0x936847b5f11c223b,3,2,76
17,3262,40715,10000,buffer: 0x1fd546a5289446bb,43,88,121
17,3271,41887,10000,buffer: 0xffb5f58f7e4b5f3b,35,57,85
17,3271,40048,10000,buffer: 0xbf608ee66e900dfb,146,137,10
17,3275,41106,10000,buffer: 0x26e4390dd81f3afb,143,20,31
17,3281,41829,10000,buffer: 0x18c04a2bdb4f833b,223,225,87
17,3282,40720,10000,buffer: 0x52d734697d6db83b,126,139,35
17,3274,41936,10000,buffer: 0xda5751572bcd063b,85,96,13
17,3263,42444,10000,buffer: 0xb078a49a3191a1fb,49,115,85
17,3264,39462,10000,buffer: 0x0fb3af3ca287a37b,179,110,53
17,3262,40438,10000,buffer: 0x07a0466b747071bb,208,35,78
17,3307,41609,10000,buffer: 0x5a3a843bda460f3b,153,111,26
17,3271,40789,10000,buffer: 0x52b0f876b42e83fb,21,122,95
17,3281,41240,10000,buffer: 0x1339dbb8f7c2523b,173,0,6
17,3290,42718,10000,buffer: 0xdd669bd7452dc1bb,218,78,55
17,3281,40868,10000,buffer: 0x487c17022cbd523b,231,88,42
17,3282,40401,10000,buffer: 0xed0240b034d7d57b,80,110,74
17,3360,53064,10000,buffer: 0xbdb14da08d12033b,192,170,97
17,3263,40735,10000,buffer: 0xd921e3365632a3fb,203,177,125
18,3399,58750,10000,buffer: 0xfb3fbc86dec28cd0,102,163,96
18,3611,73432,10000,buffer: 0x9cae94b8af52b990,173,15,71
18,3470,56520,10000,buffer: 0xd2e30d97ab49f810,201,32,3
18,3675,54575,10000,buffer: 0x4032e37cbd597210,137,81,50
18,3427,60431,10000,buffer: 0x2958b96cc764b690,45,25,97
18,3505,55802,10000,buffer: 0x47ac91b5f4428290,20,240,121
18,3454,56844,10000,buffer: 0xef4f950354292890,182,27,12
18,3407,58845,10000,buffer: 0x6be9a3f2dfb8fa50,126,170,64
18,3716,59400,10000,buffer: 0xb567d017ae1eed10,162,80,69
18,3463,61155,10000,buffer: 0x4bf08ef130cf5790,217,89,80
18,3423,59820,10000,buffer: 0x0209abca462d9390,30,62,9
18,3408,57440,10000,buffer: 0x169abd620528a510,235,188,92
18,3468,68427,10000,buffer: 0xa39d8b8c8904fe90,13,212,119
18,3422,58303,10000,buffer: 0x2ed5f05e0c4a1e90,149,98,108
18,3527,56398,10000,buffer: 0xa8327ba5f101a150,1,141,9
18,3858,75437,10000,buffer: 0xc522cef6b1c82fd0,140,142,44
18,3891,82865,10000,buffer: 0xa7765ad112a9da90,112,144,49
18,3593,76296,10000,buffer: 0x5c9709a658fc7e90,121,158,110
18,3738,58078,10000,buffer: 0x818c30f6131e6f10,72,147,109
18,3405,58017,10000,buffer: 0x3c890837eef2b690,101,58,7
18,3490,56786,10000,buffer: 0xd489454d9798d990,185,240,100
18,3507,54809,10000,buffer: 0x47b1fd2a2f99b250,26,217,54
18,3564,64331,10000,buffer: 0x2552e993ae4d2510,74,52,85
18,3429,56684,10000,buffer: 0xaf8cf2095f43fc90,107,196,20
18,3431,58597,10000,buffer: 0x29c147903f085790,184,121,5
18,3683,57580,10000,buffer: 0x3a047f1c79038290,22,57,96
18,3408,59304,10000,buffer: 0xb8be8dfaec586e90,80,159,50
18,3831,68398,10000,buffer: 0x5787638c3fc43390,76,2,123
18,3719,61406,10000,buffer: 0xfb247c43235bf090,135,94,9
18,3541,57467,10000,buffer: 0xd53763b25b22de10,20,113,33
18,3425,56987,10000,buffer: 0xebaa767e205ff590,133,139,18
18,3526,59829,10000,buffer: 0xab195b47606d6a90,109,5,92
18,3425,59923,10000,buffer: 0xdff12f8cb2a1ab10,214,72,127
18,3378,55605,10000,buffer: 0xa42583819e4c6b90,119,98,112
18,3398,62226,10000,buffer: 0xdf33a591318c5890,239,19,103
18,3483,58758,10000,buffer: 0x7a96654f8769a510,151,10,8
18,3417,55905,10000,buffer: 0x30e6fc0ef2650490,140,27,125
18,3418,55764,10000,buffer: 0x8a6804f2e566d910,132,10,75
18,3421,58419,10000,buffer: 0x2e8c04ada73e4690,167,53,92
18,3457,54608,10000,buffer: 0x9878772f01fea190,224,188,91
18,3513,58824,10000,buffer: 0x1f4574ac958cf610,136,114,84
18,3411,64358,10000,buffer: 0x9f2ed10e24044ed0,89,73,58
18,3464,57224,10000,buffer: 0x37a5ac6b8979ed90,224,149,126
18,3509,57114,10000,buffer: 0x825973ed2e7d5e50,8,71,101
18,3565,57643,10000,buffer: 0x96f9b82fff6da810,148,144,121
18,3624,57358,10000,buffer: 0xf3115faacd54a410,113,97,72
18,3402,61588,10000,buffer: 0x3b2b82f32c5a9290,107,102,106
18,3814,57213,10000,buffer: 0xd5f1468229ef3290,83,238,106
18,3462,55048,10000,buffer: 0x929e8760b3dc1e90,116,77,63
18,3419,56955,10000,buffer: 0x1a15ec869457e390,99,202,11
18,3437,59134,10000,buffer: 0xcdbc066d5b6d8910,22,191,104
18,3391,54067,10000,buffer: 0x0a131c1219cb5710,248,217,30
18,3513,61173,10000,buffer: 0x8c300faddd696590,57,152,42
18,3401,55536,10000,buffer: 0x56d19134d845c790,189,155,96
18,3395,55130,10000,buffer: 0x0523462850d21310,130,103,88
18,3516,57073,10000,buffer: 0xc6c6492abfb79a90,83,242,11
18,3427,55764,10000,buffer: 0xbefb47cd1eaee6d0,203,179,62
18,3811,55569,10000,buffer: 0x67c7cb661cb21d50,191,37,94
18,3526,62265,10000,buffer: 0x691124cc9945cbd0,242,242,113
18,3543,58357,10000,buffer: 0x454fa06af4c60c90,146,176,121
18,4009,56214,10000,buffer: 0x03cf160f2d06f690,99,169,46
18,3418,60453,10000,buffer: 0x0d848cc51f874d50,86,163,113
18,3605,58622,10000,buffer: 0x6db9b0808f4a5d90,238,11,57
18,3933,62450,10000,buffer: 0xced055e5a3d5c290,111,234,68
18,3511,58201,10000,buffer: 0xad8b41aa55cff690,216,6,32
18,3400,55978,10000,buffer: 0x813f7443e9a92e90,102,29,122
18,3735,54182,10000,buffer: 0x2026e17605800190,186,164,62
18,3799,66164,10000,buffer: 0x4babd7319745f990,133,144,114
18,3523,57311,10000,buffer: 0x1e600e84f0b30690,161,166,3
18,3766,58065,10000,buffer: 0x7b709299bfdd2190,121,12,119
18,4945,61605,10000,buffer: 0x316136f47bca8b90,65,208,93
18,3454,55001,10000,buffer: 0x5c829c441fd77710,49,116,19
18,3399,56811,10000,buffer: 0x48b8253c7f95ba90,143,21,74
18,3407,59097,10000,buffer: 0x235bdd0771a06b90,32,131,126
18,3399,53920,10000,buffer: 0x439486461f651490,79,207,42
18,3839,56233,10000,buffer: 0xb6144b3e9336c390,162,227,119
18,3424,60174,10000,buffer: 0x0359ae6587bc6c10,34,129,19
18,3419,56458,10000,buffer: 0x8e4e42b821227290,109,130,67
18,3397,56569,10000,buffer: 0x94bfb46311bd6490,170,128,65
18,3473,56829,10000,buffer: 0xfebb909568c55ad0,201,154,46
18,3420,55563,10000,buffer: 0xefd843f21b3853d0,42,176,18
18,3505,54785,10000,buffer: 0x2545f4266b47eb10,9,119,61
18,3407,58843,10000,buffer: 0x3d5ae09755cbf710,69,144,26
18,3505,55905,10000,buffer: 0x1b01123d22031510,146,31,44
18,3801,54991,10000,buffer: 0x768dd88f79a0af90,118,235,59
18,3490,57146,10000,buffer: 0x9bdc0fa206f5ac10,211,201,92
18,3554,55379,10000,buffer: 0x879ae2f19dc7f6d0,105,64,60
18,3449,55620,10000,buffer: 0xadc1711232b724d0,229,105,13
18,3635,66662,10000,buffer: 0xc8c6d1b11db65610,173,181,74
18,3462,56601,10000,buffer: 0x071f4ec5fe4c7990,52,8,119
18,3398,55770,10000,buffer: 0xc467506a8cd87290,12,202,5
18,3413,57192,10000,buffer: 0x8c3ff2022f82c450,90,201,1
18,3697,58772,10000,buffer: 0xdba0d3624a5cb010,167,63,126
18,3618,70106,10000,buffer: 0x011872ce214b4210,225,210,16
18,3618,67945,10000,buffer: 0x2b79d49943a46d10,191,91,21
18,3429,64674,10000,buffer: 0x867c08966c334fd0,86,68,84
18,3447,53682,10000,buffer: 0x2ea17c8aa2f8a110,71,27,93
18,3492,55543,10000,buffer: 0x7b192a68d6b2d910,230,115,39
18,3481,55283,10000,buffer: 0x7ae9cf7c0779d790,169,246,7
18,3440,57721,10000,buffer: 0xe72c1e37c6107050,220,165,72
19,4876,54744,10000,buffer: 0x56c233509825fffd,54,37,19
19,3906,54847,10000,buffer: 0xa1990ac4a234f87d,235,179,66
19,3897,52404,10000,buffer: 0x8dfcc0975b8318fd,153,97,85
19,3900,46734,10000,buffer: 0x23c2b93c90f2f5fd,168,169,63
19,5230,56810,10000,buffer: 0x33e35a39326909fd,97,82,83
19,3912,57294,10000,buffer: 0xd2eee87580c83dfd,116,86,26
19,4878,58768,10000,buffer: 0x85121dfc643ef37d,180,208,6
19,4952,57984,10000,buffer: 0xd772069f4033f8fd,38,154,61
19,3901,59794,10000,buffer: 0xa9370bf0702ff2bd,52,119,94
19,3899,55015,10000,buffer: 0x2f97c6cfd2894dfd,92,219,57
19,3900,56888,10000,buffer: 0x41c6d0c6b861ba3d,98,132,117
19,3902,59847,10000,buffer: 0x32b425e4045cf5fd,130,253,110
19,4879,72258,10000,buffer: 0xb06ccf4456d1853d,126,77,116
19,3904,59969,10000,buffer: 0x53eda8ec11f44d7d,121,14,103
19,3903,57205,10000,buffer: 0x7c24c2a1382f053d,92,57,50
19,3903,55012,10000,buffer: 0xb0cbf06e233ecdfd,135,20,35
19,3902,61728,10000,buffer: 0x0fc9c7d8188df63d,248,250,99
19,3901,60743,10000,buffer: 0xff9ce41647f2da7d,252,39,14
19,3902,56064,10000,buffer: 0x9d63890fb6de0cfd,135,212,101
19,3915,58072,10000,buffer: 0x80753041878355bd,115,118,95
19,4068,58141,10000,buffer: 0x00ca62b3c141ddfd,173,229,43
19,3939,58290,10000,buffer: 0x1a1ea5d4537af67d,139,61,103
19,3910,60229,10000,buffer: 0x61a862ea7b591dbd,144,17,112
19,3963,57557,10000,buffer: 0x5132149470ea91fd,113,112,25
19,3901,57082,10000,buffer: 0xec768c348728c57d,101,114,9
19,4955,65090,10000,buffer: 0x0f598edcc117d6fd,214,131,112
19,3921,58081,10000,buffer: 0xd44b2046e3ceb2fd,231,10,32
19,4364,57147,10000,buffer: 0xc97d537d5ba363fd,5,109,83
19,4213,56598,10000,buffer: 0x46c39bc04313f7bd,56,84,6
19,3900,58119,10000,buffer: 0xde66b89e233475fd,238,143,40
19,3896,61843,10000,buffer: 0x265683001b01fcfd,158,179,62
19,3896,60118,10000,buffer: 0x944722c0de4239fd,77,110,35
19,3902,66180,10000,buffer: 0x10873cc0a6baa5fd,6,11,30
19,3901,62134,10000,buffer: 0xb7ed3931a2d0c37d,204,140,56
19,3968,56674,10000,buffer: 0x4d18f2ea86b8edfd,55,8,0
19,3899,63547,10000,buffer: 0x1fb0536cd3e789fd,185,38,122
19,3897,55380,10000,buffer: 0x7ab1daf333f1a1fd,98,125,35
19,3897,47384,10000,buffer: 0x9e16e8953abab57d,201,87,50
19,3901,66484,10000,buffer: 0x8091f6fd0e12f13d,106,107,125
19,3919,57765,10000,buffer: 0x60f6224b93c2cefd,71,187,97
19,3900,63892,10000,buffer: 0x6280ee34ab58f6fd,193,21,41
19,3899,63443,10000,buffer: 0xef2bd6b1b79d7bfd,36,80,110
19,3903,63259,10000,buffer: 0xbfae93302d67ac7d,178,41,96
19,3902,56562,10000,buffer: 0x30a2c0f77281007d,28,100,7
19,3898,58211,10000,buffer: 0xe5e59a1874b427fd,96,184,45
19,3989,60635,10000,buffer: 0x6f33d134ba66f8fd,125,111,20
19,3903,62941,10000,buffer: 0x3bd824f5dc4525fd,132,150,122
19,3902,45141,10000,buffer: 0x3482a22641656e3d,97,63,119
19,4870,56386,10000,buffer: 0xcae390ef756769fd,240,110,75
19,3904,56756,10000,buffer: 0xfd21cb48c422bfbd,176,157,60
19,3904,58243,10000,buffer: 0xaacc122ca8dcf67d,60,253,112
19,3903,56935,10000,buffer: 0x5327019556a4f07d,66,14,86
19,4876,61412,10000,buffer: 0x4ddcf21a53e237fd,212,203,111
19,3902,44214,10000,buffer: 0xa311e5b9c761467d,243,62,37
19,3907,56804,10000,buffer: 0x95997a80ca33bdfd,97,120,121
19,3905,58152,10000,buffer: 0x7dc5ffb99ba1f13d,178,17,75
19,3902,59874,10000,buffer: 0xa0578ac0e71c4ebd,15,91,45
19,3897,51597,10000,buffer: 0xd49d6d24a7aa07fd,44,189,74
19,3896,52502,10000,buffer: 0x7795b81d5d70e77d,190,29,73
19,3896,44875,10000,buffer: 0x690ac92483b6f17d,209,179,45
19,3897,44917,10000,buffer: 0x5ebb8d2d678f96fd,77,207,92
19,3901,56966,10000,buffer: 0x7c2fac7f76c1f0bd,7,55,34
19,3985,57170,10000,buffer: 0xde2e307ae4cb177d,120,220,19
19,3903,57916,10000,buffer: 0x8df360035768383d,9,33,8
19,3901,57419,10000,buffer: 0x5c3e9ada1ec8f1fd,225,7,36
19,3937,59500,10000,buffer: 0x6f811f315aece0fd,42,105,117
19,3902,57417,10000,buffer: 0x575e30cc69a215fd,212,159,81
19,3901,59063,10000,buffer: 0xd5f6e51b40bef6fd,64,165,6
19,3900,59650,10000,buffer: 0xf04856ea3db9a2fd,70,247,1
19,3913,59557,10000,buffer: 0xc3ed1c9c5c5b143d,175,76,71
19,3901,59402,10000,buffer: 0x017ec435cb9459fd,172,108,21
19,4289,58825,10000,buffer: 0x54d81b93f3d7f0bd,253,159,21
19,3902,57201,10000,buffer: 0xf05df93f1ed68dfd,158,30,90
19,3902,58497,10000,buffer: 0xd0361ac2f4f1cb7d,201,159,89
19,3903,61313,10000,buffer: 0x8e92a5ccf850d1fd,225,54,86
19,3908,58780,10000,buffer: 0xa333124165e3c1fd,90,20,95
19,3910,65315,10000,buffer: 0xdaa9c39d1b9f60fd,28,48,80
19,3901,57906,10000,buffer: 0x75565d1d3c38a07d,194,89,49
19,3923,56629,10000,buffer: 0x200150290d67bfbd,42,56,4
19,3903,58939,10000,buffer: 0x763a3ba2860b62bd,217,116,22
19,4542,93421,10000,buffer: 0xdfb4d2b2e7a9eb7d,220,11,126
19,4874,61167,10000,buffer: 0x903c8eafab356bfd,39,65,75
19,3903,62391,10000,buffer: 0xc4fe0ae6c67bf73d,166,186,126
19,3896,59355,10000,buffer: 0x729b82aaab1905fd,228,175,107
19,3896,54967,10000,buffer: 0xbb23220577c4c47d,90,41,63
19,3897,56871,10000,buffer: 0xce3fd4ac69b739fd,7,7,101
19,3896,64965,10000,buffer: 0xfb693351da2df5fd,81,115,63
19,3898,58535,10000,buffer: 0x7f3b0a1bf213767d,146,47,70
19,3896,60894,10000,buffer: 0xc835a85b777e12fd,229,73,66
19,3946,59789,10000,buffer: 0xac5b632c83c40afd,151,198,23
19,4870,59324,10000,buffer: 0x580fa10f7d42e9fd,61,203,91
19,4870,67239,10000,buffer: 0xdfaeca6b0d86997d,211,22,119
19,3903,59100,10000,buffer: 0x00e7c4c6f688273d,86,234,54
19,3903,64431,10000,buffer: 0x0b0632eee8c451fd,27,47,65
19,3898,57894,10000,buffer: 0x6f93276a82430ffd,247,239,65
19,3987,56781,10000,buffer: 0x3fc4837c170c807d,202,238,106
19,3929,55652,10000,buffer: 0x45e4189c1c5dc9fd,204,131,8
19,4875,64338,10000,buffer: 0x178b001cea04f3fd,80,225,40
19,3896,49986,10000,buffer: 0x1ec4745675e49dfd,172,187,57
19,3905,56192,10000,buffer: 0x56a253b743a4cbfd,136,238,83
20,4067,51402,10000,buffer: 0x00ae8f94cd586757,40,130,42
20,3908,67494,10000,buffer: 0xfecfc83c04893dd7,69,184,45
20,3896,63361,10000,buffer: 0x5b42fff39d115ed7,170,150,8
20,3963,64013,10000,buffer: 0x52db5d340ce6ea97,172,65,12
20,3905,66666,10000,buffer: 0x7320100f7a03c497,46,242,27
20,3896,66147,10000,buffer: 0x1add1e1417f6ee17,36,212,109
20,4498,72813,10000,buffer: 0xc24193bf161e5257,92,186,86
20,4869,63261,10000,buffer: 0x79319000a185ba57,16,24,42
20,3898,65300,10000,buffer: 0x7f031014390ea817,29,44,108
20,3904,63167,10000,buffer: 0xa26421ca52669bd7,0,189,89
20,3896,63796,10000,buffer: 0x32acc76f0f958557,255,41,47
20,3895,62672,10000,buffer: 0xfbca1dc1f04ef0d7,202,146,42
20,3896,77776,10000,buffer: 0x4105f17aeb792917,244,43,10
20,3908,65032,10000,buffer: 0xa7f83100a8863357,108,110,97
20,3897,65618,10000,buffer: 0x391224207ff9f6d7,21,120,108
20,3898,63584,10000,buffer: 0x54753160b3a61ed7,149,124,95
20,3915,64808,10000,buffer: 0x18e0515edae1bb17,152,111,44
20,3946,64577,10000,buffer: 0xb48d32aaceff1ad7,123,188,74
20,4409,65840,10000,buffer: 0x4450932a0f0c1a57,6,203,53
20,4870,63159,10000,buffer: 0xa69b9abf9ac85ed7,0,93,124
20,4900,59672,10000,buffer: 0xbbc0346083397497,117,122,23
20,3913,63661,10000,buffer: 0x815c1f4014c833d7,253,214,11
20,5117,59811,10000,buffer: 0x602c7338d88e8d57,193,152,31
20,3904,65038,10000,buffer: 0x5b5bb7c756a39f97,29,16,13
20,4886,61822,10000,buffer: 0xf2745824cab91157,236,145,50
20,3909,62547,10000,buffer: 0xbf784aa36558df17,150,37,57
20,3910,62956,10000,buffer: 0xb245e422f28242d7,192,58,28
20,3909,63572,10000,buffer: 0xe6e19287a70bb3d7,46,80,103
20,4884,66191,10000,buffer: 0xcd2f5181f14366d7,236,162,2
20,3921,64697,10000,buffer: 0xc8008b60d71b8ad7,82,223,2
20,3906,64209,10000,buffer: 0x3ca4f40357e97057,136,253,63
20,3897,63117,10000,buffer: 0x45f4ddb79c065397,0,165,42
20,3900,63517,10000,buffer: 0x1295d34a6b448dd7,186,16,62
20,3900,63397,10000,buffer: 0x388fcebe68f6d6d7,26,120,104
20,3918,67767,10000,buffer: 0x962ff0cfad65f417,212,122,109
20,3958,68295,10000,buffer: 0x7111901850989bd7,74,86,21
20,3929,64672,10000,buffer: 0xb0914a949e51bfd7,237,165,100
20,3914,65260,10000,buffer: 0x6a00d790cf895f57,155,226,14
20,3967,83279,10000,buffer: 0x81c4d0f8c99a4d97,50,174,117
20,3915,64058,10000,buffer: 0x688b31825bcf7bd7,67,98,87
20,3898,63645,10000,buffer: 0x433e305dffe19797,240,180,44
20,3897,62751,10000,buffer: 0x2d22ecc3a9726ed7,156,174,58
20,3897,64604,10000,buffer: 0x1c1a6340e7c790d7,115,112,86
20,4188,64379,10000,buffer: 0x9ed02148b47685d7,197,66,81
20,3898,64141,10000,buffer: 0xe7972d2a80d1ec57,25,178,98
20,3898,63522,10000,buffer: 0x76d2ffd100af8357,208,146,114
20,3898,65533,10000,buffer: 0x016de0b24ae28ad7,222,227,122
20,4871,58507,10000,buffer: 0x4d6063f70ed23dd7,188,211,55
20,3941,65787,10000,buffer: 0x962cd14b11293917,200,81,76
20,3901,63034,10000,buffer: 0x186d7656682d7ed7,129,70,39
20,3899,65011,10000,buffer: 0x893c3cb4284113d7,10,82,23
20,3899,62537,10000,buffer: 0x707e518d5dfc5617,52,115,14
20,3900,65717,10000,buffer: 0xb50b3c2768664c17,115,122,127
20,3904,64877,10000,buffer: 0x5fbd31faa4c0a6d7,137,242,73
20,3904,61511,10000,buffer: 0xcf7c8dd9031984d7,24,212,69
20,3907,64154,10000,buffer: 0xab577cc16ee55b57,19,59,45
20,3915,66175,10000,buffer: 0xa0541a20a1e9de97,185,58,70
20,3899,61048,10000,buffer: 0x477631abf77a9457,188,70,50
20,4872,71449,10000,buffer: 0x5e7810d17692f897,5,101,0
20,4869,81753,10000,buffer: 0x64bb5167b16fa497,243,211,118
20,3900,62995,10000,buffer: 0x2a148f1bb92e70d7,127,20,81
20,3900,63720,10000,buffer: 0x86b7268f89da3f57,189,236,21
20,3899,63477,10000,buffer: 0xeeef231c258c3d57,108,59,29
20,3896,62239,10000,buffer: 0x4f8e21a7fd0262d7,121,169,4
20,3899,69549,10000,buffer: 0x69f7e067b02a37d7,33,157,50
20,4123,65330,10000,buffer: 0x958950e27358a4d7,60,246,98
20,3898,64984,10000,buffer: 0x1d3098fb7bd962d7,133,252,106
20,3898,64204,10000,buffer: 0x49e473776d31a957,250,14,65
20,3898,62521,10000,buffer: 0x4e845b8df4887417,173,82,60
20,4870,60732,10000,buffer: 0x5344b3beb5a9ad17,9,175,20
20,3898,65337,10000,buffer: 0x0f565abdcc594857,22,170,122
20,3897,63972,10000,buffer: 0x2eecbbdb062040d7,244,173,23
20,3899,62006,10000,buffer: 0x0d5dd37438c89597,197,64,60
20,4871,63114,10000,buffer: 0x8febce5b8a5c02d7,152,251,20
20,4870,71633,10000,buffer: 0x920af3522b385fd7,69,53,125
20,3898,64739,10000,buffer: 0x603e205706b6f4d7,65,213,15
20,3898,65386,10000,buffer: 0xed51589ec8715fd7,143,5,112
20,3895,63640,10000,buffer: 0xc565e34dc4786a57,252,97,126
20,4885,63938,10000,buffer: 0x65c0e0f877968dd7,220,128,78
20,4871,63798,10000,buffer: 0x1af379f02a1488d7,81,226,52
20,4872,66299,10000,buffer: 0xa822cb240e4e8a97,81,112,22
20,3895,60721,10000,buffer: 0x6a8860b8d68601d7,230,50,28
20,3899,65297,10000,buffer: 0xd31afe731fd32957,178,62,94
