runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer,param.value.integer
20,3261,38743,10000,Buffer[865],1480,28,815803907
20,3263,37521,10000,Buffer[770],958,6,581777841
20,3266,36496,10000,Buffer[847],2038,19,3956334597
20,3261,37386,10000,Buffer[658],726,21,2677608906
20,3262,36916,10000,Buffer[727],8,14,3984611344
20,3264,36732,10000,Buffer[752],1478,29,2534631016
20,3263,37133,10000,Buffer[516],1395,16,3361283097
20,3277,36938,10000,Buffer[560],1937,11,401901816
20,3261,36960,10000,Buffer[987],1912,11,3826964426
20,3268,37407,10000,Buffer[777],1197,32,2246055705
20,3261,36795,10000,Buffer[649],1783,27,1547832994
20,3257,37157,10000,Buffer[535],1069,6,2451810523
20,3261,38712,10000,Buffer[963],267,26,3510130382
20,3262,37123,10000,Buffer[533],1298,15,1901890862
20,3269,36668,10000,Buffer[931],255,21,791509650
