elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
35072,100000,-2.34112329e+38; -3.02643366e+38,9.79939752e+37; 1.92432971e+38
36138,100000,-3.06946178e+38; 2.94856726e+38,2.00100838e+38; -2.98425437e+38
35156,100000,-1.05573988e+38; 2.99521295e+38,-1.22036703e+38; -1.60621979e+37
35120,100000,-3.30960105e+38; -1.29059751e+38,2.00538796e+38; -8.34145888e+37
35188,100000,2.41452756e+38; -2.05629721e+38,2.56733524e+38; -8.1710552e+37
35714,100000,-2.96820307e+38; 2.98633595e+38,-1.52174366e+38; 2.6761278e+37
35835,100000,-9.82480023e+37; 1.35162485e+38,-1.52152248e+38; 1.32910853e+38
35796,100000,-9.94218936e+36; 3.16421795e+38,2.18029332e+38; 2.49358049e+38
35136,100000,1.33537904e+38; 1.11606859e+38,-2.46347079e+37; -4.77098019e+36
35283,100000,1.6493118e+38; 1.67338449e+38,-2.43169135e+38; 7.58950832e+37
35436,100000,2.96020876e+38; 4.04397629e+37,2.49074217e+38; 3.04499085e+38
35301,100000,-1.20490717e+38; 2.09323878e+38,3.06961248e+38; 3.15563545e+38
35364,100000,-2.47601267e+38; 1.88786194e+38,2.49899873e+38; 2.19203318e+38
35351,100000,-3.18096899e+38; 2.60728956e+38,-5.12496027e+37; 3.25631084e+38
35098,100000,-1.17910064e+38; 2.2220911e+38,2.25785021e+38; -7.00906987e+37
35527,100000,7.35085027e+37; -2.56853819e+38,-2.82231089e+38; 6.78051475e+36
35916,100000,-2.40652636e+38; 8.96119513e+36,1.33099977e+38; 1.40457015e+38
36361,100000,1.6088705e+38; -1.77944455e+38,2.90803936e+38; -2.62467158e+38
35431,100000,-3.35324007e+37; 1.81078311e+38,2.18360746e+38; 6.18979286e+37
35316,100000,-2.11492879e+38; 3.37398979e+38,1.34843067e+38; -1.91145748e+38
35025,100000,1.77143361e+38; -2.33000083e+38,-2.9174185e+37; -2.14361623e+38
35876,100000,1.64507663e+38; 1.97064744e+38,2.1078123e+38; -9.45834272e+37
36311,100000,-1.41904472e+37; 3.57331335e+37,-2.34828887e+38; 5.54144181e+37
35512,100000,2.59870138e+38; 3.34800478e+38,5.96226023e+36; -2.17416073e+38
