elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.epsilon.float
50662,100000,-1.45520762e+38; -2.80000835e+38,-1.92935935e+38; 9.085918e+36,0.007247699754770848
53168,100000,-3.0362037e+38; 2.47044941e+38,1.64203721e+38; -9.75580555e+37,0.0014725771876329477
52059,100000,1.20916911e+38; -8.11605387e+37,1.25796068e+38; 2.82252994e+38,0.003078019958617779
52926,100000,2.35501837e+38; 6.40812134e+37,-2.78731683e+38; 4.25419536e+37,0.001062776907038633
52495,100000,2.06866035e+38; 2.76708614e+38,-1.41753178e+37; 2.00569666e+38,0.004706165245691165
56573,100000,3.06340728e+38; -2.39765767e+38,2.56726689e+38; 1.85422803e+38,0.00011908264772723128
54902,100000,9.27415714e+37; 4.58177909e+37,-2.62931037e+38; -3.50046787e+36,0.004525751163066058
53419,100000,-3.25497484e+37; 3.05200978e+38,9.0963798e+37; 1.32535294e+38,0.008652050922816705
50741,100000,3.24004537e+38; 2.62521819e+38,3.36588981e+38; 1.54656142e+38,0.0006391929026537754
54017,100000,3.35151039e+38; -1.63272779e+38,2.71918923e+38; 3.30250829e+38,0.005100706386727191
55197,100000,-8.66354405e+37; -2.45183361e+38,3.35024578e+38; 7.94773421e+37,0.00611655970493869
55975,100000,2.58422359e+38; 1.46098902e+38,-2.14779684e+38; -6.17789647e+36,0.0046889648460843765
55780,100000,3.11282172e+38; 2.50019539e+38,-1.45962036e+38; 1.88284874e+38,0.006900847787555242
56586,100000,-2.30809643e+38; -1.69505553e+38,-2.82251107e+38; -7.00078957e+37,0.0015430152805189412
53650,100000,2.85041135e+38; 1.28135411e+38,2.31908159e+38; 2.76669368e+38,0.008524318031068569
50082,100000,-2.03295827e+37; 1.56642195e+38,1.9427218e+38; 2.87472591e+38,0.0008853888987657567
55867,100000,-3.22059737e+38; 2.95052877e+38,-2.24034122e+37; 1.34381815e+38,0.0013556591414203626
51669,100000,-2.33840302e+38; 8.49691188e+37,-2.44701491e+38; -2.54411817e+38,0.008073449588155802
52937,100000,-1.86937858e+38; 7.02897097e+37,8.37937431e+37; 4.11605516e+37,0.00587811143426928
51500,100000,-4.84428012e+37; -2.66443504e+38,5.12667471e+36; 1.22545366e+38,0.007834177548495096
51765,100000,2.65174495e+38; 2.81998307e+38,-1.11417726e+38; -1.76559049e+35,0.006143595314813955
50641,100000,-2.600987e+38; -3.25452721e+38,7.37859762e+37; -3.12219422e+38,0.007075558161580353
51924,100000,-2.83646801e+38; -2.0735257e+38,-2.47832832e+38; 2.99580053e+38,0.00011373340759409712
51110,100000,9.16831846e+37; 2.51386898e+38,-2.23961734e+38; -1.07983437e+38,0.0032854539037338866
52781,100000,-2.34257693e+38; -2.86954192e+38,1.44027094e+38; -2.20453222e+38,0.005933002940814503
56153,100000,-3.33389796e+38; -1.38235898e+38,1.30394476e+38; 2.59993779e+38,0.0010142403691956103
55547,100000,7.34716242e+37; 2.31785998e+38,-2.90025558e+38; -1.31975773e+38,0.007502504924786292
57044,100000,1.77757086e+38; 2.3353923e+38,2.81577123e+38; 1.06468179e+38,0.005808864662328358
55942,100000,-2.4276371e+38; -2.91308319e+38,2.99828655e+38; -4.49629583e+37,0.004664194842465895
57398,100000,-2.79949723e+38; 2.41040253e+38,2.0996174e+38; 2.67096355e+38,0.004007504889658009
56790,100000,-3.2951549e+38; -6.63182161e+37,-7.77583533e+36; -2.40143527e+37,0.008087288080810478
56807,100000,1.89609822e+38; -1.85873579e+38,7.17708631e+37; -8.10002062e+37,0.0017797360125138028
56858,100000,-9.07385111e+37; -3.21543793e+38,6.72735227e+37; 2.86336715e+38,0.00887266422078739
55425,100000,-6.98948314e+37; -8.84384047e+37,-1.40635318e+38; 3.02922189e+38,0.0019634773551762473
52699,100000,4.54566017e+37; 8.3800776e+37,-1.38668999e+38; 2.97462448e+38,0.0045525775479518665
56142,100000,1.29956092e+38; 1.57147156e+38,1.0528974e+38; 2.54799272e+38,0.005259089134406322
51825,100000,4.3760896e+37; -1.49281689e+38,-3.15363033e+38; 9.27539133e+37,0.0035238837094940354
54998,100000,2.54609043e+38; 3.3114506e+38,-1.83857427e+38; 1.52367099e+38,0.00636684541016
49828,100000,-2.38380418e+38; -2.73618001e+38,-1.717971e+38; -1.01491393e+38,0.0025749798799707285
53720,100000,2.43056973e+38; 3.12314486e+38,-3.35169009e+38; 1.73275201e+38,0.007093972373059918
50133,100000,-2.44817081e+38; -8.83326117e+37,1.88963604e+38; -3.01714919e+38,0.0029712884080908115
50464,100000,1.5888835e+38; 2.67329602e+38,-8.72488313e+37; 1.43412517e+38,0.007173879918224218
55542,100000,-9.09505941e+37; 2.71787737e+38,5.2186574e+37; -1.57419843e+37,0.005596499180197372
50767,100000,-1.64585608e+38; 8.90291198e+37,-1.20603041e+38; 2.52845568e+38,0.008561113114563517
50682,100000,-7.92308144e+37; -2.8774545e+38,2.855715e+38; -2.13697476e+38,0.00757562793729431
50579,100000,-1.53370866e+38; 1.96311861e+38,-2.50637899e+37; -9.4947608e+37,0.004382063558526202
50219,100000,3.28242363e+38; -2.08102066e+38,-1.29741068e+38; -6.15560293e+36,0.009520051989392174
50545,100000,-9.63340223e+37; 2.90749599e+38,-4.25220667e+37; 2.16300439e+38,0.0023334402625154785
49794,100000,-7.57539074e+37; -7.04400682e+37,1.38624702e+38; -6.21791594e+37,0.00794355197107917
49654,100000,-4.78767394e+37; 2.1578052e+38,2.17374514e+38; 2.32475782e+38,0.005755605089843895
50665,100000,-2.66867386e+38; 9.2477606e+37,2.27584025e+37; -2.71122144e+37,0.00324223932415837
49364,100000,-2.8693894e+38; -3.31464021e+38,2.48735723e+38; 1.76790487e+38,0.0033326026779875
49196,100000,2.43219841e+38; 2.48525314e+38,1.42489181e+38; 3.39087916e+38,0.009458023940680575
49716,100000,1.30186652e+38; -1.05186787e+38,-1.51246415e+38; -1.43214895e+38,0.0037020526636731854
74394,100000,1.22594074e+38; 1.9514118e+38,2.27348389e+38; -2.27063786e+38,0.005103440588512433
80467,100000,2.31657975e+38; -1.81402484e+38,2.55514835e+38; -1.06826982e+37,0.009001981079181463
82341,100000,-1.91289097e+37; -2.90110866e+37,-1.72988022e+38; 2.38774931e+38,0.0070841096515127855
73212,100000,-1.78780699e+38; 3.14537965e+38,-2.64085187e+38; -2.98725231e+38,0.006688206459022262
