runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer
9,3428,28332,250000,800842555
9,3441,27825,250000,295923829
9,3465,28729,250000,1587812369
9,3393,28436,250000,2080381589
9,3434,27888,250000,527518480
9,3617,28330,250000,1107551594
9,3462,27851,250000,1194047134
9,3469,27591,250000,2133220216
9,3396,27453,250000,3767356925
9,3469,27301,250000,3438584831
9,3399,27773,250000,2112949883
9,3505,27149,250000,626747955
9,3446,27581,250000,3474684276
9,3560,29354,250000,2045439663
9,3503,27521,250000,3911508127
9,3464,27773,250000,83653835
9,3425,27958,250000,909112504
9,3558,27275,250000,1708072151
9,3365,27821,250000,1239998349
9,3418,27367,250000,1978601270
9,3793,28445,250000,2703921081
9,3378,27133,250000,167459383
9,3402,27166,250000,1713202767
9,3653,27176,250000,2165636725
9,3501,27766,250000,200850358
9,3434,28061,250000,1187700806
9,3408,27558,250000,3941534119
9,3421,28060,250000,2511882807
10,3444,21747,250000,1562996020
10,3294,23144,250000,1774483286
10,3578,23309,250000,2532795157
10,3358,21201,250000,3538260400
10,3283,21737,250000,2030145558
10,3275,21660,250000,3372399404
10,3315,21876,250000,1680274789
10,3325,22094,250000,2756649051
10,3363,22873,250000,1887194521
10,3281,21379,250000,1119591230
10,3366,21336,250000,3208415915
10,3284,21457,250000,634306995
10,3266,22452,250000,911677692
10,3285,22316,250000,3716730223
10,3567,24505,250000,1736659746
10,3341,22299,250000,3525694464
10,3314,21755,250000,3732786756
10,3267,24531,250000,3596483916
10,3285,24334,250000,3465075659
10,3290,29775,250000,1081315944
10,3344,22753,250000,1718803591
10,3322,22637,250000,559203317
10,3394,23620,250000,3995732287
10,3355,21612,250000,3188297018
10,3393,21429,250000,3610934104
10,3321,21728,250000,3523852075
10,3440,21569,250000,1185956190
10,3293,21522,250000,1846571830
10,3307,25292,250000,2070328563
10,3343,21207,250000,160798875
10,3309,21340,250000,243042087
10,3335,21425,250000,1843221436
10,3446,24952,250000,2377500189
10,3318,22302,250000,1820648612
10,3348,22014,250000,2002834369
10,3366,22051,250000,1753822445
10,3278,23839,250000,285186558
10,3301,22763,250000,3688682755
10,3332,23732,250000,3974352167
10,3297,21717,250000,2643327916
10,3272,21729,250000,3641403094
10,3325,21803,250000,1709511546
10,3329,22064,250000,1427849812
10,3298,21779,250000,1110780050
10,3356,21823,250000,2191566755
10,3302,23706,250000,1277270023
10,3276,21887,250000,2656237657
10,3372,22687,250000,3561220344
10,3269,21786,250000,2656726019
10,3363,21777,250000,1304518092
10,3530,21692,250000,851366848
10,3271,21379,250000,1080667798
10,3376,21668,250000,3972218126
10,3359,29650,250000,4111159580
10,3278,29550,250000,2169942331
10,3468,24168,250000,716545559
10,3477,21410,250000,2451072046
10,3476,30806,250000,2023798335
10,3339,21248,250000,3718912464
10,3320,21259,250000,1839429568
10,3310,21245,250000,80553055
10,3304,21254,250000,422259873
10,3395,21749,250000,3645351120
10,3401,21825,250000,417946899
10,3298,22246,250000,1167760594
10,3298,21615,250000,1725811563
10,3271,21352,250000,316894856
10,3283,21513,250000,2385787094
10,3367,21388,250000,437882528
10,3276,22523,250000,665571986
10,3273,21981,250000,4289074819
10,3273,22303,250000,2394653528
10,3268,22067,250000,1085927259
10,3410,22663,250000,2245009955
10,3399,21875,250000,3764484410
10,3295,21891,250000,3808678140
10,3270,21881,250000,4284730710
10,3299,22080,250000,4175882326
10,3273,22350,250000,2498713413
10,3317,21933,250000,3262372566
10,3396,21943,250000,3277033129
10,3282,22431,250000,169294313
10,3292,22677,250000,3152484627
10,3324,21944,250000,2871229163
10,3288,22064,250000,301475529
10,3282,21470,250000,3010763277
10,3421,30583,250000,253495154
10,3430,24263,250000,2898483803
10,3272,21353,250000,3682532515
10,3340,26365,250000,2062967485
10,3361,23670,250000,3959523347
10,3335,22281,250000,2525478512
10,3431,25150,250000,3098118189
10,3271,21693,250000,4212621796
10,3296,21456,250000,1376942494
10,3268,21377,250000,3707872501
10,3279,22169,250000,1781360541
10,3301,22013,250000,2489766667
10,3372,21661,250000,1976828648
10,3280,21738,250000,573935356
11,3272,24066,250000,160751748
11,3296,24284,250000,2180021408
11,3276,24056,250000,53193265
11,3272,24432,250000,107855933
11,3276,24716,250000,478314253
11,3280,24778,250000,3430167257
11,3434,24727,250000,493875862
11,3274,24656,250000,3311257214
11,3285,24233,250000,1360189653
11,3280,24188,250000,1387075721
11,3322,24127,250000,162378497
11,3357,23983,250000,755016397
11,3279,24184,250000,2007852580
11,3275,24272,250000,645289101
11,3272,24169,250000,3126997520
11,3282,24027,250000,1258956365
11,3289,23996,250000,1212905369
11,3290,24027,250000,2290916992
11,3299,24111,250000,355718370
11,3275,24149,250000,2489444192
11,3277,24014,250000,2055472458
11,3288,23962,250000,2670971386
11,3275,23972,250000,483308181
11,3267,24570,250000,1554478231
11,3288,26175,250000,2980843660
11,3290,26224,250000,3846598283
11,3275,26036,250000,434973797
11,3297,25556,250000,3680574744
11,3269,26528,250000,1211191435
11,3271,25790,250000,1999648357
11,3295,24092,250000,2355173302
11,3271,24290,250000,2758240882
11,3279,24193,250000,2788351108
11,3272,24010,250000,1975059989
11,3275,25621,250000,613688812
11,3276,26285,250000,2235521583
11,3303,25545,250000,1609075206
11,3269,25327,250000,3762854121
11,3272,25842,250000,2325855844
11,3244,26598,250000,1920448209
11,3299,25435,250000,332713880
11,3303,25241,250000,3237003050
11,3274,25318,250000,4240670136
11,3263,26296,250000,1371904256
11,3298,25630,250000,2652519224
11,3244,25510,250000,1578223881
11,3266,25449,250000,3346852648
11,3268,26225,250000,437924875
11,3275,25667,250000,3545772958
11,3285,25281,250000,803139714
11,3270,25230,250000,4096466653
11,3247,26726,250000,2036434260
11,3272,25989,250000,2049177910
11,3266,25644,250000,1347651459
11,3247,25628,250000,3807100089
11,3287,25869,250000,1935559278
11,3270,26002,250000,281390919
11,3245,25024,250000,2167229749
11,3273,25954,250000,3332143824
11,3290,25477,250000,1578782383
11,3247,26012,250000,3914098929
11,3286,24277,250000,1721013953
11,3267,23872,250000,2293423808
11,3246,23997,250000,3887684871
11,3284,24115,250000,3471862396
11,3282,24069,250000,3921677733
11,3377,24463,250000,4157747415
11,3280,24793,250000,1300650046
11,3271,24234,250000,487249337
11,3367,24240,250000,2281500543
11,3283,24039,250000,2007412672
11,3294,24024,250000,2955213489
11,3264,23974,250000,517640522
11,3294,24412,250000,1520661673
11,3288,24104,250000,3045654611
11,3245,24170,250000,1278310408
11,3354,23837,250000,869634678
11,3284,24017,250000,1558469618
11,3265,23991,250000,3317771908
11,3309,24096,250000,2253196058
11,3294,24324,250000,4185755331
11,3269,23907,250000,921459138
11,3412,24040,250000,2680355815
11,3282,24343,250000,2140088630
11,3247,24051,250000,1012343989
11,3272,25064,250000,854543650
11,3347,25017,250000,4265977703
11,3314,25035,250000,488158256
11,3280,24591,250000,3631572494
11,3274,24585,250000,3187653022
11,3249,25013,250000,4016697930
11,3298,25085,250000,4145267885
11,3269,25008,250000,2736612722
11,3246,24235,250000,3129913766
11,3286,24220,250000,3297577881
11,3330,24544,250000,105503801
11,3370,24433,250000,4199529826
11,3276,24387,250000,1360891740
11,3331,24139,250000,4266746090
11,3244,24337,250000,4046492186
12,3333,22185,250000,301805748
12,3426,22454,250000,1873900895
12,3310,22077,250000,2023943434
12,3389,22675,250000,2442574953
12,3280,22439,250000,690245861
12,3348,22675,250000,947494720
12,3319,22805,250000,3140560847
12,3413,22355,250000,1204938127
12,3302,22543,250000,3406095549
12,3334,21884,250000,4109941162
12,3291,21243,250000,2703677753
12,3387,23296,250000,3525540279
12,3404,21934,250000,2457651639
12,3375,21541,250000,3179146755
12,3340,21504,250000,3486275306
12,3326,21596,250000,2861432577
12,3285,22049,250000,738099113
12,3284,21531,250000,3875994884
12,3326,24122,250000,2254999014
12,3464,24017,250000,1563171111
12,3321,24085,250000,3855091484
12,3442,24305,250000,996054998
12,3251,21473,250000,1515960452
12,3348,21725,250000,3717228795
12,3369,21596,250000,3230629602
12,3424,21640,250000,1154730832
12,3273,21632,250000,3346109036
12,3340,21895,250000,113673996
12,3315,21457,250000,1953450149
12,3301,21524,250000,3793416922
12,3352,21786,250000,2331042537
12,3363,21405,250000,3808844889
12,3300,21812,250000,1018731523
12,3383,21623,250000,1578499169
12,3277,22059,250000,3677939364
12,3275,22153,250000,3306395148
12,3287,23918,250000,144077874
12,3244,22248,250000,3087348682
12,3274,22366,250000,4007019380
12,3269,22106,250000,659520320
12,3396,21899,250000,632679523
12,3293,22133,250000,1959443985
12,3361,22165,250000,2832498861
12,3495,22060,250000,2535328
12,3345,22733,250000,3121178514
12,3304,22126,250000,2084817392
12,3321,22090,250000,1891134602
12,3278,21963,250000,709040793
12,3344,24167,250000,934537189
12,3358,21471,250000,1779062374
12,3417,21659,250000,1873862964
12,3272,21445,250000,2529920803
12,3245,21553,250000,1638282849
12,3302,21409,250000,3240798451
12,3380,22027,250000,2123152319
12,3322,22004,250000,1130109938
12,3405,21769,250000,3834236386
12,3271,21399,250000,1742435508
12,3367,21544,250000,3131954986
12,3286,21351,250000,1633176589
12,3269,21252,250000,653500141
12,3249,21640,250000,437628802
12,3341,24256,250000,967417631
12,3325,22564,250000,3720809013
12,3281,22422,250000,3390049252
12,3317,27284,250000,1034982714
12,3320,26667,250000,2813826677
12,3261,22574,250000,3494640522
12,3338,26601,250000,4238536764
12,3287,22625,250000,1030038040
12,3263,23107,250000,1189037650
12,3281,24558,250000,519062636
12,3275,22439,250000,4004096077
12,3265,23184,250000,3230114000
12,3339,22662,250000,1287594920
12,3339,22145,250000,392034249
12,3390,22641,250000,4028751067
12,3275,21741,250000,1999036293
12,3542,22099,250000,15069020
12,3248,21986,250000,424479414
12,3355,21609,250000,3095990504
12,3280,21766,250000,4175946153
12,3468,21581,250000,3811782552
12,3375,21563,250000,964021506
12,3279,21889,250000,3076305629
12,3275,22437,250000,180754690
12,3271,21953,250000,1619312032
12,3276,21814,250000,2076335409
12,3260,21803,250000,722823259
12,3268,21570,250000,1975636334
12,3283,21382,250000,36314023
12,3247,21626,250000,2849853389
12,3273,21372,250000,988814933
12,3270,21468,250000,2004429039
12,3244,21350,250000,3336918103
12,3272,21352,250000,72390877
12,3268,21226,250000,2609881173
12,3250,21420,250000,670121845
12,3283,22147,250000,1837432581
12,3394,21930,250000,3985497979
13,3941,28898,250000,1632158901
13,3843,26674,250000,349275060
13,3861,28092,250000,756208619
13,4097,26827,250000,2365798147
13,3793,30996,250000,1183042976
13,4172,28356,250000,152315063
13,4104,30050,250000,2868358126
13,4001,26439,250000,1508021504
13,3920,33300,250000,1336082047
13,3944,26290,250000,242873166
13,3984,26958,250000,216071062
13,3785,26914,250000,1386357318
13,3921,28303,250000,1551450185
13,4110,28342,250000,1200390539
13,3976,29198,250000,3186951381
13,3979,28595,250000,1473318306
13,4165,28562,250000,3207775417
13,4171,32103,250000,453933916
13,3820,26430,250000,2050333348
13,3981,26882,250000,1041646776
13,3860,28150,250000,1608245950
13,4014,28594,250000,1456221578
13,4173,26940,250000,1969794210
13,4111,27884,250000,285373285
13,4031,26897,250000,2054991783
13,4137,29203,250000,3551705951
13,3974,38048,250000,964200652
13,3853,28477,250000,2584250840
13,3950,27910,250000,3744896345
13,4092,27111,250000,1749565459
13,4231,27053,250000,3100269098
13,3877,32668,250000,442741832
13,3925,27868,250000,1805081800
13,3905,30120,250000,315542014
13,4024,29628,250000,3877272944
13,4256,27926,250000,343763375
13,4089,29473,250000,4017920386
13,3946,27039,250000,192451009
13,3852,29763,250000,105082758
13,4001,29660,250000,3367692068
13,3986,30376,250000,3419396682
13,4001,26774,250000,3049015671
13,4062,25860,250000,447611950
13,3807,27085,250000,1606415558
13,3923,27831,250000,3196802050
13,4027,26582,250000,4000385792
13,4107,28784,250000,2898338332
13,3878,27180,250000,3470369600
13,3949,30942,250000,324556781
13,4128,30102,250000,1391192887
13,4205,27267,250000,2406994724
13,3902,33527,250000,1318975913
13,3858,25690,250000,998786129
13,3998,26421,250000,1924658806
13,4069,25815,250000,4022788327
13,3977,26514,250000,1091799963
13,4152,27067,250000,3044261775
13,3856,30354,250000,3043033438
13,3802,26885,250000,2309829457
13,3920,26950,250000,1348485346
13,3936,27472,250000,2927809459
13,3908,26751,250000,2414226619
13,4162,30021,250000,2942192603
13,3904,27220,250000,2592825382
13,4100,26981,250000,664689679
13,4019,32028,250000,1067784193
13,4164,28869,250000,2806481378
13,4116,26479,250000,1034833355
13,4080,32402,250000,2243362647
13,3895,26865,250000,980618427
13,3969,28156,250000,1235829195
13,4130,27237,250000,674272563
13,4107,31181,250000,1237828367
13,4210,28225,250000,2330246793
13,3920,26254,250000,3604231996
13,3999,26167,250000,2456004972
13,3898,25835,250000,2230996348
13,3899,27539,250000,1319989311
13,3871,26996,250000,344685361
13,4052,27966,250000,3166977236
13,3878,28567,250000,3171660092
13,4040,27567,250000,2183860364
13,3999,26461,250000,3919603311
13,4027,27928,250000,36175558
13,4013,28039,250000,2432659141
13,4056,28995,250000,311334556
13,4297,28893,250000,854727658
13,4209,29759,250000,90518688
13,3879,26510,250000,3069403332
13,4195,27393,250000,616539663
13,4096,26771,250000,3909818730
13,4088,26611,250000,3557652931
13,3963,26899,250000,169374980
13,4220,26926,250000,2686158196
13,3950,33689,250000,899855536
13,3822,27025,250000,1674729578
13,4086,26667,250000,3137320665
13,4212,26503,250000,1852243013
13,3906,27711,250000,135586311
13,3976,34190,250000,2826784930
14,3482,21999,250000,1410324253
14,3276,21589,250000,2995703994
14,3275,21529,250000,2277083827
14,3278,21722,250000,2831860016
14,3310,21658,250000,2300619967
14,3284,21623,250000,18701274
14,3414,22363,250000,286518534
14,3525,22586,250000,3810822702
14,3275,21611,250000,3100958389
14,3285,22523,250000,1219969358
14,3558,21343,250000,2855696847
14,3428,22341,250000,1814416892
14,3361,25958,250000,2033585838
14,3311,22088,250000,3738408227
14,3290,22358,250000,158295949
14,3399,22611,250000,2666045017
14,3342,22316,250000,2667919569
14,3357,22150,250000,631820704
14,3282,22185,250000,4249974604
14,3278,22054,250000,2918856343
14,3342,22633,250000,1487896686
14,3256,22067,250000,348585391
14,3405,22408,250000,2346232474
14,3295,22440,250000,3478221977
14,3299,22127,250000,3692821123
14,3409,22813,250000,288401016
14,3354,22416,250000,2983978671
14,3391,22070,250000,2161414578
14,3307,21983,250000,1719177049
14,3299,21767,250000,653635159
14,3436,21582,250000,2106920666
14,3266,21602,250000,22441285
14,3275,21594,250000,3670303333
14,3246,21864,250000,2210139032
14,3295,21927,250000,3976571675
14,3281,21656,250000,1792958955
14,3300,21586,250000,655440134
14,3324,23664,250000,3710104883
14,3374,23477,250000,169482000
14,3367,21851,250000,86830428
14,3347,21603,250000,3690339458
14,3265,21530,250000,907154387
14,3273,21525,250000,2032202113
14,3280,21438,250000,4264617920
14,3274,21322,250000,4058623511
14,3250,21595,250000,2580826042
14,3271,21316,250000,1051642588
14,3290,21531,250000,2479481860
14,3314,21575,250000,2047589472
14,3274,21382,250000,2983429024
14,3309,21363,250000,3866865295
14,3249,21555,250000,52181686
14,3273,21604,250000,2732154948
14,3281,21582,250000,337670745
14,3255,21597,250000,490132673
14,3275,21664,250000,490962557
14,3389,21514,250000,3966651512
14,3386,21569,250000,1769968266
14,3369,21383,250000,2913625990
14,3452,21431,250000,1508575029
14,3325,21953,250000,340750988
14,3270,21702,250000,1504961527
14,3307,21689,250000,4268247500
14,3253,22144,250000,368994211
14,3330,22121,250000,1036295746
14,3277,22076,250000,145322524
14,3260,21714,250000,173656710
14,3416,21434,250000,3172153058
14,3279,21482,250000,2645349393
14,3339,21578,250000,518468049
14,3346,21488,250000,2174530909
14,3338,21416,250000,3267952191
14,3369,21381,250000,2586536898
14,3365,21522,250000,3242024679
14,3280,21554,250000,2260740949
14,3245,21511,250000,1865110909
14,3453,21652,250000,869001817
14,3271,21584,250000,3151453811
14,3244,21645,250000,2227770169
14,3367,21437,250000,2274230847
14,3298,21447,250000,3212150917
14,3349,21496,250000,2547332131
14,3438,21572,250000,103658302
14,3321,21489,250000,1671953044
14,3361,21681,250000,1338657246
14,3276,21508,250000,2153841278
14,3274,21727,250000,406732476
14,3244,21783,250000,1402429314
14,3348,21997,250000,1498666483
14,3270,21555,250000,4238717488
14,3352,21502,250000,324160132
14,3293,21792,250000,1079877466
14,3288,21315,250000,681411505
14,3339,21711,250000,523603912
14,3306,21322,250000,3664426079
14,3343,22131,250000,2784641787
14,3331,21657,250000,1145265157
14,3278,21932,250000,2101177893
14,3284,21499,250000,456392581
14,3247,22527,250000,1336556082
15,3285,25356,250000,1933146318
15,3271,24341,250000,718558874
15,3248,21219,250000,386630885
15,3280,21994,250000,1776989287
15,3336,22143,250000,3225983342
15,3245,22126,250000,1711980125
15,3267,22252,250000,268002504
15,3278,23548,250000,1725168091
15,3246,22105,250000,2231151362
15,3270,21798,250000,2796348346
15,3334,21187,250000,2712012307
15,3245,21156,250000,3546406114
15,3296,21660,250000,3906478644
15,3267,21218,250000,3004112302
15,3247,21147,250000,2331603568
15,3357,21193,250000,1782251106
15,3478,30604,250000,2462146064
15,3323,27816,250000,1527150646
15,3367,21268,250000,215902834
15,3278,21264,250000,3288573983
15,3248,21409,250000,1792336893
15,3281,21468,250000,3104402017
15,3343,21555,250000,1162231693
15,3259,21660,250000,3488236430
15,3281,21618,250000,3232864497
15,3285,21911,250000,2717575066
15,3247,21829,250000,2943338465
15,3301,21790,250000,732614525
15,3341,21751,250000,2555712921
15,3248,21721,250000,3559700783
15,3270,21592,250000,2067376528
15,3296,21982,250000,3635087181
15,3253,21791,250000,1271577394
15,3315,23417,250000,2227644969
15,3357,21940,250000,1734752125
15,3244,24733,250000,1364449796
15,3373,28924,250000,2164399999
15,3342,30829,250000,757021178
15,3438,31343,250000,1234015668
15,3279,21863,250000,977883394
15,3365,21530,250000,769670715
15,3362,21458,250000,59082531
15,3272,21760,250000,2513431873
15,3285,22296,250000,2374772588
15,3252,22033,250000,619107977
15,3297,22189,250000,4282427386
15,3363,22022,250000,3044066741
15,3265,23644,250000,3248442414
15,3341,21428,250000,2759593820
15,3274,22535,250000,1890903978
15,3275,21840,250000,2795617959
15,3264,22035,250000,3627053401
15,3347,22186,250000,538828783
15,3264,21780,250000,3001711497
15,3273,21669,250000,4196722622
15,3288,21760,250000,1838661821
15,3278,21990,250000,3582840787
15,3298,22014,250000,2777113896
15,3344,21767,250000,1477067099
15,3289,22145,250000,1993835097
15,3277,22045,250000,2480674812
15,3272,22089,250000,1117028961
15,3265,21751,250000,2797870207
15,3281,22189,250000,591001598
15,3355,21889,250000,2818989036
15,3272,22016,250000,374364509
15,3269,22150,250000,2142877223
15,3269,22117,250000,4129276783
15,3264,23310,250000,3031410868
15,3270,21932,250000,712602168
15,3347,22235,250000,1531158055
15,3279,21293,250000,1859161932
15,3273,21711,250000,3952661676
15,3283,21696,250000,1353655241
15,3268,21827,250000,1159674288
15,3278,22424,250000,2896187379
15,3279,22346,250000,2670362143
15,3274,21842,250000,3675306842
15,3286,23028,250000,3942599703
15,3279,21797,250000,2640372242
15,3272,21368,250000,2731787631
15,3274,21278,250000,951316082
15,3270,21614,250000,3195558877
15,3270,21894,250000,4129263450
15,3274,22607,250000,2651178124
15,3314,21667,250000,3215999319
15,3284,22208,250000,2680495226
15,3355,22189,250000,2688829524
15,3282,22132,250000,1631734973
15,3277,21582,250000,1322423166
15,3272,21611,250000,1193639381
15,3295,21339,250000,2668831153
15,3276,21331,250000,3457660155
15,3280,21329,250000,4260753533
15,3281,21567,250000,1025660019
15,3305,21319,250000,2207707683
15,3292,21456,250000,2045368618
15,3275,21756,250000,2965328607
15,3271,21644,250000,2013245400
15,3314,21420,250000,3320383233
16,3435,21844,250000,818972948
16,3354,21775,250000,99221389
16,3281,21711,250000,1352953681
16,3309,21863,250000,4222870477
16,3296,21754,250000,1772406108
16,3280,21572,250000,2644522599
16,3326,21800,250000,2688378425
16,3379,21791,250000,1346822901
16,3389,21710,250000,113911735
16,3287,22461,250000,2759138473
16,3268,25513,250000,1321489368
16,3301,23402,250000,2710272750
16,3268,22242,250000,1863925791
16,3338,22479,250000,2953598782
16,3285,21684,250000,3669748010
16,3289,21606,250000,2704170047
16,3288,21794,250000,1328449695
16,3284,21639,250000,2411474003
16,3274,21990,250000,3952154788
16,3289,21796,250000,1247349840
16,3247,21500,250000,3193363879
16,3277,21740,250000,458033591
16,3286,21558,250000,2584321615
16,3279,21817,250000,3488250217
16,3278,22036,250000,2676787678
16,3383,21557,250000,3253507187
16,3274,22074,250000,660887471
16,3314,21442,250000,2933710484
16,3281,22019,250000,1173977101
16,3312,21788,250000,2925115306
16,3281,21840,250000,2547082615
16,3282,21536,250000,3149843994
16,3315,21574,250000,3570784270
16,3298,21952,250000,1824610194
16,3278,21866,250000,27591534
16,3285,21613,250000,1082829646
16,3318,21812,250000,2847583334
16,3307,21675,250000,3569761963
16,3278,21795,250000,968745458
16,3275,21646,250000,1872980587
16,3266,21479,250000,1592574398
16,3272,21515,250000,738185928
16,3296,21571,250000,2792267453
16,3295,21359,250000,199188105
16,3245,21563,250000,1490068682
16,3281,22289,250000,4210260761
16,3332,21482,250000,829819460
16,3275,21600,250000,73614361
16,3289,21539,250000,3562881044
16,3279,21552,250000,2923084380
16,3301,21637,250000,2318982212
16,3278,22663,250000,3515923708
16,3307,22959,250000,2668677044
16,3307,22297,250000,1513606748
16,3294,23118,250000,2230065778
16,3312,22497,250000,1441414539
16,3277,21594,250000,1359259915
16,3271,21614,250000,2405910273
16,3276,21631,250000,3830228934
16,3277,21705,250000,2510793900
16,3361,21589,250000,234648501
16,3282,21352,250000,2817475533
16,3399,21529,250000,349814380
16,3347,21629,250000,905114954
16,3276,21496,250000,4274886337
16,3356,21374,250000,2363707775
16,3274,21456,250000,2315677358
16,3277,21627,250000,1806934827
16,3245,21762,250000,4006919691
16,3353,21417,250000,685217810
16,3271,21536,250000,2111640121
16,3250,21460,250000,2166516402
16,3281,21546,250000,1397686447
16,3275,21517,250000,2641878220
16,3489,21554,250000,3602948094
16,3283,21681,250000,2800483022
16,3277,21788,250000,3166363067
16,3353,23850,250000,3154802674
16,3386,22976,250000,1218869343
16,3350,23027,250000,1643050059
16,3275,22973,250000,3389080201
16,3279,22562,250000,2546331638
16,3290,22829,250000,1956422359
16,3249,22777,250000,3786800011
16,3280,24866,250000,540949354
16,3352,24066,250000,3895608672
16,3274,23112,250000,2087512015
16,3340,23133,250000,2782081382
16,3281,23112,250000,252625613
16,3245,22553,250000,610760066
16,3278,22482,250000,85376838
16,3290,21848,250000,3200028911
16,3321,22385,250000,2525573545
16,3356,22289,250000,3033424654
16,3275,22168,250000,2159128695
16,3257,21953,250000,585241938
16,3268,21933,250000,2609462914
16,3265,22191,250000,4026917722
16,3245,21830,250000,3132008941
16,3280,22009,250000,1620494301
17,3514,21634,250000,4125403094
17,3404,21368,250000,3340933597
17,3258,21420,250000,3452834752
17,3344,21232,250000,3692287065
17,3275,22194,250000,1507532040
17,3262,21976,250000,829528292
17,3285,21641,250000,1641383606
17,3288,21229,250000,1644057599
17,3248,21358,250000,1871552869
17,3359,21080,250000,3860246429
17,3268,21247,250000,3264890998
17,3259,21408,250000,4220913458
17,3298,21226,250000,697414383
17,3269,21085,250000,3960733666
17,3267,21516,250000,2679159260
17,3337,21756,250000,725530724
17,3292,21920,250000,73991171
17,3272,21772,250000,3082929045
17,3270,21697,250000,2473346735
17,3284,21478,250000,2750694723
17,3313,21414,250000,2314402957
17,3350,21783,250000,944681022
17,3294,21446,250000,3519155011
17,3245,21546,250000,1726722921
17,3290,21455,250000,754401355
17,3292,21362,250000,2070308623
17,3245,21469,250000,4104652815
17,3350,21434,250000,2101661810
17,3319,21634,250000,241443614
17,3270,21368,250000,509421333
17,3263,21765,250000,817321996
17,3311,21634,250000,1998569669
17,3278,21711,250000,511854314
17,3352,21834,250000,3758632972
17,3306,22067,250000,3967948871
17,3273,21541,250000,136400104
17,3284,22356,250000,1265129400
17,3270,21430,250000,1712637615
17,3261,21537,250000,1161859335
17,3355,21594,250000,1216624093
17,3269,21981,250000,2905066980
17,3246,21833,250000,609917996
17,3281,21804,250000,643890339
17,3311,21545,250000,2103173163
17,3246,21614,250000,2274814251
17,3336,21613,250000,3833653568
17,3279,21433,250000,1015654144
17,3258,21261,250000,921884381
17,3388,21461,250000,3399776308
17,3409,21426,250000,550536592
17,3251,21282,250000,4062363299
17,3385,21361,250000,1610817562
17,3284,21401,250000,1664722091
17,3262,21578,250000,311424777
17,3301,23748,250000,3660930158
17,3282,21481,250000,1435846644
17,3248,26513,250000,151322406
17,3334,21631,250000,2971398292
17,3281,21378,250000,1403243880
17,3290,21288,250000,2790430083
17,3283,21742,250000,3359345875
17,3294,21375,250000,1519269858
17,3245,21692,250000,2603644266
17,3341,21769,250000,4292323757
17,3265,21586,250000,2386139668
17,3304,21670,250000,9285201
17,3289,21910,250000,465414093
17,3273,21798,250000,343676644
17,3310,21972,250000,2517652748
17,3354,21759,250000,4023736551
17,3285,22039,250000,2870456700
17,3318,21963,250000,1012488898
17,3285,22246,250000,2055832136
17,3301,21953,250000,3903703243
17,3262,22188,250000,4206723512
17,3367,21687,250000,68337536
17,3280,21836,250000,2787154209
17,3244,21519,250000,1018478878
17,3285,21401,250000,3212969719
17,3284,21263,250000,938625407
17,3247,21514,250000,1879888276
17,3345,21581,250000,2885735562
17,3269,21258,250000,3827022704
17,3268,21667,250000,1675671745
17,3280,21825,250000,3623165432
17,3285,21972,250000,2916128822
17,3259,21952,250000,600702759
17,3355,21749,250000,215203040
17,3268,21697,250000,2699549552
17,3260,21331,250000,3689952927
17,3302,21529,250000,3855080630
17,3283,21400,250000,629301473
17,3248,21382,250000,672202514
17,3348,21432,250000,3750941930
17,3277,21530,250000,3384999855
17,3247,21284,250000,1652325899
17,3313,21392,250000,1932243780
17,3296,21352,250000,1865885039
17,3259,21380,250000,340053674
17,3337,21845,250000,3000838806
18,3262,21516,250000,569508356
18,3267,21653,250000,4068563434
18,3338,21464,250000,894281649
18,3397,22926,250000,130089282
18,3341,23368,250000,2088667455
18,3284,25134,250000,820798120
18,3301,21804,250000,496018903
18,3344,22118,250000,3800373903
18,3280,21867,250000,387472499
18,3344,22038,250000,1341559758
18,3394,21775,250000,687613264
18,3287,22594,250000,887667297
18,3286,21936,250000,2719514482
18,3277,21965,250000,94813562
18,3293,22177,250000,1255592146
18,3248,21928,250000,313584502
18,3267,22425,250000,2165495785
18,3269,22146,250000,3268918795
18,3297,22205,250000,307689000
18,3273,21972,250000,4834792
18,3452,21808,250000,796065901
18,3249,21679,250000,6390753
18,3278,21639,250000,1893679137
18,3315,21943,250000,4128348232
18,3278,22996,250000,3221427171
18,3280,21519,250000,3503099656
18,3278,22760,250000,1986925946
18,3335,21843,250000,3318944441
18,3279,21466,250000,3541199904
18,3285,21943,250000,565726332
18,3301,22632,250000,552546654
18,3291,21547,250000,1504335560
18,3284,21500,250000,2007866751
18,3350,21798,250000,1976834290
18,3360,21914,250000,3653433459
18,3276,22183,250000,1767987874
18,3294,21648,250000,144897186
18,3284,21605,250000,2975867127
18,3298,21692,250000,864049765
18,3272,21478,250000,444209419
18,3392,21456,250000,3447584889
18,3285,21555,250000,1238489303
18,3275,21742,250000,4073963962
18,3275,21720,250000,2413168289
18,3281,21410,250000,4071981967
18,3293,21667,250000,3030522280
18,3372,21446,250000,1728552852
18,3298,22022,250000,3323080115
18,3370,21429,250000,3887908218
18,3275,21437,250000,3214559872
18,3279,21427,250000,2081091901
18,3271,21488,250000,228470076
18,3268,21590,250000,2455120875
18,3277,21470,250000,3475073011
18,3271,21536,250000,1530151447
18,3406,21436,250000,830449433
18,3282,21689,250000,3112012721
18,3281,21541,250000,3913981323
