runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.v.integer,param.field.integer,param.width.integer
6,3532,34828,250000,592024797,3052466270,15,10
6,3564,35654,250000,836997296,503122381,4,8
6,3490,32917,250000,4226194131,2895957071,7,2
6,3605,36051,250000,3827586193,3592141930,1,6
6,3492,34557,250000,3886821609,3265280380,11,15
6,3615,33995,250000,1434807012,3551733359,8,10
6,3667,32561,250000,170564967,4141652760,15,11
6,3563,36189,250000,2442969796,49446567,3,11
6,3534,34084,250000,79657289,4143042829,4,4
6,3840,36341,250000,3445720251,2240615237,3,3
6,3492,33499,250000,1043124138,735907221,8,16
6,3809,34642,250000,248708196,2171718396,1,14
6,3519,33705,250000,48825733,2580073550,2,11
6,3616,32110,250000,2798905423,2312916013,15,10
6,3505,32918,250000,3513729703,4157224724,0,15
6,3666,33266,250000,793772287,1949373083,5,16
6,3622,32513,250000,2694251546,2772213008,4,13
6,3532,33558,250000,3822041194,696142906,3,8
6,3546,33212,250000,1363187277,1393541513,13,8
6,3624,32562,250000,3345763342,1010248622,3,1
6,3716,33626,250000,3282426324,1563642635,0,11
6,3722,31587,250000,1025792416,353475474,6,1
6,3705,31968,250000,1771564744,3399218118,15,16
6,3467,35639,250000,3288604768,1070978415,1,4
6,3550,32287,250000,4288343035,1373984186,8,7
6,3518,32495,250000,1571804063,3361328558,2,10
6,3555,32513,250000,2040166002,753457999,14,2
6,3742,31926,250000,3721676475,1011069041,11,1
6,3553,31511,250000,1098689300,1448993003,1,12
6,3651,35093,250000,3698893870,2534153865,10,6
6,3689,31804,250000,1105321888,819789967,15,6
6,3747,33025,250000,40485279,2331593589,5,3
6,3557,33346,250000,1523974816,1941484502,11,6
6,3737,36184,250000,2074986114,2038791062,3,12
6,3545,33524,250000,4242195699,3966650434,15,13
6,3523,34334,250000,847160017,1972475390,7,16
6,3558,34250,250000,1172921318,3566177466,5,16
6,3679,33072,250000,574883238,1345433533,4,9
6,3577,33976,250000,2046352337,359751963,10,11
6,3540,33755,250000,1464147879,1776970114,3,14
6,3639,33563,250000,2349445278,4094965815,10,3
6,3444,34054,250000,2440656334,2390058733,14,11
6,3619,34405,250000,1186204331,2730547377,9,14
6,3581,34406,250000,1849826535,1285618604,15,13
6,3697,33098,250000,1123652176,2787131642,7,8
7,3643,32326,250000,75241571,1000567060,8,11
7,3485,32241,250000,176392787,3144647639,0,12
7,3598,32865,250000,1876836563,1321439552,8,2
7,3603,31901,250000,2482833006,941961779,15,10
7,3446,36301,250000,3100792273,4040914109,11,7
7,3446,34275,250000,490908833,1457719785,11,12
7,3430,33875,250000,760329799,2964078890,15,16
7,3428,32334,250000,3271978347,3048973453,2,8
7,3512,34134,250000,4140726781,3689083971,13,1
7,3462,31260,250000,1083885631,3437455201,12,6
7,3560,30986,250000,849370847,4239444184,8,15
7,3482,31576,250000,472668541,3664945388,4,16
7,3500,31053,250000,3261926068,1923777182,15,8
7,3590,31737,250000,3185841679,2763720683,14,3
7,3639,31276,250000,1566308149,3050534416,8,6
7,3890,31556,250000,1224562550,2297154654,1,2
7,3498,32167,250000,3806552923,1732611070,7,8
7,3617,32055,250000,2501107634,3555228950,11,7
7,3490,31261,250000,3582600591,2561765359,3,3
7,3563,30682,250000,470540057,1648464346,10,3
7,3439,30641,250000,1544923810,1864606261,14,5
7,3430,30440,250000,586221596,3251459883,9,3
7,3509,33318,250000,2575682803,4212270007,13,8
7,3465,33338,250000,794066509,3492401854,12,15
7,3669,32815,250000,382232174,1566116908,9,6
7,3634,33352,250000,1705317318,2272179818,5,14
7,3435,32633,250000,1948672820,2125322103,8,7
7,3589,32408,250000,2922453191,922457786,13,5
7,3450,33173,250000,1281527515,2637880460,12,13
7,3510,32911,250000,4192817853,1892546607,11,7
7,3613,31411,250000,2466670462,1104710389,1,8
7,3583,30931,250000,1067604044,4142769382,14,6
7,3486,31279,250000,1669084162,2859159621,9,14
7,3483,32411,250000,3025660191,2319755146,5,12
7,3484,32187,250000,1146974650,1908705373,1,7
7,3473,31268,250000,3703161222,2670182270,6,10
7,3490,31751,250000,3156703903,349759956,6,2
7,3506,31671,250000,258895072,492251972,3,10
7,3714,34786,250000,1776551944,743645742,9,9
7,3428,31571,250000,3491314303,2309158845,3,7
7,3584,35286,250000,4152110080,3583095138,12,5
7,3503,31303,250000,778813342,813250826,14,4
7,3546,32053,250000,670859135,2143348211,3,5
7,3543,31932,250000,2370819376,3362748669,9,13
7,3547,33150,250000,3623784788,2885082310,2,4
7,3426,34923,250000,644329914,2566593842,6,1
7,3493,31194,250000,801101791,2436316724,5,4
7,3547,31635,250000,31686014,2702074747,1,5
7,3521,31451,250000,4227702617,1375147459,9,4
7,3490,31157,250000,1163165626,162611099,12,16
7,3516,30603,250000,800141181,793479934,5,14
7,3425,31324,250000,4273771843,1829791280,15,11
7,3568,30980,250000,2497728994,110105212,4,10
7,3441,31867,250000,1841684648,2614009341,5,1
7,3737,31886,250000,3708428443,2757245238,3,7
7,3475,31968,250000,223059895,3383001404,1,2
7,3627,31843,250000,4198407682,458687320,6,8
7,3577,32185,250000,747437030,994474984,14,6
7,3428,32059,250000,3183521334,87510852,9,3
7,3455,32317,250000,2393634319,2431478515,4,2
7,3467,41252,250000,1851566228,2598994964,2,11
7,3819,34983,250000,2729633816,1904827004,15,6
7,3517,32620,250000,1734487369,545984782,9,16
7,3413,32018,250000,1585199711,2692740956,11,8
7,3405,32515,250000,674027540,214107153,13,5
7,3617,34386,250000,3422429643,3557428103,5,9
7,3515,32022,250000,178771925,1909805630,11,7
7,3455,31913,250000,4043187548,606619912,11,14
7,3451,32292,250000,259219671,1898855525,2,2
7,3424,30995,250000,2413778826,3806606234,15,10
7,3692,30970,250000,2585734736,72254283,9,3
7,3449,31036,250000,247372513,1039019125,14,16
7,3429,31163,250000,20329508,1082454424,14,6
7,3460,31383,250000,2207810510,2766606901,3,16
7,3583,31523,250000,2283703803,2399843526,6,1
7,3558,36549,250000,935408680,3268920320,0,10
7,3453,35415,250000,1899206298,2104190445,11,13
7,3416,31604,250000,2814654642,42793729,12,8
7,3492,32020,250000,1518737856,3498821782,10,11
7,3579,31758,250000,107343427,1334186470,9,12
7,3623,34741,250000,887774525,4019521696,9,3
7,3581,31677,250000,3390623036,4133960722,2,8
7,3491,30689,250000,1987118476,100267848,11,5
7,3528,33969,250000,2077265576,3673423458,1,14
7,3426,30546,250000,3358675605,404379867,8,6
7,3419,34091,250000,971821494,2345244761,2,1
7,3446,34052,250000,2522824373,3684826509,12,3
7,3473,34519,250000,60582438,3735138000,6,3
7,3589,33141,250000,535371500,3460507543,13,4
7,3462,32847,250000,277502264,477611086,3,13
7,3499,30882,250000,1985770359,4263891969,14,14
7,3472,30768,250000,2118368478,438734917,7,16
7,3579,31637,250000,3455496116,816833901,9,9
7,3471,32198,250000,3543487634,4263333705,14,2
7,3466,32274,250000,1154791501,1052103091,0,16
7,3668,32301,250000,4015007740,3402653152,11,10
7,3532,31597,250000,1435474622,3066672701,5,16
7,3529,31064,250000,2950332212,2153699913,10,14
7,3693,32643,250000,3370197080,3933189173,11,8
7,3561,31571,250000,4037609165,2406927753,2,4
8,4567,33970,250000,3006194589,2831694265,0,13
8,4890,34381,250000,3572643711,3652879741,3,7
8,4358,33987,250000,1301194303,2501620827,9,16
8,3918,34723,250000,4095797907,2564340039,10,10
8,3928,33998,250000,465271801,2446979535,13,4
8,3939,34150,250000,2173386492,1974857758,1,7
8,4759,33959,250000,811980092,104943409,2,7
8,3906,34171,250000,676203674,1712690176,4,10
8,3908,34067,250000,2041816949,3912563366,6,14
8,3904,34083,250000,3064490752,2009736099,4,5
8,4323,33988,250000,162449722,3298467994,1,12
8,3917,34422,250000,567322447,2436930928,14,6
8,4533,35909,250000,528461542,1030441666,8,2
8,3940,36772,250000,24586852,4098780175,2,12
8,3916,36296,250000,791425340,2949772054,10,12
8,3922,35056,250000,3121537859,1250976172,1,2
8,4476,34740,250000,1916159165,1621508304,6,1
8,4754,35665,250000,2938263647,4249167102,9,13
8,4265,34317,250000,3846979139,2902644884,2,13
8,3938,34927,250000,1231818445,2704312764,0,8
8,4826,33913,250000,4099295187,3839711793,2,5
8,3904,33905,250000,3580546516,4256635488,2,6
8,4700,33952,250000,1205054146,107416403,0,1
8,4110,34078,250000,1742930032,818448506,10,6
8,4412,33760,250000,729874375,1806563657,10,2
8,4732,34186,250000,450936669,2578391073,4,11
8,4210,34000,250000,1344131837,4185391920,8,16
8,3904,33675,250000,3944330371,577439952,6,3
8,4851,33699,250000,1756637126,906826814,8,10
8,4267,33725,250000,3449219937,3235049855,6,16
8,3913,34832,250000,2093727350,4064389556,5,15
8,4055,33960,250000,114166338,3807314363,14,13
8,4334,34052,250000,4010823287,463722370,1,2
8,3909,34678,250000,3689264199,483647883,9,5
8,3911,33803,250000,2736183960,944761218,7,16
8,4421,34229,250000,3871547378,3936795489,5,4
8,3923,34185,250000,1539942901,3226877913,10,8
8,3905,34233,250000,747797030,3656253393,10,8
8,4483,33870,250000,4182333501,2742427198,3,4
8,3988,33829,250000,1243263854,2062290649,13,14
8,4281,34443,250000,102761278,3959901515,14,6
8,4563,34049,250000,911434969,1290909762,10,10
8,4862,34406,250000,266991783,27490519,6,16
8,3910,34243,250000,2890833667,343297935,5,11
8,3911,34535,250000,2472325921,173036876,1,12
8,3907,34407,250000,2458678602,2087654848,3,8
8,3915,34508,250000,4183113662,195683009,10,4
8,3925,34569,250000,3966596151,926742961,14,9
8,4057,35013,250000,3248256396,2192589726,10,7
8,3990,35000,250000,4102530044,1578707907,6,11
8,4152,34216,250000,1460992861,3224336560,11,15
8,4342,34364,250000,4172025228,888608727,8,3
8,3918,35225,250000,3732248873,1597341098,5,6
8,3912,35449,250000,2466942628,2905525277,3,7
8,3915,34413,250000,43455182,812712980,11,1
8,3912,35401,250000,1005660309,3618109237,5,2
8,3919,39811,250000,3522493882,3941508241,13,5
8,3916,34560,250000,698350712,2830896923,3,13
8,3957,34923,250000,2401518907,4087628981,10,10
8,3920,34031,250000,710516453,2390241215,3,5
8,3914,34357,250000,1574266582,1404013408,6,5
8,3914,35035,250000,1529055895,3002601912,0,3
8,3959,34307,250000,1162878623,3845299644,1,7
8,3988,35050,250000,1906037763,2384843031,14,5
8,3914,34677,250000,2284084203,4222628168,13,6
8,3913,34560,250000,3395579503,2758557721,6,2
8,3907,34305,250000,4018089692,1794048050,8,7
8,3935,35121,250000,2487023355,4086482109,1,13
8,3970,35766,250000,2582259992,1213594089,13,16
8,3926,34969,250000,2530878677,3073606420,0,10
8,4305,35498,250000,1318199757,2784721873,5,16
8,3966,34484,250000,183939840,1330790223,9,5
8,3918,34943,250000,3225842203,1993451820,15,10
8,4094,36017,250000,2741358868,102253840,14,13
8,3916,34769,250000,660566832,3261439778,11,1
8,3925,34742,250000,205779238,2390735624,7,14
8,4063,35899,250000,1608855818,1268166033,1,14
8,3913,34835,250000,64793200,2689164089,13,11
8,4109,34632,250000,2231063600,3453987637,11,2
8,3919,34802,250000,3408455157,931608323,4,6
8,3919,35503,250000,317753713,2952094291,11,14
8,4000,34294,250000,1166707681,1594385547,7,12
8,4025,35100,250000,1186370119,3155208083,9,5
8,3993,35280,250000,3534372769,2335361936,2,7
8,3924,36492,250000,3945304215,1238895899,12,3
8,3914,36201,250000,2999328030,2246080992,3,8
8,3916,35384,250000,3779567223,263014472,1,8
8,3919,34442,250000,1005770591,1317568924,12,12
8,3922,34352,250000,3178072842,698251051,8,8
8,3933,34464,250000,2768952319,3983576181,2,5
8,3912,34807,250000,1961809984,863198281,10,14
8,3917,35900,250000,867048824,1955027041,5,14
8,3910,34946,250000,2882416663,1556904845,8,7
8,3918,34599,250000,2909095307,2141599529,12,5
8,3920,34703,250000,2715848948,533467948,8,8
8,3925,34098,250000,1566199133,2871450071,4,8
8,3912,34607,250000,621284996,835989778,2,8
8,3987,33799,250000,4227617383,2056126966,0,10
8,3903,34417,250000,1601903803,2412417671,15,5
8,3911,36884,250000,2092012646,3559814500,5,9
9,3659,32817,250000,3520266283,1447012870,9,9
9,3880,32423,250000,3529981302,3055169716,10,14
9,3646,33367,250000,1591964070,4123210131,11,13
9,3684,34459,250000,2653591114,3299252128,12,6
9,3612,32969,250000,444745932,3313854320,7,11
9,3650,34275,250000,1208374768,3011689190,12,16
9,3777,32265,250000,809261131,2473710376,0,7
9,3641,33120,250000,463886304,1355663787,5,13
9,3684,33678,250000,1916543586,1761397936,3,7
9,3747,34633,250000,2744055067,3833266122,2,9
9,3760,34379,250000,1153155322,2158595221,9,10
9,3705,35889,250000,1355823833,3352697534,7,4
9,3712,35174,250000,1311134423,1080064113,10,8
9,3785,34647,250000,1786189857,3171488625,7,14
9,3674,32793,250000,266631560,1485777550,14,10
9,3800,33251,250000,2739282686,1602739566,2,3
9,3597,32692,250000,2853625045,3653654986,14,15
9,3617,33463,250000,3624008264,4249104376,12,1
9,3859,33007,250000,1203315283,520707758,8,1
9,3632,34155,250000,2618060284,3844827827,5,8
9,3773,34626,250000,1947886945,3002208921,8,5
9,3630,33426,250000,1561601072,2018597269,11,1
9,3666,33483,250000,1711874744,3034001129,5,7
9,3682,33136,250000,4253831809,1393658202,4,6
9,3769,35822,250000,4024508263,1407414623,1,5
9,3761,34891,250000,5972224,3081553843,9,12
9,3630,36287,250000,3035666863,194580202,9,9
9,3793,34879,250000,2173835091,2451634834,4,16
9,3892,36140,250000,2204472460,2236810504,2,7
9,3694,36289,250000,50741836,2862003720,15,4
9,3674,35363,250000,1230888310,2551759619,11,15
9,3668,33257,250000,896458747,2190307264,5,14
9,3768,33637,250000,2623261407,490043417,13,1
9,3803,34528,250000,3795945874,2823522726,2,16
9,3614,32388,250000,422922643,2257643280,5,13
9,3605,33525,250000,1646316839,1032292490,14,13
9,3880,36163,250000,3261109488,1513816941,2,13
9,3728,34031,250000,2432867882,424185580,12,6
9,3884,34502,250000,2454609617,2384597959,4,7
9,3758,33209,250000,33208300,4233526241,1,10
9,3684,36958,250000,2602850482,2629253440,15,4
9,3659,34119,250000,1565512951,1285640836,2,12
9,3755,35471,250000,1125488089,1625952139,0,6
9,3792,34631,250000,2421343948,3419801433,7,8
9,3669,36283,250000,3691984149,2209482626,9,5
9,3761,37275,250000,2151941344,1664498963,0,11
9,3685,36265,250000,530797811,1777020630,2,12
9,3825,35494,250000,150437401,277001637,10,10
9,3654,36162,250000,1813466871,2811519513,7,7
9,3679,33669,250000,4266913937,2471815052,13,5
9,3754,38502,250000,3583925347,3159885446,0,7
9,3729,33602,250000,2152388906,1850675659,15,8
9,3709,33415,250000,3254820889,931358778,3,4
9,3948,36512,250000,3384687326,3453157994,9,5
9,3690,35983,250000,2179464001,2201152012,4,9
9,3602,35081,250000,3336948691,2382416060,0,2
9,3884,32990,250000,3947602069,2154041929,1,10
9,3663,35707,250000,4248413720,1050815332,4,9
9,3831,32965,250000,25748067,4002713870,2,6
9,3755,33171,250000,621396697,2481219617,1,10
9,3595,33177,250000,964789692,2962585251,10,15
9,3600,36487,250000,1270152263,3343443673,2,4
9,3721,33685,250000,2738250363,2692385936,2,11
9,3588,31866,250000,551548417,3166783440,0,14
9,3551,32193,250000,2713519314,1766024274,13,4
9,3717,37645,250000,2697578650,2957654175,4,5
9,3751,33432,250000,375030278,697100271,2,8
9,3736,33910,250000,811921065,2673658155,2,9
9,3608,32930,250000,3759666382,2598714654,7,11
9,3602,36321,250000,4168291790,782128432,11,12
9,3622,33538,250000,3476383031,1627700597,9,10
9,3581,32120,250000,1941138798,553834700,4,3
9,3641,33236,250000,1167817702,3912315612,6,14
9,3582,33085,250000,2482447471,2303384307,2,4
9,3671,32732,250000,1750900752,1475563056,15,14
9,3960,34454,250000,588698122,2109039328,1,10
9,3668,33010,250000,4170279486,211379235,3,7
9,3654,33230,250000,1621470900,798046501,15,13
9,3606,34492,250000,2920850409,3494480273,14,10
9,3685,32519,250000,2515887004,2216844134,4,3
9,3662,32270,250000,560266021,376522254,14,2
9,3696,32349,250000,4124368095,3644659677,4,1
9,3584,33146,250000,3049721010,4217481146,7,5
9,3714,35108,250000,3714108176,1104717035,14,4
9,3851,31979,250000,2239965115,2598923322,10,1
9,3812,31702,250000,3064065354,2455979035,4,1
9,3804,32299,250000,3350202824,1535517133,5,2
9,3616,32409,250000,1273700735,1353917010,7,5
9,3577,33358,250000,689735763,2474677920,11,16
9,3773,32724,250000,505626699,164330889,1,16
9,3785,34069,250000,3219995640,489537416,2,12
9,3673,36371,250000,4240861197,1716763990,1,2
9,3647,33669,250000,2183350106,2670339102,7,9
9,3761,32883,250000,2655667731,1261127183,2,11
9,3640,32510,250000,3602749829,1626635544,13,11
9,3748,33019,250000,3515610790,1695593436,12,2
9,3659,32336,250000,1378085285,1341881988,14,11
9,3719,33542,250000,1760700211,517559688,5,11
9,3956,33380,250000,2826927965,941170511,3,3
9,3902,32637,250000,2445299065,2088068190,0,4
10,4768,34598,250000,2576918349,3195867776,2,10
10,4263,34134,250000,2782091691,317014708,6,8
10,3927,34377,250000,1287510255,317077373,14,5
10,3919,34782,250000,4078835135,2435867532,5,5
10,3951,35401,250000,1243164267,495310992,4,3
10,3924,40233,250000,359829955,2535858692,3,3
10,4880,35042,250000,928005797,3965245449,15,11
10,3917,39646,250000,4068582175,2972133249,7,12
10,4786,35913,250000,905773645,1111772489,10,2
10,4192,34650,250000,1296021570,2055698078,13,16
10,3909,33876,250000,543039159,1603339735,2,2
10,3922,35970,250000,4144262270,1642939965,12,7
10,3927,35914,250000,1164592666,721755893,7,13
10,3922,35743,250000,1314216078,453447510,13,6
10,3901,34685,250000,1557892574,917866339,5,4
10,3908,34618,250000,3820868450,2811121951,15,4
10,3908,34177,250000,4164075124,3596851960,12,12
10,3921,35680,250000,2150452272,3723667012,3,8
10,3927,34384,250000,2778736858,181394643,6,8
10,3933,34695,250000,3238664714,1133354915,7,1
10,3921,34049,250000,2663115764,662174279,13,16
10,3935,35432,250000,1413947572,1244963416,10,11
10,4014,34426,250000,525318883,1342349950,7,13
10,4283,37339,250000,1589035396,2337651247,3,6
10,3920,34413,250000,2157156569,1016594108,0,10
10,4111,36168,250000,1095077123,1983542171,1,14
10,3907,35579,250000,3532171338,2360150614,5,10
10,3907,35899,250000,1797319898,2740128784,5,12
10,3913,34788,250000,3350257278,3238516795,10,5
10,3905,34666,250000,729822862,1815409813,5,1
10,3912,34624,250000,115019545,4188241097,9,6
10,4236,34539,250000,3633578085,4147756523,10,1
10,3904,36768,250000,2796461023,3017924720,1,3
10,3902,34982,250000,814331832,2313113263,11,7
10,3941,35847,250000,1510985154,3352783767,11,6
10,4647,41365,250000,1004819205,4014517846,13,4
10,3985,35598,250000,1864856798,3735272762,6,11
10,3998,36018,250000,3836757651,1598098789,12,16
10,3921,37629,250000,170602104,650248048,14,15
10,3920,37828,250000,2070434908,2017791610,5,6
10,3935,35381,250000,2604360023,3568944316,7,11
10,4719,35259,250000,691371936,2867583494,15,14
10,3909,36583,250000,1090238394,2500716788,14,10
10,3922,35413,250000,1088865777,3734963589,0,12
10,3980,35239,250000,53874786,1636283359,8,5
10,3926,35190,250000,3036772993,2697361143,15,2
10,3918,34681,250000,3948821597,3453502325,12,14
10,3957,46279,250000,575359891,909134472,0,4
10,3934,37034,250000,4055043232,2461373832,14,2
10,3938,33987,250000,2036128379,1300626859,9,6
10,3916,33889,250000,383293290,684833224,4,8
10,3928,33739,250000,1709704934,1169215671,11,10
10,3956,34669,250000,820980668,4011436816,6,9
10,3972,36449,250000,3368445072,3049559974,6,4
10,3932,34688,250000,3540556344,331220192,8,6
10,3945,46292,250000,157371673,1515860572,2,8
10,3970,37167,250000,3068364267,3915606271,8,4
10,3903,36324,250000,3820045824,3925140541,13,14
10,4010,37226,250000,3750810817,2143149223,14,15
10,3913,35909,250000,4273866276,2868534289,4,12
10,3902,35132,250000,3564850029,3101672792,14,6
10,3915,36842,250000,1511394850,616270744,11,10
10,4003,44998,250000,833429621,1361247104,12,8
10,3902,34302,250000,57509397,2731336137,9,7
10,4385,45863,250000,484151283,1699600016,13,14
10,4622,43704,250000,776580002,2811668641,8,16
10,4115,34708,250000,3145200553,3479897519,8,13
10,3943,35206,250000,1222343442,1866676788,11,1
