elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
69252,100000,2478695703187640,6502660683649262,64992552808498
63450,100000,292744417240645,6193276888453744,785668941123024
75410,100000,4813691226037845,183077789440181,2045483408843146
67687,100000,5394743140574225,4810749954170655,5626719618996745
63898,100000,1439692889468510,2185740207313301,4732570590072598
64635,100000,5997577419897480,2778360651120920,8128346614972580
65036,100000,4724373209348612,8083423764694121,5270805260676509
65852,100000,8021375694368739,3554774957553706,7264860919063724
65554,100000,3733150100690721,1086441129597117,7593541309057449
65257,100000,1947503685845860,7620399745259092,4746939679361010
64906,100000,1501800230072343,5798566308120575,8862582810704642
64789,100000,1491564505159514,4509274898381487,6614677439607214
66085,100000,6564187619671805,1782634786316619,3631699761737458
77205,100000,4389579574870622,3191876675837506,3503787603851441
64044,100000,4687279477015236,3471558582228625,2119141926321782
72674,100000,8075766692362190,8452732846888820,8062789956596732
63939,100000,3636112271665371,6570366217033450,5389011451437034
67758,100000,1816066713184103,2628765325197882,1927832928604838
73494,100000,8694123213662415,8842394521429314,2333499072223523
64717,100000,3942205438903056,1176551547271321,5681489582073906
80859,100000,2831050101668189,6799417203008515,6118646463747714
64064,100000,1752044821158769,648636329528144,3198448731614967
64325,100000,1874582758236338,4970997055533345,5546389344133449
67623,100000,4962624613685059,1031131676367184,2910831006038818
64213,100000,3366693184058619,6086426521215255,8198251375241535
64205,100000,3068441778476266,5754690793117621,5388689543859368
64009,100000,7055142540498192,5704019613764026,1950345784330218
63958,100000,5227304976754307,7793705785377965,6547747588245271
63958,100000,25137322685291,5874407708936083,8251700397638947
63833,100000,1609437771755068,6032895385076052,1753904652136321
64039,100000,7869709201273397,1674871992939853,6795558653035562
63727,100000,1238895317823472,3702054030890805,6346660393831412
64120,100000,7039783933091791,4989267089844439,3008365818227222
65972,100000,7087374954056860,8259699643921188,2768651232788514
63653,100000,2352427866963911,5765541585048134,2640529006201953
63752,100000,1887466761401213,3175211615601978,2057961089040709
64009,100000,3040498082141407,4106118177675272,2380275430603291
63422,100000,6148936081800698,1873529880099661,7906573939601453
63455,100000,7533426617587279,1123328408029781,371389864292124
63641,100000,4319026429457358,8926961234737698,3596448499912563
63293,100000,452451197570467,7617188582571468,5099691973088018
64272,100000,893754445460532,1837364005273408,5844349287366908
63650,100000,4088387774595755,8189575611930431,1471183971062372
68040,100000,5030588498653627,2823042593537289,946833177855212
65161,100000,530048971681077,1446322809422215,4607743192207599
64710,100000,2118726996564374,6549334653491045,2722237908256221
64604,100000,579484748962520,5008972768911881,7584067819068224
64093,100000,810527494717061,4341288517908625,6525102726538189
64716,100000,4668498270524909,3955227951276305,2098645775412145
64497,100000,4974932878809385,1908033349423314,8308086533952732
64811,100000,3798558750240173,1591088541343600,1188286360120025
64671,100000,5647963451769465,4814349865309044,5440025846932593
64919,100000,5361129754225752,393417459527519,719071476987709
64899,100000,4158309451149108,7168531916577700,7406573111564490
71357,100000,4140248125139851,6510359113832286,698294042626047
66108,100000,4860285653781843,4879252007634372,4641306175824194
64054,100000,1187229686805127,7726226724892931,4526709244957068
67540,100000,7539926873446280,444909199748857,8188666581892423
63837,100000,1678628077703734,8307733737836176,661680112795553
77468,100000,7750685677295577,3048154573098823,4828177271500951
64262,100000,8572524856073105,6814217747796394,4875078493575804
70681,100000,5685387528856676,1378652776912842,1389522596337002
63516,100000,193906781720431,7783966270288959,1692411565087911
68812,100000,1419125129677519,313936054476347,6015689592817248
65707,100000,7037264547024171,7328922915390987,3062461980848939
64952,100000,2656340910393139,3513678134171751,5770656450825517
64968,100000,6210140441388011,8822206865848465,3836872843681103
67046,100000,7669420229806307,5548472647543965,4761978220330416
66172,100000,5648972519158153,907635482451171,1755394920681028
65982,100000,3838907742049240,2886829305596550,7570270299664595
65539,100000,259128144411187,6021066145393227,5870278629955905
65588,100000,7238820163191370,8511109247705475,1565529667239518
66280,100000,2314321175996585,4736733388652530,5142010227537604
73998,100000,5436302184635748,5750773063924212,3107623201428829
63871,100000,3100705971587063,2303812493037448,1089199337504131
68530,100000,8743844352048293,6491286811202617,668910663293182
64335,100000,365719133767542,8689990861070664,3911619428000637
69034,100000,3118911807258880,4358099570350931,6245943386298530
64122,100000,2439683777425897,5222833898776738,4794689790611239
72249,100000,7816912709330590,7832044126166779,3481579587493719
64151,100000,692843422103783,2305427035238837,7878648186527299
65421,100000,7035456611977031,5949415931617285,1435889905648294
68540,100000,8506247424207926,3763112606079097,8506690668153038
69751,100000,1710900944730375,5502562299961416,6595898253400615
65455,100000,5139853953443637,7815210179067137,6354227402537457
67265,100000,3975264459593440,8825039140419795,5606637932837126
64116,100000,3839513380289143,1019138013307145,543853095833553
65263,100000,1375455021859819,6375278339687346,8864058718831203
64512,100000,3552897054189028,7894825342474407,3134916839417844
65125,100000,3132295168129470,4830810061257923,2135125910165146
65238,100000,4629744433655397,1082200456158108,6243509550313121
65402,100000,5820606057571594,5077194474992638,312896869693832
65505,100000,2898881846296926,6136174810341150,4726933500818741
71044,100000,5233420047266333,160258842021848,1843036576229257
64665,100000,4128152646928853,7165663364683465,3887176595716866
73452,100000,8975149756578305,542258163347705,8402459458145816
63562,100000,6520379648651667,3529954091555583,852519221603213
71049,100000,5994628438531278,2211706487241857,2437444575825988
65729,100000,5038032629233868,7819150227489682,3352923996594367
64560,100000,4383305407753684,7618776129623714,2794963110500563
72257,100000,1341634814327529,925156881711178,8801173429434807
63934,100000,1392500051473627,1855636582150502,7947577113935499
73826,100000,2237869109591363,3051962416712166,5000424839627875
69317,100000,574892169812400,5811724033961960,5723093792623418
65833,100000,1360128078474621,3421384775274403,992993701750006
65931,100000,4480197163384196,2867905222755852,6402990958155302
64965,100000,843504454942416,7181232311577640,6131628922813263
65557,100000,24980206931922,3546184508989469,8322179840838222
65175,100000,7025035200957244,5837410172082044,7905493651692443
64654,100000,6182795668223979,66360770210079,3028604578376115
66550,100000,642552556115439,7608055272957792,2007698620499694
64140,100000,5992036643954457,3808300769110677,8812177137867154
67394,100000,6727137498321302,4866080342409767,5654884236509380
71184,100000,2448143322275603,7819249008441320,1611721433717069
63978,100000,252608690448169,2104174753164279,58419121643524
69385,100000,7476870697888624,7575025099809485,8115247265135389
63932,100000,3975052428075600,1924666581830617,5380081650097770
63766,100000,7202350508148796,7438982963063854,6417883979868052
69652,100000,390241669883263,6865788756109884,2735373317512258
63766,100000,5039194673543951,8216739746047605,1352869731647600
69352,100000,3738807921010301,6494823224027705,7862267228946101
64593,100000,7955667356193106,8202933194010314,1446185208581709
67091,100000,2443394523951721,5087652662869171,3657446309609764
77350,100000,8980745473645057,6070632408017587,8781936321999906
66771,100000,2181673234918508,1169290661116555,6166151361595826
71973,100000,7692586460374996,582981815608134,3343626009642268
64980,100000,6595250910884047,6652107624385095,2830845489135299
68697,100000,4590086686142370,1112738818177961,6459990952820670
69737,100000,8567750138904818,1944929773927387,4988075695869004
64110,100000,1640945318233645,5807493186585947,959896803454752
65318,100000,7929063378508071,4780312694589537,7770085981362214
64889,100000,5090773231113045,1366500201327162,6381880665535414
65068,100000,5937399060853577,8816117490283612,2319297738750898
68136,100000,8756132768334158,7494001056916411,3947298837774557
64665,100000,3460677192695264,3391580360236893,7046336166130022
64582,100000,5020466882831566,531515233837322,1234245844838295
64446,100000,8265742089705501,3016136251229564,4637069211313722
65268,100000,7732586207914775,5318470464435496,186997425765543
67540,100000,6645041646787417,4137151324942003,2427902691951699
64772,100000,2580596851053612,7723141213744319,7401512938579346
72528,100000,7802319821024248,1714775841042186,6357754713832226
67996,100000,4443908045230383,6376505773081211,1359952578889287
64998,100000,5751265280563452,8378445391410761,7046271925948172
68456,100000,6882551460836521,3590465515457714,6294628051339174
65277,100000,5620281512830308,3188425021379166,2381725598190015
64514,100000,5637634417342670,4857384507668617,7563145671046714
65653,100000,7189371845791761,5882245244278945,3587694652038191
64049,100000,7269997556720540,4756632282907845,3097784101878031
65228,100000,8719543089065003,8906551903875309,5346722869232698
65606,100000,2722654361266365,5376739625774773,6349391279414459
65709,100000,5552585963186760,2565616272230307,254959375471164
64725,100000,7890123569843573,4185442058997318,7637669846741713
64693,100000,6695677895136121,6546515052622459,1731269474574819
68440,100000,8872914797107610,8088627145530912,1150683520170003
75963,100000,4735311945820970,2838654754362907,3232678421974820
65093,100000,7468640484564010,6169623385464290,43438506292314
73979,100000,2526599475984695,4637031294607372,6353831290533715
65056,100000,8440386542211453,8741506744196246,7770583303669957
69290,100000,8636594416792233,8912704555985322,6762173430154692
69223,100000,8677397779967436,8315166349041844,8035027999702925
65283,100000,8477435192776630,4177886271924,6578430666740713
73413,100000,7686493275415057,7166716699097623,7845508421153286
64722,100000,8049465170841787,3257748788213042,3516434055939975
69635,100000,6494199374318065,6955440930988506,7593781127272831
66420,100000,2902732451999917,8904198617616720,5520067029491095
65029,100000,4984250371465693,1669611552105626,1481770780856182
66724,100000,7402722754349963,1659806023556003,3617799494353705
64293,100000,5484989965126243,4252371424045098,3903616417670111
65039,100000,5520265561844648,8789254846880854,8987694696158319
65073,100000,5295688875812744,8442091978261238,3235915337855811
65041,100000,1259889692526920,3108314252087470,6991529192551578
65509,100000,2942877605419958,3627065568834173,3028786503207397
64838,100000,2562281953146179,4164534415757017,8081614435754280
67094,100000,1624531583313151,1269568944078394,7185520949154018
72681,100000,1465379745035890,3207454559066520,1960551381100060
66779,100000,5718158978981412,5496930608433667,6538554388028094
64934,100000,4492936869921483,6635852695048294,5759586018246866
67899,100000,5755152827890817,5270927713034967,6806048587948796
64860,100000,2595616436741057,436946001644001,4762427813491464
74156,100000,7934916277002944,7451177493184889,3654962083292846
64871,100000,8106350351022087,3072023746210777,6290690922009921
69963,100000,4403514120868919,4312183114590360,5962467139407962
64059,100000,24572096849862,4467526851397618,3563200384665344
64621,100000,4583130239441895,8238030147863978,3355711482219039
75715,100000,8113683873149511,2265611347388248,3187903339690541
64561,100000,1968576628094737,3817868425255568,5803920069467768
70737,100000,6713413204336508,3477377089465506,6243410932849033
66458,100000,8422080327188537,3490818935823590,7110073119926482
65664,100000,1121607446046339,3736288459273414,6080900672869205
73483,100000,7382696917796535,7969372258750743,1296706721482968
64717,100000,1111199270451410,4475749053067141,6520697151028331
68260,100000,2593872857350510,4766978487395253,5518120107581217
64470,100000,2500102838084181,3384208742435613,5596606345452900
65278,100000,7523083693534926,8318298892706278,7588250960979663
69090,100000,8999553265486576,3686578436390772,3581579421897692
67896,100000,2431332051468002,2330917795458743,2161777224407615
65349,100000,4642943167830087,7791473313384744,8674232957159965
69635,100000,8617818625829291,60863092080471,1794532304695061
64387,100000,2343289523510445,2866724282343110,502923897558635
74991,100000,7443140751036278,4787612475029383,3236175947268880
64072,100000,7005141299735004,4344669495361599,4301832329564650
69307,100000,334313839621119,4130796549722209,5799444978008384
64615,100000,4220253222442274,6289277891092245,5260476854027114
65487,100000,116931697889009,6159786215240917,5265521923055429
74442,100000,4193522813644565,2574078792190346,7729114987687630
66907,100000,1725856467868528,939761309519752,3009779235286656
73539,100000,2568299119281133,7808387921662234,3080115880017883
64537,100000,7215269394442896,5344837944756257,6303124705609248
67966,100000,730788515160695,1237400768453305,8823528728396292
67323,100000,853091901865699,8196454292417732,722859499760486
64544,100000,6368412459927175,1179026114577396,8594045975183526
69505,100000,5347259796039058,3524915414301129,4675653185053602
65826,100000,5515674868125693,7916673967457547,1471886160862662
67486,100000,4572668163464938,6232094459480025,41062819258768
66424,100000,3319425712542687,4706726273501763,5306976919382633
65987,100000,8720593068828583,5188242918533266,4835635232814846
73410,100000,332179825331825,8096935018451422,4901942757068083
66852,100000,940731776008162,6486411253092370,4331018119090290
67045,100000,5062946492510517,2213201654760357,7274336663990722
83481,100000,2000675343793332,2341714026649218,8803517769924094
64877,100000,890280020996990,4239400215267149,8799216456746953
66643,100000,3677453476775473,4659363272931156,5870648582160930
64444,100000,284619023045730,3881710160427348,5309511881872783
66305,100000,1084623715163690,8355701823871823,1928225143878622
67840,100000,288897670599997,1165284983911988,1759409920566084
65054,100000,6882261420110827,5588950141261757,5245062221419087
71473,100000,6646907157361906,2763709756993322,950769590930827
64837,100000,5723924401469173,3411212228196634,3001353595872113
65824,100000,7191874006108308,8739795029477886,132065333609117
68797,100000,1424210885585945,8097729252657688,7964669185860614
64418,100000,6020058126589396,6444927280383642,8598531782427379
68693,100000,1064522265695449,634187533050957,7825362194253652
64229,100000,748475918556725,4181442010376823,3668470997407608
65882,100000,2826896161913077,826371500126788,7517745340507731
67369,100000,6999188098047584,3027197084570405,6012948637704568
74969,100000,6927243314602651,144612495449021,3602594554060095
64311,100000,2342568985752678,178831844852934,6435476202071943
77711,100000,8516503617712706,4205886864820747,642309450114346
64661,100000,5684626660267723,1693982554766569,3229388702816177
66754,100000,5310678765997846,6452281129160554,5017295328689198
67318,100000,1352517452410260,3439713046206587,4822943417044884
72257,100000,6006583181514086,8839688669837278,4139281070039642
66075,100000,4760845864901187,2491524118124395,7337918958549728
66694,100000,2477203774765027,8989475810850885,6721520279976056
71517,100000,5074424478899578,3669657278754078,7729822032200099
64260,100000,6510531970074523,3265013370978269,5559074366836830
68067,100000,438647452310506,5300028642528754,545020402795441
64977,100000,7483736219285056,8517107644078011,4031786564026421
64510,100000,6719847894852875,861925484896339,3964803768578094
68324,100000,6135966523561168,1817870895199769,4616518406530069
64866,100000,8075121491701811,2689995321839201,2376436900516314
70859,100000,5197826467288473,7636340473933354,4856068241236671
64952,100000,7026260452059861,745720295037625,1356768504845592
65760,100000,269057128827234,4743552272108265,2308233153640647
65474,100000,538896510421920,5666514230402437,1746551045527595
71726,100000,6169036007312382,6495697977324235,156489204128346
66337,100000,5452568718110205,2544422682395582,1441606336100788
70612,100000,2960659779202096,5134044833550785,3878145663240734
65380,100000,3956314805394027,476946761530128,3462996728604956
65885,100000,8124563555801725,6525444993492894,5021247430116392
65069,100000,8893937235417082,8281446418173332,8654394647663971
65340,100000,7619151826827975,5642406226787846,2376678311333223
65437,100000,5399022795786205,5549530681784279,231968079522772
65460,100000,8505173480770861,7971434724505798,7263927529654222
64476,100000,4851952721714674,3258648065535840,6182542046935634
67903,100000,5263196814060413,2763187880018894,7472289261859614
64818,100000,5696595741788070,1711792933144208,7624060061330798
66636,100000,4299465568349127,5612095274607584,3032621525008083
64564,100000,3897982758918301,8142825799200442,3170661564332736
69052,100000,1939587658864187,4095537166540799,1770711422643026
64694,100000,1737763907853423,4492491927830241,7371340860447704
68151,100000,6798203981108122,8633957574635022,3278433841222175
66015,100000,3287031906774653,7493891148015026,859507103945313
67303,100000,3468876848424904,871327553282862,5956176878279008
65627,100000,1448353891487640,756216944869904,3150855208283039
66123,100000,1650858045807979,5083525360686539,6909237626269541
65653,100000,42729006850009,2316693138781478,244092294024486
66662,100000,2531688646095646,3248900072779478,6900201171508920
64610,100000,6726672119902179,6707819343720998,8054996300458031
64932,100000,7177157290361685,2922452417737100,3014442515118501
66757,100000,5608980582547604,8889430730093359,2979450763245825
64243,100000,4753633307607557,7513389556906959,8953186837120060
65811,100000,1046285918200402,6646363142659080,6724158688622683
73680,100000,3707875533804838,4031586165711955,6075322311738981
65312,100000,4666580221575191,6483096760348873,1705518673773110
69437,100000,3557891252618338,1364348717525579,8604594586496312
63951,100000,3454076041146209,2032914072115684,977096290881901
67946,100000,1406717206845463,2510406749736753,1876926228688820
65952,100000,5573146201901235,8114520547197736,6922042613483474
64063,100000,5893132028194571,1823670311204309,5454744601627597
68402,100000,152748415051265,8172007476050728,5464053284708056
64716,100000,7752721407456502,6486230816838132,3085942503776539
66897,100000,6139052429342145,4407128339767781,3204203106624269
69147,100000,7862940533401509,584127508356316,7331281658781647
78466,100000,1728357786546210,3939667758477162,4803756675109904
64815,100000,2094354607730990,3472687228186676,4489422926436357
64640,100000,3978218315223996,8484331313900783,1505209922679937
73168,100000,4451628367248800,6216804895055786,6816835081186395
65571,100000,1944419472035044,1822792489564348,4661671905114362
71746,100000,2691075493902394,3541748624211513,734742826334677
66994,100000,4725610301859349,1947800559777799,7536949095155774
84613,100000,5422149630297022,2017289449654374,5856801689479774
64894,100000,399404395817115,2695129259579355,8712723322417569
68530,100000,1866082845067356,2842577478523098,2389716601272335
66352,100000,5665848886034623,981154594518248,7403361067066110
65422,100000,1542028802892688,7252411863267325,5385559824313873
65479,100000,283052199004842,7576824979950684,5616443722446908
64852,100000,1556753359575755,6073071194730016,4149540594090221
65798,100000,7933852010835252,6749090245998216,8681079530149036
65520,100000,2974960422575253,1738332277350129,8263453494216448
65685,100000,7825720326836151,5796503504649673,3238235216154315
65191,100000,6090167100261220,1346369320551603,1960966420272332
65678,100000,4807844068134320,7224187470700189,921677716242164
68666,100000,8816888585767762,902939543521634,4963892814015930
73243,100000,878224177591178,3331874024022874,4306286660377164
65238,100000,1027548614420864,7678386163599575,4437134865754263
69687,100000,8029665847559186,3196839982843364,4527814259480756
68679,100000,8925609739434792,4290902016537993,3232916653053934
65191,100000,3002581159366101,6206953368882655,605430571549383
67706,100000,8808984519999841,5715822306291768,6992044521712700
65298,100000,830053239362642,3536214272426300,3317429717638765
75793,100000,6781264262298101,8646795617395972,5072950627809142
64764,100000,3493504163880568,1945172806147764,999803102257332
70369,100000,5171630416450995,477066602249793,5793480915997185
65296,100000,7483019564935767,1777081253432494,2319207542392943
65389,100000,3031128442591385,8411300103336834,56749102891305
65795,100000,8318259043806475,945864452918335,8232343020299768
65293,100000,6685211356190195,2857637486846721,4788982552632024
65528,100000,5930183784669798,8686472484366024,5251262089582025
64980,100000,2190822807948411,8952694547060171,481081647929029
65233,100000,99286382389993,572447565202449,5298895728043051
65382,100000,4611821206075557,7858522376068514,2784310798331505
65630,100000,2411568933059864,4441333467883216,960274771381459
70249,100000,1737711144098014,6195692862090356,5158619385931086
67557,100000,3265781089096483,7236582349670879,7657219539396757
68528,100000,4787897852182645,4439844140548561,8865740751496932
65057,100000,7547659262856956,4987098015276670,2963965516748456
69660,100000,5126612605812280,5776382159136130,6743724278186862
66627,100000,8211953462630933,3543316812365868,2060993618342637
70068,100000,5390053334094641,5735099701413660,8568475625555220
64863,100000,253830592136681,8068016504901582,6380771315611065
64562,100000,475434315184793,3940066588321782,7007515857028096
65318,100000,2918828730831541,3776747268140,8757225741249159
69751,100000,2494322393227907,4917965567559873,5463726451864586
65631,100000,2311049851324277,3429002375148453,565657514671919
64903,100000,7981934632331459,3403654024181717,429812865848510
66422,100000,8144277247575906,2807256670647437,7951808675006590
66199,100000,5859238024993569,5759996843524397,5729847299694274
66603,100000,4172917701620846,3841352940352493,6280142025027203
65952,100000,1034961144455091,2614986515429197,6012437383220552
67346,100000,2055379737444984,2530186186274766,5737964443546264
66182,100000,7352823217016661,2891049526572824,6331936926401583
65701,100000,6557495631688082,7859835289437931,4551240773170446
70070,100000,6742696103448055,7531328985638566,8951138817671180
66308,100000,881034304042806,5197666360017591,2087509840286661
73850,100000,6907587526133820,2907970536262981,4103080972171129
64978,100000,1914777987020258,3613187578842566,8244426342544670
71829,100000,217054186999453,2836830085307128,4708998275509424
64333,100000,7928213017616760,7181380562338778,7590447544916915
67588,100000,2785209324207769,7194776650600419,5269913181322469
64486,100000,7281433471430474,1260913779098366,2201247452742331
67715,100000,4705568182141561,1441798484875110,5464467984671363
67506,100000,1660983227953221,4452076890885956,6131888545720458
65040,100000,7008574898536223,2135625776056417,8771829705314662
72776,100000,3532109631469996,8011382210286351,7909757860210960
65081,100000,258382765251377,8839736735147499,92062628169958
83643,100000,3455400112796262,373774668510692,1273995455606392
65469,100000,71379530653313,4745710642154165,6618539427946195
65225,100000,4068088362077380,2156923036305350,7284210599758509
65283,100000,3484398953840238,6497001275561007,2448378909566532
65051,100000,8213495906159004,1713211446669116,7428681294122477
65128,100000,4615747895356330,6579951205573372,1674571401948379
65085,100000,310056510697077,6040013506092075,3746602380573568
69692,100000,2418940500108506,2840414876454315,840985075395628
66218,100000,229813009951037,6345976696734115,446046998221497
66672,100000,7091141564840427,3475861953180554,3796051735498575
66675,100000,8747114670496339,8868899705014125,2946122028444870
66336,100000,6402423051147592,8537690362106613,4651549348846604
65827,100000,5538805677894032,7242590217992485,7761385213643885
66052,100000,5002575393060609,2523895656960177,5132027450715243
65430,100000,5117251102841466,2927177076380149,6271936044908264
66087,100000,7003158522940149,6483486635958472,4378176658759001
66586,100000,8328363064018632,7265773286697826,8334911944592005
66846,100000,3299850506901711,4557166209695720,3909413975525970
66042,100000,4521770170458563,2033195107405771,7720166698248162
65568,100000,2933380405380461,5003114568370602,8282929789115205
65844,100000,5448605560634272,5979729151334755,1872621124933823
66016,100000,1404605249485113,2008960553331332,8925959743381343
65209,100000,66001923017751,1048601603754695,8180308832447886
65658,100000,974836506671538,6679974251349209,3213592681683719
65214,100000,2488513524710713,8389901251778284,8265183596573763
64895,100000,4692546699047013,5790034448332701,2991534396184123
65560,100000,3654972656534838,6484409003007246,5117148957761927
67659,100000,5973680635260100,6058697208543169,5248930922173875
66118,100000,3419079382914113,1353809479159212,7895134724421186
65022,100000,1666402417294411,4102148023909299,4539467530583695
65066,100000,2760217399443026,7768633210716128,7296691798275090
65713,100000,2550026957705536,3449103013585499,7840776801425717
64688,100000,7162706221034963,3962655623147750,3694109429421851
65567,100000,2942048723242698,2787167639004174,712294557049773
66552,100000,6592685622293741,5688861546749449,3122034746082504
65746,100000,2822459445874349,1684277369080156,2323846174761912
65315,100000,131022662685310,4595028528209262,5806424530223721
66689,100000,1201396585057117,4493140303762620,3439359876263298
65245,100000,8045031416827993,5816678184944141,6264590597445953
65388,100000,636042513699437,694183568027741,8973435624015725
66025,100000,8175650626943538,3266418753917730,5747134365880083
66040,100000,3649971157311582,6791956829147276,5024183604552740
65536,100000,1274770028156545,168596022739999,1788533863433296
65005,100000,3662313817851521,8436434257717872,2538197328454686
65396,100000,956802167691523,2577159024828671,3932655745813844
65735,100000,3284822276590502,3240490616595333,1971700759262927
65122,100000,8538522893757353,3383157797282477,108724619343090
69734,100000,6440192068647199,979868875435151,5054981950055721
65334,100000,6905441575333658,6474551278648017,8268937740102666
66911,100000,4227908410353821,6572558547080525,6624105047847586
65712,100000,5647598331397021,7016960945487221,5921276456436884
77369,100000,8473574112570717,7297948231035211,3543535349207003
66210,100000,2555540867274693,8267547573622739,1460629799260724
67405,100000,2049373478675622,916487929490270,4744183942485747
65681,100000,4443298723020562,1943361984385182,2081778622179004
66924,100000,5102484568573764,5603974226287109,2184934137501709
65788,100000,2389791718114966,263580715626595,369984474781443
66853,100000,1843952459230709,618365469257873,6440341448599257
66340,100000,4864885784684175,8692532074752453,4645271143149277
65036,100000,261628675827269,7616324455153639,1427100862570271
66018,100000,8027157009003828,7971056877947447,5940905844765890
64934,100000,5853421723415674,8774682926167454,6868953888425778
65992,100000,8432460102943875,5641862504482323,7309504537352017
65177,100000,2397368160184106,5784338275176791,91952935591980
66591,100000,4335896104768076,4410391454072164,4791059052119020
65198,100000,2394203074185951,4699268015421826,4904560244898525
65958,100000,2317703044069705,5366728253148311,1637586121237061
67800,100000,4785069924629728,6988448002937351,2053590923794989
65901,100000,8428765100675338,4607035801487442,1960406110998232
67183,100000,3966571834296019,8088270276560739,4127473853699829
65630,100000,3098760171085098,5026463727090909,3934532082891234
67426,100000,704568941582351,4134238733271292,4697276706252006
66122,100000,4298553085521416,326747657833549,2006560145023300
67937,100000,1938139391070235,7935859017997181,1961065575368926
66340,100000,4391710485160389,5664169262316673,5873811742817744
67086,100000,2058864875036450,7483323521562306,6239675679608530
74363,100000,3476472821531371,7395789967818997,5023759763587448
68318,100000,685891174934880,1343963599359922,3297336924106397
64799,100000,2999766119204439,1904971380173202,1375357364296170
65084,100000,1812095319644749,4307446509857431,6646100920066224
66556,100000,6805869650590837,28766018914074,1321453475204476
64511,100000,6087301456602977,1274201483332645,3407617289776600
65717,100000,7700911940980534,6339558747809387,4074623527055988
64570,100000,3096587500319246,4116516841838553,5736291888583091
68065,100000,7802678677444799,6938678072100607,3391562988287658
65454,100000,4801007211288039,2483314000054832,366022765681782
65412,100000,7923041879873038,1239040976335164,1061799849752728
78119,100000,7300378955858368,6691029730426680,2094507247439566
66033,100000,8480621005774638,4181655502363050,3991239433538934
74665,100000,4217658224981076,8226605212948982,7191691083533298
65636,100000,6764569025280625,341923188470822,6746844401643319
70478,100000,4484821131766838,1716764654694831,7845798266194586
72253,100000,2440624337578666,8088951863489832,8298087589885042
67036,100000,7541685375516985,8159007494330535,4349116192944005
70997,100000,541018918632896,2871855141083608,1446460540945144
65928,100000,7506834610172301,4704580619779690,3096458122671577
73113,100000,446745931143774,4433980868376073,6256097379276483
69004,100000,720632750006147,3343866096892109,2379280626795305
65720,100000,6850603595229460,350641552521603,6893741325266162
66534,100000,8182176454677794,6754807462386881,856222825044005
65894,100000,1614478823232299,5023513266630172,6693145003162665
65576,100000,6831702028818388,3458363289629474,3024774836673700
67021,100000,6940945163111879,1591229444209293,20553678341516
65594,100000,1044039972363673,4395433219880539,8176000597914469
66770,100000,633563577341577,6516524385455022,1936633706305825
66078,100000,7092415001357748,1565629759825712,5922200970731591
65912,100000,8292040023387466,8225632211748870,5845726241762294
67842,100000,3153274843231604,1151896239398304,4596725923465215
66590,100000,3811382056669536,3854364972111252,58621679770092
73536,100000,4323079369355702,4971507699234320,6470437838227089
66236,100000,186742243914486,2764669579891588,2699582761234191
65863,100000,8596216328227141,6010697056412631,6402694328287283
65699,100000,3675543229808453,7796732245116156,4433128696995559
66094,100000,6564652718798429,6294268910682458,566524614219156
65361,100000,4143889472067158,1512380292715988,821328845882940
65438,100000,7414034653865860,5244587544778197,2605838406606946
65685,100000,4477639600086497,4379596330066119,1048279783846793
71722,100000,8143653230863453,7661473203924096,8893570802145880
