runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.hex.hexstring
20,3668,71594,50000,HexString(8bd32a)
20,3705,68695,50000,HexString(e63d1e)
20,4964,69782,50000,HexString(9f37b7)
20,3677,71857,50000,HexString(e49268)
20,3669,73043,50000,HexString(11f1b8)
20,3851,67401,50000,HexString(e321f9)
20,3702,73395,50000,HexString(1b4c50)
20,3730,69809,50000,HexString(829d3d)
20,3756,68393,50000,HexString(924463)
20,3729,69829,50000,HexString(45e3d3)
20,3666,67507,50000,HexString(dcea43)
20,3836,72246,50000,HexString(fcb8b5)
20,3643,76919,50000,HexString(fb0251)
20,3633,69714,50000,HexString(93a3fe)
20,4315,82136,50000,HexString(9c74a2)
20,3691,75584,50000,HexString(b8c64c)
20,3715,70425,50000,HexString(5efb5a)
20,3773,87003,50000,HexString(4d2cce)
20,4156,66093,50000,HexString(9e04db)
20,4204,85130,50000,HexString(d31a8a)
20,4884,73597,50000,HexString(af0382)
20,3756,98369,50000,HexString(8acfae)
20,3697,92159,50000,HexString(0bb802)
20,4801,99375,50000,HexString(f0e9ad)
20,3767,81773,50000,HexString(72f511)
20,4305,71762,50000,HexString(d6e118)
20,4776,75607,50000,HexString(764db1)
20,4121,82252,50000,HexString(d183e1)
20,3932,75307,50000,HexString(c8d7bd)
20,3862,75731,50000,HexString(463d6f)
20,3614,67952,50000,HexString(9492e5)
20,3731,81330,50000,HexString(830072)
20,3795,61646,50000,HexString(280028)
20,3588,69404,50000,HexString(613140)
20,3642,80965,50000,HexString(f21920)
20,3893,78109,50000,HexString(98a05e)
20,3808,76407,50000,HexString(825ae6)
21,3249,53068,50000,HexString(0e166d)
21,3557,78642,50000,HexString(323f16)
21,3252,52336,50000,HexString(f076aa)
21,3249,54917,50000,HexString(5392ab)
21,3305,55122,50000,HexString(2b45d8)
21,3327,76672,50000,HexString(873067)
21,3329,77653,50000,HexString(cc0d42)
21,3320,75066,50000,HexString(9eb99b)
21,3247,51971,50000,HexString(b09ce8)
21,3249,51774,50000,HexString(adc80d)
21,3249,51902,50000,HexString(ddf9ca)
21,3249,51277,50000,HexString(df699d)
21,3308,53793,50000,HexString(c23757)
21,3249,53497,50000,HexString(febecc)
21,3663,51106,50000,HexString(78e3e1)
21,3250,53347,50000,HexString(5a18d1)
21,3269,51857,50000,HexString(429c27)
21,3396,52848,50000,HexString(9cedf2)
21,3312,79232,50000,HexString(171282)
21,3247,51030,50000,HexString(556263)
21,3305,53948,50000,HexString(ebd2b7)
21,3277,51768,50000,HexString(bb4d8f)
21,3252,53400,50000,HexString(44f2bb)
21,3254,53355,50000,HexString(e91b8e)
21,3249,52865,50000,HexString(8eac68)
21,3250,53693,50000,HexString(ead8f4)
21,3327,79623,50000,HexString(ad1a56)
21,3249,53342,50000,HexString(b4d5cb)
21,3249,52957,50000,HexString(89e7e5)
21,3251,52829,50000,HexString(42d416)
21,3249,53066,50000,HexString(a9b778)
21,3271,54679,50000,HexString(dd0bcf)
21,3250,57727,50000,HexString(c6cbb1)
21,3250,55252,50000,HexString(45dcaa)
21,3266,54028,50000,HexString(d43251)
21,3266,54692,50000,HexString(4eb225)
21,3249,55734,50000,HexString(8ad0bf)
21,3264,54294,50000,HexString(41996b)
21,3247,54798,50000,HexString(7130e5)
21,3274,60978,50000,HexString(0bc0ee)
21,3249,53239,50000,HexString(e44834)
21,3255,53485,50000,HexString(f5c3df)
21,3292,52549,50000,HexString(c20553)
21,3309,53190,50000,HexString(f23818)
21,3249,52434,50000,HexString(9f3c85)
21,3260,51920,50000,HexString(0efc10)
21,3252,52849,50000,HexString(ccf459)
21,3249,52317,50000,HexString(46ae9a)
21,3251,52861,50000,HexString(27eb20)
21,3324,79929,50000,HexString(d00ec3)
21,3351,64250,50000,HexString(84ecc0)
21,3252,56066,50000,HexString(5656f7)
21,3251,55470,50000,HexString(4512f4)
21,3262,61388,50000,HexString(2d315b)
21,3249,65242,50000,HexString(a0faa0)
21,3262,55335,50000,HexString(f499d7)
21,3254,54226,50000,HexString(944aa1)
21,3346,75838,50000,HexString(921b5a)
21,3247,75429,50000,HexString(70ba29)
21,3268,52085,50000,HexString(7523b8)
21,3623,52483,50000,HexString(e949d4)
21,3329,77476,50000,HexString(3354b9)
21,3249,51432,50000,HexString(c863d9)
21,3250,51722,50000,HexString(ea44f0)
21,3263,52588,50000,HexString(99d666)
21,3264,51518,50000,HexString(12be53)
21,3249,52865,50000,HexString(0093ff)
21,3405,76354,50000,HexString(5d0583)
21,3258,72292,50000,HexString(a87308)
21,3268,73425,50000,HexString(142e3d)
21,3316,78299,50000,HexString(80de49)
21,3322,75337,50000,HexString(912b76)
21,3249,50963,50000,HexString(a7d236)
21,3458,76579,50000,HexString(66dfda)
21,3325,75336,50000,HexString(1ae884)
21,3257,51738,50000,HexString(c9490a)
21,3522,55317,50000,HexString(ec4c80)
21,3309,53070,50000,HexString(e8efc9)
21,3353,53442,50000,HexString(dce0fc)
21,3249,52855,50000,HexString(ad4ad3)
21,3249,53201,50000,HexString(69134b)
21,3262,52261,50000,HexString(6b764c)
21,3264,52144,50000,HexString(3ab96e)
21,3841,50757,50000,HexString(407347)
21,3249,60598,50000,HexString(4f88de)
21,3247,54653,50000,HexString(3c4666)
21,3262,52851,50000,HexString(217748)
21,3249,52229,50000,HexString(e322b9)
21,3249,51892,50000,HexString(99c3f3)
21,3249,53358,50000,HexString(b6e2fd)
21,3249,54565,50000,HexString(5943b4)
21,3258,53342,50000,HexString(0407b5)
21,3316,51573,50000,HexString(2826a5)
21,3413,74423,50000,HexString(8f73a8)
21,3261,54066,50000,HexString(ca18c4)
21,3254,53133,50000,HexString(a2d56f)
21,3324,63792,50000,HexString(5eeae3)
21,3323,79384,50000,HexString(6cb177)
21,3322,80645,50000,HexString(a5bb63)
21,3326,78531,50000,HexString(ac989a)
22,5015,100669,50000,HexString(d0ee9f)
22,5015,96520,50000,HexString(c146a5)
22,5217,95547,50000,HexString(8d35a7)
22,5015,97773,50000,HexString(85acf0)
22,5027,94037,50000,HexString(94a355)
22,5644,92504,50000,HexString(42e872)
22,5028,100557,50000,HexString(f2d8c3)
22,5015,92917,50000,HexString(4f73fa)
22,5244,93015,50000,HexString(24de0a)
22,5015,92872,50000,HexString(98ea8c)
22,5027,97230,50000,HexString(c59de0)
22,5728,94616,50000,HexString(7ae98d)
22,5015,94503,50000,HexString(cb7771)
22,5016,99970,50000,HexString(04d2fb)
22,5257,95915,50000,HexString(f7e2ac)
22,5015,99963,50000,HexString(2aeba5)
22,5015,98163,50000,HexString(0a391e)
22,5753,99634,50000,HexString(1ab6ba)
22,5031,96668,50000,HexString(69ea12)
22,5015,92876,50000,HexString(cb91cd)
22,5018,93373,50000,HexString(094995)
22,5017,92346,50000,HexString(62190c)
22,5018,98348,50000,HexString(831eb8)
22,6110,97015,50000,HexString(1d2630)
22,5031,99851,50000,HexString(fde34e)
22,5480,96918,50000,HexString(00e3fe)
22,5194,95280,50000,HexString(0b69bb)
22,5015,95005,50000,HexString(5e240a)
22,5016,94884,50000,HexString(a1ac2f)
22,5679,92505,50000,HexString(719381)
22,5015,93960,50000,HexString(d8d19e)
22,5174,95217,50000,HexString(49da48)
22,5200,97624,50000,HexString(98270b)
22,5019,99998,50000,HexString(9241c5)
22,5014,97523,50000,HexString(6f9278)
22,5786,113754,50000,HexString(69f16c)
22,5014,97242,50000,HexString(11d34e)
22,5014,93883,50000,HexString(dff35d)
22,5296,96404,50000,HexString(33d81f)
22,5015,93618,50000,HexString(5054e5)
22,5097,95539,50000,HexString(be950d)
22,5778,108441,50000,HexString(57de6a)
22,5029,107370,50000,HexString(6b6c0d)
22,5046,129444,50000,HexString(1b8254)
22,5350,94545,50000,HexString(9906f5)
22,5015,98758,50000,HexString(1b092c)
22,5015,98756,50000,HexString(0ee6e8)
22,5918,130686,50000,HexString(538a9d)
22,5047,131260,50000,HexString(86929a)
22,5015,100653,50000,HexString(3e8526)
22,5639,104551,50000,HexString(161d75)
22,5058,99039,50000,HexString(6476e4)
22,5018,99039,50000,HexString(bcb05d)
22,5015,98583,50000,HexString(12165d)
22,5062,95607,50000,HexString(045225)
22,5025,95715,50000,HexString(cd614c)
22,5201,104937,50000,HexString(7f1913)
22,5015,106750,50000,HexString(810cd2)
22,5107,104165,50000,HexString(0263e9)
22,5634,106289,50000,HexString(3635d6)
22,5015,107019,50000,HexString(d1cf5f)
22,5015,105472,50000,HexString(d9919f)
22,5273,113869,50000,HexString(2b7976)
22,5027,95602,50000,HexString(325a0c)
22,5015,95302,50000,HexString(ed0369)
22,5845,95390,50000,HexString(ba065a)
22,5092,94824,50000,HexString(be3366)
22,5026,97004,50000,HexString(56e7db)
22,5029,101850,50000,HexString(17ae6b)
22,5015,99138,50000,HexString(5860be)
22,5030,96284,50000,HexString(76234c)
22,5014,95447,50000,HexString(fc9233)
22,5633,96007,50000,HexString(6e21bf)
22,5014,97506,50000,HexString(c1cbfa)
22,5190,110325,50000,HexString(82e47e)
22,5019,108802,50000,HexString(0c5d27)
22,5031,103761,50000,HexString(41b65d)
22,5688,98245,50000,HexString(675c50)
22,5015,95478,50000,HexString(6788a6)
22,5018,97336,50000,HexString(85afb3)
22,5017,96327,50000,HexString(07f41f)
22,5022,98201,50000,HexString(76ddc9)
22,5015,95580,50000,HexString(13720d)
22,5710,96209,50000,HexString(487590)
22,5022,98245,50000,HexString(ee1763)
22,5015,96132,50000,HexString(f64151)
22,5028,96799,50000,HexString(e49bcb)
22,5015,97553,50000,HexString(d2cda7)
22,5042,99684,50000,HexString(ca1643)
22,5655,92672,50000,HexString(db4399)
22,5015,110809,50000,HexString(41ad8f)
22,5089,97856,50000,HexString(d3077e)
22,5015,97290,50000,HexString(b3ebda)
22,5032,97171,50000,HexString(6311b9)
22,5027,108572,50000,HexString(38abd6)
22,5765,110347,50000,HexString(e98415)
22,5015,111339,50000,HexString(89ebb8)
22,5015,110747,50000,HexString(04cefa)
22,5168,107366,50000,HexString(e8516b)
22,5029,111694,50000,HexString(ecbe85)
23,4429,80747,50000,HexString(c5337d)
23,3882,77722,50000,HexString(72cd1e)
23,3882,76886,50000,HexString(4895f6)
23,4373,78496,50000,HexString(3a3686)
23,3882,77808,50000,HexString(f39c68)
23,3900,81288,50000,HexString(cfb235)
23,4560,83630,50000,HexString(68bbf6)
23,4192,78843,50000,HexString(3022fa)
23,4459,78301,50000,HexString(38f659)
23,4959,109601,50000,HexString(f08f54)
23,3929,104802,50000,HexString(738025)
23,3917,75329,50000,HexString(7b77ad)
23,4070,83298,50000,HexString(a4597e)
23,3883,77159,50000,HexString(ec11d8)
23,3883,82820,50000,HexString(61ae0f)
23,4312,80661,50000,HexString(f8e99a)
23,4048,80990,50000,HexString(52b512)
23,4018,102675,50000,HexString(3d1c68)
23,4564,75455,50000,HexString(0fc626)
23,3886,79328,50000,HexString(b523de)
23,4801,83985,50000,HexString(adc408)
23,5529,84368,50000,HexString(82901e)
23,4251,98206,50000,HexString(32146b)
23,4029,80136,50000,HexString(282675)
23,4323,83381,50000,HexString(f996f3)
23,3934,94367,50000,HexString(92324b)
23,3906,81303,50000,HexString(b93b22)
23,5247,82323,50000,HexString(a1c1b9)
23,4285,80842,50000,HexString(641e8e)
23,4706,101917,50000,HexString(fd3519)
23,4030,79949,50000,HexString(8ce3cb)
23,4347,92167,50000,HexString(d5915a)
23,3916,75075,50000,HexString(fe15db)
23,4518,79308,50000,HexString(6ecdd8)
23,3902,79669,50000,HexString(16ac1b)
23,3918,77260,50000,HexString(7057ca)
23,4189,81008,50000,HexString(9862bc)
23,5320,78805,50000,HexString(110634)
23,3883,78637,50000,HexString(3aca53)
23,4531,79644,50000,HexString(c3dae9)
23,3882,80400,50000,HexString(c8ca34)
23,3885,81956,50000,HexString(0aeb54)
23,4204,79212,50000,HexString(4aa637)
23,3884,85870,50000,HexString(cc6b59)
23,3947,84406,50000,HexString(b76e1a)
23,4475,90619,50000,HexString(6be076)
23,3883,78030,50000,HexString(b1b36c)
23,3885,87686,50000,HexString(8221de)
23,4202,81551,50000,HexString(1956e6)
23,3939,85309,50000,HexString(2b6ad5)
23,3899,84446,50000,HexString(92a30f)
23,4451,81935,50000,HexString(8177d4)
23,3883,81544,50000,HexString(568a0b)
23,3882,83350,50000,HexString(802ae2)
23,4179,82168,50000,HexString(27f212)
23,3882,80881,50000,HexString(cef17c)
23,3914,88955,50000,HexString(6c0f71)
23,4441,78173,50000,HexString(eb491c)
23,3884,83876,50000,HexString(26f0e1)
23,3967,80202,50000,HexString(bccf96)
23,4143,77810,50000,HexString(b26758)
23,3883,79201,50000,HexString(35b7c9)
23,3883,82832,50000,HexString(63b251)
23,4408,86785,50000,HexString(9bcb4f)
23,4122,98363,50000,HexString(76ad5c)
23,3896,76494,50000,HexString(863b51)
23,5290,83029,50000,HexString(cd857c)
23,3885,79893,50000,HexString(6c796a)
23,3884,85027,50000,HexString(143aaf)
23,4496,77298,50000,HexString(f8ecf4)
23,3924,75053,50000,HexString(70de5a)
23,3927,81156,50000,HexString(29f298)
23,4313,76264,50000,HexString(cd78b4)
23,3885,74250,50000,HexString(d6a50b)
23,4091,76409,50000,HexString(6d4148)
23,4618,88236,50000,HexString(10aa1f)
23,4041,89433,50000,HexString(7e200a)
23,4001,95799,50000,HexString(277aae)
23,4188,78623,50000,HexString(7ffcb1)
23,3883,81328,50000,HexString(0db44d)
23,3969,76369,50000,HexString(01eac1)
23,4474,74368,50000,HexString(6d054a)
23,3883,74014,50000,HexString(ddec0b)
23,3952,79835,50000,HexString(2f0876)
23,4349,86922,50000,HexString(62a26a)
23,3882,80044,50000,HexString(fb285f)
23,3883,73037,50000,HexString(145d69)
23,4368,73232,50000,HexString(86ffe2)
23,3989,78107,50000,HexString(dcc17a)
23,5046,115967,50000,HexString(ba23e5)
23,4054,82648,50000,HexString(8d0ad7)
23,3886,79744,50000,HexString(8077bd)
23,4568,82912,50000,HexString(a7e751)
23,4620,83799,50000,HexString(31fded)
23,3911,78164,50000,HexString(8277a7)
23,3885,78619,50000,HexString(1f5bae)
23,4490,79896,50000,HexString(d84534)
23,3952,80409,50000,HexString(6b4efb)
23,3885,79225,50000,HexString(22cc5d)
23,4954,82501,50000,HexString(d78cd8)
24,3883,80321,50000,HexString(6cf8a9)
24,4934,78769,50000,HexString(9b6d24)
24,3884,76863,50000,HexString(16269a)
24,3898,78473,50000,HexString(f03038)
24,4078,75459,50000,HexString(12d31c)
24,3885,75828,50000,HexString(406992)
24,3896,77362,50000,HexString(a710fb)
24,4053,79031,50000,HexString(a7dcfc)
24,3884,83681,50000,HexString(2d0e1c)
24,3883,86724,50000,HexString(e9cf67)
24,4073,80419,50000,HexString(c08ce9)
24,3930,94654,50000,HexString(c703ad)
24,3883,77077,50000,HexString(34f3eb)
24,4030,81149,50000,HexString(fd83b7)
24,3884,78470,50000,HexString(612aa3)
24,3883,77766,50000,HexString(1a3f57)
24,4074,79144,50000,HexString(aac697)
24,3883,83137,50000,HexString(7708cc)
24,3903,90661,50000,HexString(f7c705)
24,4164,82969,50000,HexString(056746)
24,3883,72806,50000,HexString(168856)
24,3883,81300,50000,HexString(838422)
24,4188,78653,50000,HexString(1183ab)
24,3882,82184,50000,HexString(d1d29e)
24,3884,83921,50000,HexString(d5248e)
24,4218,97379,50000,HexString(c86f39)
24,4599,78084,50000,HexString(e4283e)
24,3883,76767,50000,HexString(c74385)
24,3985,84934,50000,HexString(360a54)
24,3931,94012,50000,HexString(b37867)
24,3884,74564,50000,HexString(9447c2)
24,4037,83179,50000,HexString(f87b66)
24,3883,78541,50000,HexString(7f6c33)
24,3882,87582,50000,HexString(bcb4df)
24,4210,80402,50000,HexString(3b484b)
24,3883,79860,50000,HexString(0acb4c)
24,3882,88808,50000,HexString(274255)
24,4156,73896,50000,HexString(3333b8)
24,3897,80465,50000,HexString(d7556c)
24,3883,77972,50000,HexString(101d89)
24,5003,81301,50000,HexString(0b8714)
24,3884,78261,50000,HexString(8bde8c)
24,3883,81696,50000,HexString(01483c)
24,4105,90849,50000,HexString(4039cb)
24,3882,79195,50000,HexString(7b7b61)
24,3882,86179,50000,HexString(539c70)
24,4151,94173,50000,HexString(b3982c)
24,3883,79869,50000,HexString(2cb2e4)
24,3884,81719,50000,HexString(697ff7)
24,4150,91990,50000,HexString(ef3fda)
24,3883,77650,50000,HexString(3afd0a)
24,3884,76713,50000,HexString(d22c71)
24,4039,78851,50000,HexString(c0ea6d)
24,3884,80923,50000,HexString(6f8cd0)
24,3884,78700,50000,HexString(9b3b16)
24,4471,78547,50000,HexString(0508b7)
24,3885,76180,50000,HexString(27ac0b)
24,3884,79388,50000,HexString(78a036)
24,4040,81989,50000,HexString(f622a2)
24,3884,85191,50000,HexString(29707a)
24,3932,97730,50000,HexString(e9df9d)
24,4928,83192,50000,HexString(c295d4)
24,3882,80140,50000,HexString(324f77)
24,3883,72726,50000,HexString(b066ab)
24,4425,90320,50000,HexString(8808be)
24,3883,76079,50000,HexString(4d857d)
24,4853,89632,50000,HexString(cba4fc)
24,4087,80357,50000,HexString(fc31c9)
24,3883,80389,50000,HexString(7d3d3a)
24,3971,81962,50000,HexString(96b66d)
24,4077,77942,50000,HexString(6fff4b)
24,3985,74123,50000,HexString(56234e)
24,3882,78995,50000,HexString(5ccdc5)
24,4014,78096,50000,HexString(3023ac)
24,4853,80182,50000,HexString(b591e1)
24,3882,78552,50000,HexString(ae3ff1)
24,4075,73092,50000,HexString(8c8805)
24,3882,76481,50000,HexString(6ed02f)
24,3977,79576,50000,HexString(4c7c9d)
24,4125,76374,50000,HexString(c7eea4)
24,3913,79908,50000,HexString(8edd8c)
24,3882,76962,50000,HexString(d5c8bf)
24,4238,74893,50000,HexString(145a92)
24,3882,80064,50000,HexString(0b5457)
24,3882,77630,50000,HexString(6afec7)
24,4222,81085,50000,HexString(43427c)
24,3902,80164,50000,HexString(5cce52)
24,3882,76449,50000,HexString(935ca2)
24,4173,75833,50000,HexString(b128d8)
24,3884,74224,50000,HexString(e4c948)
24,3882,75769,50000,HexString(4df0bd)
24,4139,81611,50000,HexString(442eeb)
24,3939,75960,50000,HexString(f64a70)
24,3919,76926,50000,HexString(955f7a)
24,4107,74004,50000,HexString(662502)
24,3904,78084,50000,HexString(dbd961)
24,3882,78424,50000,HexString(64549a)
24,4167,79175,50000,HexString(9e93f6)
24,3882,79899,50000,HexString(aa950e)
24,3910,75954,50000,HexString(b4aa1a)
25,3945,78644,50000,HexString(ef34ad)
25,3890,78822,50000,HexString(95fcc7)
25,4473,75117,50000,HexString(e2e2eb)
25,4029,102184,50000,HexString(8867b9)
25,3909,72643,50000,HexString(6999a7)
25,4157,76683,50000,HexString(cf1b70)
25,3883,75621,50000,HexString(725e69)
25,3896,76016,50000,HexString(a0e175)
25,4459,75966,50000,HexString(5e3085)
25,3882,77060,50000,HexString(65db56)
25,3882,77410,50000,HexString(125828)
25,4118,75985,50000,HexString(f06959)
25,4852,78669,50000,HexString(69a5a1)
25,3882,77072,50000,HexString(28ea2d)
25,4467,74273,50000,HexString(29c31e)
25,3883,75832,50000,HexString(c87e09)
25,3882,76280,50000,HexString(4fa2ef)
25,4059,77281,50000,HexString(34ee87)
25,3897,79466,50000,HexString(4bd716)
25,3933,81710,50000,HexString(ee9ea0)
25,4432,79672,50000,HexString(8bf580)
25,3905,75950,50000,HexString(081813)
25,3883,75454,50000,HexString(929710)
25,4151,81588,50000,HexString(3fc68f)
25,3883,75999,50000,HexString(c60320)
25,3883,75649,50000,HexString(dd7f9a)
25,3886,79291,50000,HexString(d89338)
25,4105,80712,50000,HexString(6cc43b)
25,3926,82412,50000,HexString(04a8ee)
25,4400,78795,50000,HexString(27e253)
25,4229,88374,50000,HexString(21503e)
