runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
4,4037,76315,50000,-8818580671089376,-8556379319459705,4244662998087395,7968112761788064
4,3903,78631,50000,-5572203483673625,-4786333621043346,4514576239826490,1964904828582225
4,3882,67983,50000,-1482845758265034,-8280891248818574,1315875712540681,3088705974850958
4,4064,70354,50000,-8339530474726401,-735718329991014,234672769680777,117278068103234
4,3882,67360,50000,-5044059348583717,-8423922090783749,4014029677143159,6356998098501856
4,4752,77846,50000,-4993890600862512,-2304259976987970,7207364543571394,7528735633964523
4,4132,66886,50000,-2203852434903216,-8059983605739495,7390032073008442,6390773027687432
4,4481,76897,50000,-5442831180607750,-7621710436133804,7317562384565249,6327864240584406
4,4064,84042,50000,-7494715526889719,-2345414797455361,3312983563210494,6194171464432085
4,4126,74424,50000,-1533426114269125,-8836884675666370,1036341041418149,3156862439691700
4,3884,72169,50000,-463252285120639,-1310153238259910,1218010722148526,2523347198419245
4,3882,69311,50000,-8733102212393300,-5817393310153659,415190361575664,4725729162131400
4,4082,68000,50000,-8172340472557846,-8620718542216101,3459014186923967,7902187099466020
4,4338,67323,50000,-3751400376596829,-6250610819846656,6620996338318713,8039905206739715
4,3884,70390,50000,-3204194576367948,-1603380994508145,7787999388276390,134436173520961
4,4071,68647,50000,-3016550588140931,-7335106978098295,5022835735608624,7698115085366150
4,3882,65980,50000,-1653607770780855,-689544665970516,428636869935426,4585333134382477
4,3884,68355,50000,-8570154746974495,-7274642125574250,8438163814748118,3914810623678326
4,4103,70207,50000,-5417037829132741,-3320711159390612,8696178996606396,4180582680025458
4,3897,67436,50000,-5671724199443101,-2895516561205166,4878359286408302,6967271208555814
4,3883,75837,50000,-7638351460452223,-8092101774227927,8586303378043618,3636229032907419
4,4224,64050,50000,-1701512025740248,-8460513179366713,8883977702477305,722735884179020
4,3885,69444,50000,-7537983314060553,-1716132450108998,944667430963228,3687895561818470
4,3914,68835,50000,-4443902493844491,-8016574616948778,2147471908897533,8806783696082735
4,4078,65762,50000,-8503271992897705,-505067853738925,5362804098951510,1635545817545534
4,3884,72225,50000,-5274370712913736,-6976281885985441,4477736434034285,4782954598724272
4,4162,76908,50000,-5643348675812435,-329727074382585,201911979445991,1626933023593510
4,4048,64922,50000,-734353151833621,-2107241603147686,4764885162612875,6168737774374849
4,3964,69329,50000,-1997201908790657,-6844491300510250,3652370850487825,6985038308996184
4,3929,68987,50000,-8278856644919084,-839941228943927,4534390015261961,4289189899657738
4,4126,66746,50000,-940491791574079,-5770100281097969,4007843421064409,2426683960459231
4,3923,69340,50000,-8730089838079508,-7740851305129933,302295556760106,723726138426958
4,3884,76014,50000,-6146884315442588,-5854026351493685,4780220290913806,5415604583130275
4,4208,66780,50000,-5575774817777993,-8728009815616527,7439929773975321,4390829297439127
4,3966,70688,50000,-3943230989503919,-6060940279826557,8296873076833252,3022887127947469
4,3885,78101,50000,-190944781465640,-6430091022096583,5343356754025246,2745376234465883
4,4058,69481,50000,-4038326916861173,-268370450363952,1309086884108073,1338405860272699
4,3903,69382,50000,-1690343351790876,-8119765606330926,4560445251747440,3175972536831690
4,3910,69958,50000,-6160521023289627,-3362969278761008,8134050803194498,7972724010183872
4,4070,70349,50000,-2920721848984510,-8609868364491331,6902952134016968,2842937874511272
4,3885,68711,50000,-911189392722299,-3902689574376327,2037375352743788,3418707811139106
4,3959,66142,50000,-1227787196197389,-1451562520943176,3503408945033477,7042539308890762
4,3890,71269,50000,-6243059934729038,-3078204699835185,8150099360587068,850261913037962
4,3885,73676,50000,-2407886416457594,-3085036507885624,4994687901049902,361572565313420
4,4416,77012,50000,-4562089708053465,-392061492942609,8607173224391086,2648874519020266
4,3883,68277,50000,-7703127812226029,-3682131432490288,2067881144122809,1489558767151117
4,3884,71134,50000,-2521989925690158,-7552228862506242,2101890624760512,500225954145874
4,4339,78506,50000,-4576442339063941,-7182975861491914,2817371278795674,5133160720759044
4,4286,71657,50000,-2270260404451536,-1812310460503762,3678840160044494,7867280527193671
4,3903,74879,50000,-159931269261745,-1183228999580624,6458593583708763,1973849523536341
4,3893,68928,50000,-550513838083687,-1418375590383717,3548641999577277,5480065531413051
4,3898,69017,50000,-4570387084849641,-2104500323466440,228465679446250,7550285508997453
4,4061,71970,50000,-2113566594683201,-7922259709485827,4438992397723043,6259177484600236
4,3917,71920,50000,-7567139254765324,-5288161597679640,7636825026982137,7320614956666038
4,4172,69948,50000,-2251136277592965,-2799058808452399,1748315745077311,4401098107182242
4,3906,69621,50000,-3585495122681729,-5886290996921786,6029236591797957,8072973591766416
4,3897,70369,50000,-4169597763560830,-6258010817188135,7102142598449764,108025066885022
4,4113,69314,50000,-7987694822979091,-8282752329333019,1384976073053792,5886750788173529
4,3945,88505,50000,-3392534856430688,-4868390349633487,2398069475386554,2806288110438554
4,3892,75570,50000,-2024996795875525,-901595014832856,4112109379061100,5686600725361152
4,4260,81211,50000,-5367207815789826,-480121748464856,5279778127299189,4985127776398086
4,3882,78935,50000,-7071224133347785,-2527082159864292,8993867625063692,2659801864222182
5,3619,58690,50000,-769749284402877,-7212702217530390,2793114391824666,8175621459786447
5,4568,60105,50000,-8902271898896984,-2077653285707197,7018938723223365,138092586801258
5,3655,68608,50000,-1934667595873935,-6088239126543870,1907491295054810,207803274527820
5,3653,60364,50000,-321424454800823,-4365127312774191,1290884939291455,6159766048773050
5,3648,60747,50000,-2224611918807064,-3072214311446910,85046741153205,4922414304120490
5,3643,60747,50000,-1156460503600145,-7770686328879057,8665845327518128,8423944469430820
5,4235,58711,50000,-1235083764517486,-1340787311632833,5395014901780255,2990999885048279
5,3835,58734,50000,-8153163441457246,-4613246446100733,386679309127945,2219187648352994
5,3773,65237,50000,-5938270065380151,-742285202998044,2762639536310038,1937730109984318
5,3824,65009,50000,-8123620849322183,-4028532506009574,1483985732235489,3652353262054879
5,4763,62744,50000,-8520372110058631,-3322285008311448,5072523612077023,347872591120432
5,3792,77282,50000,-8565656290182786,-8947438648564224,2014074559183692,5308757381895780
5,3670,67179,50000,-4499231177215847,-7053198198482042,7031848163985288,698612537145174
5,3805,63674,50000,-2355559055468418,-5956993997036060,7064258993665275,5024322437157830
5,3691,84402,50000,-5017312903159594,-5347562508802033,1024774784137258,7623298591440464
5,3752,62078,50000,-2098595215835471,-4113918378897079,3002751276340488,4773250027880151
5,3827,61054,50000,-3781069587249753,-7058717701807617,3751517085331732,6205085187262360
5,3744,62655,50000,-5736800249769238,-5414128583159807,8975917684629614,291072830950399
5,3723,88141,50000,-5648096926268991,-7042907065958776,7237219649518810,4049118820580067
5,4997,77067,50000,-2323890823828539,-6123586260302016,452254639212813,5176930770765632
5,4170,61084,50000,-2512242816605456,-6999602164881653,1406173738632560,1005688691527570
5,4576,63888,50000,-4528106372658365,-1448232365532185,8154256457632857,8315617133687069
5,3863,64775,50000,-7212772551168641,-5854310337106573,4045998532502097,5473103892589188
5,3712,63754,50000,-6081406854777083,-554734212725561,7106681217302246,2960693958603393
5,3712,58894,50000,-8140355307352671,-3343841866477939,4961369180329268,7041463605406865
5,4017,68712,50000,-1503595602607687,-907348373935260,3957085297085843,5372945920585762
5,3616,60544,50000,-8777238516979790,-4744286914890302,278405700865986,3504540276439697
5,3615,65590,50000,-2814467231448918,-8862337898263024,3013145501677093,1717567926142466
5,4418,57900,50000,-1087568469462075,-5202101497882614,4251719514505233,1019945804671184
5,3813,64163,50000,-8394303478145709,-4524251392037794,7883134967123651,2100625969493166
5,3687,59011,50000,-2409427628806686,-2291824695283627,8125572270644638,113088002912299
5,5055,62270,50000,-5418971568300801,-5762601319992591,7509695342986333,7761326121139323
5,3791,62317,50000,-8098028586303987,-6202107986882207,2542435970594919,1921096527758059
5,3651,61465,50000,-6510914310661712,-4079093257533546,5457426189006288,7747952056544094
5,3662,62372,50000,-8971515466204306,-3507715347992849,4631648982675082,8800382302339932
5,3837,61658,50000,-7887277640585073,-108634409626229,8458298622089885,2641553960578808
5,3860,71872,50000,-6049366236015217,-4442313664223282,882892119134865,319605056748912
5,3879,59468,50000,-4118913983992811,-6407070019441249,82278982429357,8106472783162235
5,3668,59013,50000,-7166854746431988,-7764293175184026,793604748939810,7833482148858025
5,3757,61932,50000,-3779630884943082,-2525302795982569,1193151687863361,3834253171053401
5,3682,60980,50000,-5386722834282688,-7920637272065648,2604861981195643,7603461600701637
5,3714,68808,50000,-3009558521530744,-3144966888782141,2575663444893391,1267104350317230
5,3722,61289,50000,-4588683758639744,-6000924574491424,8213308642212305,2477018634145775
5,3927,59274,50000,-1958231023091309,-7082659289366469,1559223592657095,5502542775070189
5,3650,64601,50000,-2253410507671924,-6056644598296408,3700888569410749,5481263578958453
5,3810,75190,50000,-7628589818644610,-2551070216269732,6253619261484370,5178018787468415
5,3967,83943,50000,-3317109749125102,-5450218899582905,1755969747192200,8756255023974965
5,3806,64320,50000,-1436303553485917,-112848015223768,3705221539608758,2428490448414010
5,3643,60709,50000,-5057736312265101,-8339818538920337,3897849991288749,6226061681011503
5,4973,61115,50000,-8733648789411194,-8838045999657808,1887717099535252,4766326247944492
5,3685,60192,50000,-5298353323499426,-8860775091511817,4920993982817963,2199640539147470
5,4224,75554,50000,-3440115068773574,-2651676419314323,6970519866944575,5920313859729189
5,3803,62471,50000,-2928941011863518,-6624018245520434,4272749958975755,5745110010606508
5,3629,61252,50000,-6230536062787547,-3370803318087222,2447997438729806,6536377134846413
5,3760,66137,50000,-429827828989416,-166330097753088,3209952538499475,4835215405462691
5,4669,62730,50000,-7370914596216224,-4497755817082084,8141703813497855,6965492745904356
5,3728,66338,50000,-7271486576579065,-1275177290792559,4532132010738545,2049330299508805
5,4294,61073,50000,-4018783574320581,-4168034840951328,6965533780050093,1533640643942778
5,3687,67018,50000,-7605374920884422,-4955282640277943,2010089881787206,3464103528599722
5,3718,61772,50000,-7840527775172060,-7078123844330917,5093938864183988,1506505147974706
5,4532,63604,50000,-7311898683169372,-840671035926236,1668669200250155,924603328664940
5,3939,58079,50000,-7208929580762065,-1271112014566186,7025924118051577,8422139976824879
5,3735,62778,50000,-8184479154604916,-5828254222149508,4672666757472875,5375999498432143
5,3788,66638,50000,-4005538630070528,-2656768074491432,5147302149948737,2364028928058856
5,5532,61359,50000,-1280606217311113,-3701404891132958,3592268200185384,4615946418019036
5,3658,61937,50000,-6015301447050631,-8947433726112555,1702453601320831,8416549681806714
5,3689,60534,50000,-5766646672739664,-5321046939104289,1438739607498062,2473769543593081
5,4625,62825,50000,-7897961734299189,-401021183916989,3257692320175936,8528243776954203
5,4263,80623,50000,-1600741788187679,-7021752134038885,8143991879000469,6522911474543714
5,3696,65677,50000,-1285437775982545,-51173155084493,3676007149575463,1147256213059449
5,3930,78029,50000,-1821791676005953,-1764317246846218,7164982451553965,5749622464527262
5,3773,65319,50000,-5531964016110367,-5130609094019959,702885422640317,7356619640152999
5,3720,61007,50000,-2499606470617835,-5046103212496980,8957863552236601,1166099259727313
5,4355,60900,50000,-6129903903421566,-3209167944389006,1974654409530795,5891490173784146
5,3765,62547,50000,-1952967433562339,-5438152106650367,8890864276300919,6330846279389802
5,3758,65739,50000,-2468029809653407,-5432837841171541,4869892758613341,1575098779347477
5,4810,66884,50000,-8573212821774685,-2121350584684756,5332249819659672,5564789913921198
5,3755,65971,50000,-8438500544011173,-6184613338216530,6039039210578132,8945462260835366
5,3721,74522,50000,-1011699979263744,-7147740297418219,6509234703706606,4211867843412903
5,4704,75635,50000,-2521074428153092,-1672476414832921,5546356743171165,6849657447278751
5,4472,86437,50000,-4666665735173991,-502220844313727,5581842827417557,3922543937106365
5,3786,84547,50000,-4734671482602513,-6328466837151900,1715011150191387,8876058641490257
5,4116,62152,50000,-4355989516846808,-6249485221799372,7539693591927070,359049223955677
5,3682,67763,50000,-6066761265498220,-7892404065085887,6816896387595406,2522109056814622
5,3724,64518,50000,-3081590727213814,-8030400029580963,9004248266186823,7987234440968587
5,4146,87706,50000,-3683178176037765,-1633906867418165,2541775224895723,2886610865215951
5,4191,61245,50000,-8858075169673763,-4183353671097021,2368914042514822,8535467878152151
5,3713,67383,50000,-2020789509756535,-8208664363043907,2883946366484994,6428447582204364
5,5258,68990,50000,-3560124801113313,-3799533169978636,7512508494291690,3982943976971978
5,3705,64994,50000,-7893541982425917,-2075278575665225,3890214754793552,94145325971358
5,3688,66900,50000,-7730431190751000,-5080680597307362,3202676995400847,1034893751555677
5,3957,72422,50000,-7682440185295136,-3921969617875690,290168471089289,385157798086114
5,3766,63378,50000,-1240903249202916,-8224442378260479,7159272635671797,6302139348449299
5,3775,72481,50000,-7140159563652192,-4207774824908840,337515334295329,8503432456330305
5,3800,74012,50000,-4948782891605088,-1953472734138466,6425881450173527,472216199686305
5,4668,69897,50000,-4882489515251520,-155565217683329,4555252589302145,5261174446820771
5,3847,80318,50000,-2670556858745645,-3801912069950198,1768356079552076,1753812573391416
5,3746,87309,50000,-8547118562804289,-6675453021118092,1263437857455430,3674111812796947
5,4220,65432,50000,-3013796142928145,-7760669743943246,991326144262921,6115284650870763
5,3767,69517,50000,-6995079030539675,-5500338633102053,7902309088299827,5450896690693697
6,4246,68950,50000,-4784134330302928,-1765007267313201,5361863713968367,5303247286203174
6,3883,72779,50000,-6393472296383274,-2799036089250070,3790223460069268,3881943860429167
6,3884,67169,50000,-2541492547301292,-1745967055009507,7238545637796151,3764993304837914
6,4434,70339,50000,-5429036492579488,-397394171929102,6402619022698483,3103015978451288
6,3884,68087,50000,-3214369523905198,-3556099757868779,646005727008095,112325149421615
6,3908,67591,50000,-679118414723932,-5931895144685069,3782136318941899,5751991387454384
6,4230,67952,50000,-2506872307723782,-4548775621941068,2194697963373642,5680541008790666
