runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
5,3276,28310,250000,1920055185,3823249940,2271440820
5,3258,27080,250000,2858825383,2313216554,2508621370
5,3304,26307,250000,727007867,1915377051,2869969188
5,3378,26219,250000,3772668370,1406771285,205035214
5,3246,25634,250000,4102584778,3822701397,243726386
5,3379,25119,250000,1303835557,1068857463,2815739169
5,3270,25212,250000,4186956252,3077853006,4109019145
5,3245,24839,250000,4093930120,651043976,3320692751
5,3300,25017,250000,3999966247,2950904248,4197060677
5,3270,25106,250000,3036293279,3946305934,3370420922
5,3268,24870,250000,1110718177,3771343250,506456736
5,3371,25074,250000,2128877286,3095920375,1997019143
5,3273,25068,250000,1619152291,1663114885,2199136304
5,3247,24958,250000,4243153550,2361393221,1875375853
5,3278,25175,250000,2623836752,1891268764,449316055
5,3279,26348,250000,2853338433,4180329564,3076613134
5,3249,25212,250000,2362295783,2369789684,1912846267
5,3470,25164,250000,4163742638,1163259333,3240085087
5,3441,25077,250000,2934921361,2896534469,22804795
5,3254,25440,250000,3888581496,3518102258,4244702347
5,3399,24948,250000,3534519234,2378952375,2148798733
5,3295,25244,250000,683716721,266242550,3211885033
5,3258,25523,250000,348720545,2219948548,609327713
5,3360,25534,250000,1340466120,2370603415,456430833
5,3358,25442,250000,245909175,2119784693,704775016
5,3323,24968,250000,2824308504,1983815850,1612346385
5,3286,24928,250000,1100129779,978833720,4055220747
5,3271,25105,250000,246714163,429929771,806781253
6,3275,24208,250000,2444300974,1525416800,1067395543
6,3266,24088,250000,483901152,2638169888,3907013019
6,3245,24135,250000,1876590952,3626630093,3430088053
6,3270,24089,250000,98448928,3984965919,1999275721
6,3336,24213,250000,4088627338,26966625,289414782
6,3245,24184,250000,3933918575,1566956702,2227645605
6,3264,24155,250000,1735237484,915344633,3771554697
6,3280,24193,250000,4259690343,1618366616,1370353196
6,3265,24260,250000,4263741018,907125929,2176841804
6,3279,24318,250000,875925672,1166054461,1229133927
6,3323,24253,250000,2445932493,2712472627,2888264904
6,3272,24323,250000,1350672792,2026020321,2941929309
6,3279,24237,250000,235162108,2978714766,1942501162
6,3278,24179,250000,2242604171,480364877,3197829885
6,3252,24420,250000,55393449,2582292256,678912006
6,3280,24291,250000,2834875160,1786773704,3370864263
6,3535,37510,250000,3813655396,1065575342,1479491807
6,3247,24483,250000,160815546,2854530461,2808239753
6,3267,24405,250000,969111492,3792232974,2328377538
6,3267,24331,250000,3240811405,3003113398,974352019
6,3259,24488,250000,3999673016,3720095946,615977397
6,3270,24518,250000,1513049372,2939516952,1008658280
6,3324,24442,250000,3822641855,1922238299,696521686
6,3244,24340,250000,1131205520,1823901941,1500068574
6,3264,24407,250000,2073371240,1590234885,1384983049
6,3268,24399,250000,3868992275,688958871,701835670
6,3247,24472,250000,1756176432,929323117,2122717055
6,3282,24372,250000,3731130927,3920848387,775214150
6,3323,24530,250000,2906816912,3388800010,2759983970
6,3268,24374,250000,1150850640,2719904943,4259592819
6,3286,24405,250000,3718331296,2454506560,2062717984
6,3262,24162,250000,305258688,2765872841,141083895
6,3244,24118,250000,2230007974,1691910024,3434119779
6,3292,24126,250000,1884196717,2054707983,309353158
6,3328,24175,250000,2903718892,23124778,1890473009
6,3244,24067,250000,3043489449,3535153253,273832206
6,3269,24189,250000,2651215363,4126381875,3239090667
6,3292,24039,250000,507514189,3229401754,3354586898
6,3244,24218,250000,99566782,2209014850,2323208028
6,3266,24203,250000,3831717382,62165646,2864180746
