runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
6,3273,22520,250000,328049631,1896518185
6,3323,22209,250000,909345903,3079978175
6,3246,22248,250000,353326875,3351369984
6,3278,22590,250000,97412407,1687900328
6,3273,22585,250000,1762308004,348698221
6,3244,22509,250000,2326048872,3455052170
6,3277,22516,250000,2282708236,2557406448
6,3327,22507,250000,1765545143,2364212155
6,3244,22501,250000,1284444902,1001472494
6,3265,22120,250000,1221910903,270461685
6,3268,22155,250000,1402030360,2259230859
6,3245,22284,250000,1887232376,3173065930
6,3275,22465,250000,2762193346,676737383
6,3337,22204,250000,9183597,3474894217
6,3249,22180,250000,3042641997,2541662245
6,3265,22645,250000,306902813,4255731764
6,3266,22117,250000,2773771067,4001365526
6,3246,22260,250000,3755811835,3919604656
6,3266,22250,250000,3529432246,2653986125
6,3338,22141,250000,3624984013,92339812
6,3246,22221,250000,2838042173,3506835126
6,3262,22497,250000,1423656157,1637927000
6,3276,22270,250000,4129518618,1095493052
6,3246,22246,250000,781268194,2373866090
6,3264,22331,250000,3156349803,1152004420
6,3331,22014,250000,973309737,3793782458
6,3245,22156,250000,4162057386,95849913
6,3287,22362,250000,3183243963,1888675392
6,3271,22322,250000,2955157692,1620657105
6,3262,22089,250000,1044936872,556269129
6,3267,22251,250000,2162364735,3545043288
6,3345,22181,250000,1472921145,3051021072
6,3245,22238,250000,2404149192,3409744057
6,3285,22282,250000,129664620,2180617534
6,3274,22057,250000,1715739135,84190027
6,3244,22339,250000,2276604546,3087364056
6,3267,22175,250000,3824087736,263693067
6,3383,22246,250000,3792308301,3281539530
6,3244,22048,250000,33203365,2065036647
7,3719,28057,250000,63123406,2085786327
7,3937,29102,250000,2991617987,2419476877
7,3808,27346,250000,2060806798,3606286249
7,3941,28202,250000,771054046,468770663
7,4056,28092,250000,2355920031,2780192429
7,3852,27459,250000,697135441,2816705661
7,3884,28535,250000,2417997378,822408324
7,3748,28622,250000,399336144,3917810960
7,3821,28172,250000,1958860472,2733592997
7,3799,27688,250000,3383019999,3506956782
7,3758,27393,250000,3156624533,2462321320
7,3814,29422,250000,1413306482,317102148
7,3764,28405,250000,3387240615,1030892215
7,3877,27685,250000,3260425464,570179870
7,3726,28149,250000,1548269881,1345917205
7,3891,26936,250000,3220597192,4163641639
7,3855,28636,250000,822380866,1500445399
7,3782,29825,250000,3299700153,1476843243
7,3978,28252,250000,1368204992,1202847251
7,4082,26971,250000,2432194500,2477800436
7,3857,27463,250000,2152019710,2890555317
7,4004,30289,250000,3860771200,3997185739
7,4059,25754,250000,1215200198,4035548351
7,3711,27308,250000,261565041,4135484457
7,4002,29066,250000,2686679184,3147642371
7,3791,28432,250000,477582314,2960164339
7,3799,28856,250000,102863428,1470418981
7,3872,27326,250000,265323369,3258143249
7,3756,27230,250000,3177338408,1724392989
7,3713,27077,250000,3299822522,4103134399
7,4022,27424,250000,1237490332,2661326894
7,3779,26921,250000,2908166121,3081257202
7,3879,27190,250000,3895250607,1011199344
7,3874,25865,250000,834682994,4006865161
7,3688,25816,250000,159170544,3706782608
7,3842,27448,250000,1465178411,2841441524
7,3831,30982,250000,614734651,90072468
7,3882,25995,250000,3581818453,3927675694
7,3782,29034,250000,4238520094,770355173
7,3873,26948,250000,1715064752,3257371287
7,3838,26109,250000,1382095012,2631955023
7,3723,26178,250000,3506380554,2084785458
7,3636,27010,250000,1905290413,428654827
7,3882,27589,250000,469378320,609507036
7,3864,26922,250000,2379212212,4252781529
7,3740,25685,250000,255140797,1986233225
