elapsed.ps,repeats.n,param.a.vector3,param.b.vector3,param.axis.vector3
46230,100000,4.281364658391542e+37; 3.1109159850080932e+38; -1.5688188270063561e+38,3.8207110785336456e+37; 1.8131492517039777e+38; -1.6891980717775173e+38,-6.093013316020994e+37; 6.565082850124306e+37; 3.2551000854587723e+37
48291,100000,1.96068349916094e+38; 1.74352339036837e+38; 1.187777964148809e+38,1.7881278570964328e+38; -2.9428545192635632e+38; 1.760201615785453e+38,-2.909711033730236e+38; 1.816644924999167e+38; 2.383253863332564e+37
41810,100000,9.672979291402655e+37; 1.5188318144176764e+38; 3.0621522045426097e+38,-8.023055976169601e+37; 2.368284887278805e+38; 3.404992416562279e+37,2.4215412214714973e+38; -5.740114093664417e+37; -2.882772342942858e+38
45939,100000,-2.0786944049922007e+36; 1.2917589821674659e+38; 1.0072396727245447e+38,2.2384604285913672e+38; 4.127527145090005e+37; 2.8224723335430095e+38,1.82789212959668e+38; 1.2444189254441107e+38; 2.8528598452593925e+38
41080,100000,5.290633079136692e+37; -1.1582476884743244e+38; 3.185414289602786e+38,-2.5814341495722526e+38; -3.5975556415803084e+37; -2.698098163964265e+38,1.9038603004153494e+38; -8.529118321708393e+37; -2.043276919076642e+38
42324,100000,-1.2290428307235824e+38; -1.0053042237881162e+38; 1.8396089733885655e+37,-1.258372513367087e+38; -3.305719807815038e+38; -1.5275911786532054e+38,2.8582215002381178e+38; -2.2725553619592017e+38; 1.5619272698712273e+38
41710,100000,2.876778688080883e+38; -2.3816193546486297e+38; 5.777212649070457e+37,-2.162027384944582e+38; -1.054830521442649e+38; 9.270024603324987e+37,1.9542480934177973e+38; 3.1566134707896966e+38; 2.7723463864485447e+38
46178,100000,-4.902074845395696e+37; 1.1384791337179812e+38; -1.408765972105876e+38,1.6567604140983972e+38; 1.887173962034425e+38; -2.1608132799057075e+38,1.8721258592302e+37; 1.233234494904321e+38; 2.4953521552047223e+38
47889,100000,1.5630923928909091e+38; -1.823959370374532e+38; 2.317214115824219e+36,-8.889747677425161e+37; -9.816778533131105e+37; -2.005506001792242e+38,2.9870669270139873e+38; 2.6193689487262505e+38; -2.59096221713176e+38
47849,100000,-2.6768847917598057e+38; 1.8774996583016754e+38; -1.6169807269668512e+38,-1.8091986439613784e+38; -2.3926085669959842e+38; -2.2791401983550993e+37,6.135351831948136e+37; -2.7157596805989328e+38; -2.1949875174950923e+38
46564,100000,-2.2078064060127922e+38; -3.235192393372548e+38; 2.3145164222436204e+38,2.2565847898131904e+38; 2.958328172374285e+38; 8.338826219505733e+37,-1.0873214204469787e+38; 2.6905429663869047e+38; -1.8079608085032675e+38
42084,100000,-2.050425048693257e+38; -5.013934933043565e+36; 2.1598202531315127e+38,-1.8753294404740847e+38; 1.0018124041507516e+38; 1.718861450765026e+37,-2.0572352733658752e+38; -3.1342728022594664e+38; 1.4908832624561325e+38
40830,100000,-1.138728201707914e+38; -1.1329694171491492e+38; 2.020121303328537e+38,9.863214095798185e+37; -3.0620830415258613e+38; -2.9077032780035705e+38,1.3597539349468438e+38; 6.153483799073561e+37; -2.7370590502201115e+38
48154,100000,1.2008608282275005e+38; -3.2811671396934334e+38; -5.873174813628214e+37,3.3571097546760022e+38; -2.5132720697377407e+38; 1.9087771621514666e+38,6.089721988002561e+37; -2.239953619586388e+38; -1.615030370459364e+38
48260,100000,-2.8604758900655637e+38; 3.9029958001751803e+37; 4.683911162975937e+37,2.582424742457295e+38; 2.4640724202898747e+38; -1.427483593808606e+38,1.1809946136689157e+38; -1.8972829178049812e+38; 1.9965448275811564e+38
47750,100000,-6.004034385089774e+37; -2.1801973815880135e+38; -8.718322779696058e+37,9.803302900190439e+37; 2.9125732873735033e+38; -2.585512333671259e+38,-5.213410530019579e+36; 1.2500040925766683e+38; -2.4882715660120875e+38
47835,100000,1.8123034752235054e+38; 1.443736192860156e+38; -8.947215856796148e+37,5.850978758678458e+37; 2.672115991613795e+38; -2.3143056880078385e+38,6.128832051381043e+37; 2.0634070077841704e+38; -3.2998068769432854e+38
48077,100000,-3.2674491319580036e+38; -3.2797169474067723e+38; -4.161597536742219e+37,-3.3104845514791278e+38; -3.1285647237247107e+38; 3.041679748760972e+38,2.4406705760891814e+38; 8.57347696563206e+37; -3.067757856908867e+38
47863,100000,3.0646625583792537e+38; 2.3461378143482416e+37; -5.032080527412942e+37,3.0087143427839647e+38; -6.612142096886698e+37; 8.289370098988429e+37,3.13357103088718e+38; 2.7571858937421032e+38; 9.858938563853736e+37
47943,100000,3.0520971999815994e+38; 1.2839233802773352e+38; 1.0585790149735479e+38,-1.0574932975874644e+38; 1.2516180653208789e+38; -2.9979433691639455e+38,6.8822033948798005e+37; -4.670476601914718e+37; -1.2006733173507147e+38
47517,100000,3.137753669395645e+38; -1.607737120202035e+38; -1.838983970936629e+38,-2.638779417541041e+38; -3.2051555645182122e+38; 3.3723351510931754e+38,-1.677193775535524e+37; -1.8851232075994e+38; -1.892327113842425e+38
47966,100000,-6.205933096188124e+36; 1.86318372513113e+38; -2.226055706877774e+38,2.8616624110273773e+38; 2.3902225443302107e+38; -2.3392289157529017e+38,2.767559332133891e+38; 8.623515698365229e+37; -1.0544187885276949e+38
48053,100000,-2.051902419408787e+38; 1.3265054879438177e+38; -1.7926378536959008e+38,-5.083290062240482e+37; -1.957840513806796e+38; -2.1584520017796504e+38,-1.4321732925571623e+38; 1.737862569847991e+38; 1.5094398418266094e+38
47916,100000,-1.1207347634400825e+38; -1.213227013362847e+38; 1.9720126446932516e+38,-1.2021534261915412e+38; -1.7055954872336375e+38; -3.2716464752134313e+37,-5.31716855562115e+37; -1.0263802840795588e+38; 2.4019033868450497e+38
47933,100000,-3.7292493271368187e+37; -2.882862194017402e+38; 3.1528298379841594e+37,3.2891595753158244e+37; 2.3461030300157713e+38; 2.471684408614125e+38,-2.5098220318641595e+38; -2.0087274569095898e+38; -1.7570765021137223e+38
48109,100000,9.359257064376252e+37; 7.649959530329708e+37; -1.450778549710688e+38,-1.2757014998963029e+38; -2.371433275015556e+37; 9.19478599077976e+37,-1.0718675426856204e+38; 4.0239238362441923e+37; 8.114368905385961e+37
47687,100000,2.587345863499429e+38; 3.075812001762477e+38; 1.0862044174440816e+37,-1.7523456300736705e+38; 3.1836910960828597e+38; 1.6185424725063324e+38,1.906886030280022e+38; -7.179500419548926e+37; -3.139124151812564e+38
47884,100000,-1.350701287068446e+38; 3.0978752069293293e+38; -2.6426811446764956e+38,-2.4851657206294803e+38; 3.1102016385418526e+38; 1.8290001322803155e+37,-1.0690413917314476e+38; -8.080019123541457e+37; 7.2028743754364145e+37
47944,100000,1.0548618577654866e+38; 2.3670160197340005e+38; 6.191294267056688e+37,-2.1312699220770285e+38; -2.840494268596334e+38; 1.720343638552837e+38,9.706034928749387e+36; 1.9828328285095717e+37; 3.237769273512692e+37
48024,100000,5.102703877652857e+37; 6.750875299756396e+37; -2.0266443290811676e+38,2.7246046366029892e+38; -2.387702860585149e+38; 9.099453595040197e+37,7.774184725609914e+37; -1.3645393666687294e+38; -3.1932761572133534e+38
47920,100000,-3.1536197871321977e+38; 2.3327795151471325e+38; -3.3834095495608653e+38,-1.5835728348713284e+37; 1.0168048570936268e+38; 3.311314304856013e+38,-2.516617932084995e+36; 1.591873639178731e+38; 2.5658369765870445e+38
48044,100000,2.4625540791069453e+38; -1.3869950364614123e+38; 2.789238996935138e+38,1.956646285529333e+38; 2.094946763190137e+38; 2.3071013761166214e+38,8.091121714558496e+37; -2.9282836362043e+38; -1.2015162542938425e+38
48062,100000,4.019118679878967e+37; 3.72247981940148e+37; -1.1076323268361235e+38,-9.93800041060925e+36; 3.254638660640289e+37; -1.0536724972663285e+38,1.3515443254236217e+38; -3.0546765140108958e+38; 9.92550340393196e+37
47775,100000,1.2080496240753708e+38; 1.4946159357075405e+38; -3.175128471220486e+38,2.729131061954236e+38; -4.852914340998365e+37; -2.5530176824211525e+38,2.424445054054452e+38; -2.7934025699785757e+38; -2.6773680708746367e+36
47899,100000,-3.203100145128978e+38; 2.8972274134432845e+38; 1.3294914642856673e+38,2.272878663568284e+38; 1.479105267199292e+38; 2.367473590894659e+38,1.5093330042340222e+37; -2.960389321544232e+37; 1.3891117087276494e+38
47988,100000,2.690761610762432e+38; 1.4920647128155452e+38; 4.470935213872553e+37,-1.6211808083475754e+38; 1.2419994368024911e+38; 2.1291992908805917e+38,-2.1060911359709593e+38; 9.00138028517282e+36; 5.6254525615725735e+37
48202,100000,-2.5743859108229357e+37; -1.622400491049091e+38; 3.322665963862985e+38,1.983011795421312e+38; 1.04025071412316e+38; 3.3189715229536798e+38,-3.315440761089876e+38; 1.6123723606808055e+38; 1.0702305494065096e+38
48224,100000,-2.3849610844549274e+38; -1.715534273587619e+38; -6.218736874310669e+37,6.266626685746331e+37; 3.1812253635473438e+38; -9.663977958020555e+37,-3.3468898541249142e+38; 2.6242858104623677e+38; -4.092491057210537e+37
48057,100000,3.025250794157918e+38; 2.002001809885019e+38; -3.0126854357602637e+38,3.0419446370303955e+38; -4.2020391403111804e+37; 1.8792222433493135e+38,7.180159090800805e+37; 1.467935541406465e+38; 2.522311534049896e+38
47968,100000,7.148943955360545e+37; -2.235553959295164e+38; 1.4213164736384956e+37,2.918347892211759e+38; 2.707523602531178e+38; 2.8359974555631085e+38,4.4516435999780395e+37; 2.8086376005403106e+37; -1.0136171721882689e+38
47652,100000,2.3012365145556295e+38; -2.4682814259308245e+38; -1.9285052535006505e+38,-2.1666243930812498e+38; 1.4345967362686546e+38; -2.7891400187762723e+38,1.0684373815734508e+38; -3.5082823621797155e+37; 2.014700423713769e+38
47802,100000,-8.445491411611337e+36; -2.7096327703058617e+38; -2.7026331079275454e+38,-3.0467030931475082e+38; -1.607975641338974e+38; 1.1891863746716866e+38,-1.3819327498484369e+38; -1.4559311944584477e+38; -1.1135864309993715e+38
47831,100000,2.0292769858477216e+38; -2.466174286397101e+38; -2.2004988566566926e+38,9.094286651193667e+37; 4.888216381973761e+37; -2.1784804756150644e+38,-1.02447607005392e+38; 6.581406767198625e+36; -1.676709989360453e+38
47947,100000,7.807903217455505e+37; -1.0505388649825643e+38; 2.3330028244768688e+38,1.2849262440201877e+38; 7.906489418755734e+37; -2.5636000296318578e+38,2.1279928931573665e+38; 1.8100363074780092e+38; 1.49193602092661e+38
47971,100000,-3.171801547573199e+38; 3.768269640852804e+37; 3.826211160957916e+37,-2.6790390878958576e+37; 3.6665782026422553e+37; 3.268528764621206e+38,1.1821078137200122e+38; 1.373074306041994e+38; -1.7840443995709296e+38
47910,100000,-1.2561211912540936e+37; -2.6613543479021936e+37; -5.459042996678213e+37,-1.7555123226850886e+38; 2.3803198606653238e+38; 1.669917004735998e+38,3.154609771544952e+38; 3.377064806188651e+38; -1.928830380526597e+38
47860,100000,-2.5981133891098156e+38; -2.6710410239048016e+38; 2.063727064207716e+38,-3.2924693096209723e+38; 5.510050214469956e+37; 2.7006602379453983e+38,-3.166867851437111e+38; -2.3130686638461118e+38; -5.937290552746797e+37
47998,100000,2.193241404852314e+38; -2.1986162117060166e+36; -1.6680466623343972e+38,6.100110638201552e+37; -1.738407558194041e+38; -7.654694965911921e+37,-1.195231546854055e+38; 2.1072920574435915e+38; 1.6439553429722398e+37
47856,100000,-2.846520578137771e+38; 8.63535048436896e+37; 4.156308898438067e+37,-1.40201192970786e+38; 2.1595061800188e+37; 1.46232055913179e+38,9.622062330333648e+37; -1.9719012942645276e+38; 2.9077631111119013e+38
48034,100000,-5.321526738384734e+37; -6.097067262640524e+37; -1.462003646481733e+38,1.4058577788048564e+38; -3.451037796374609e+37; 2.2704206383484174e+38,4.42248408675111e+37; -1.35852149968029e+37; 3.1875230517292776e+38
47391,100000,-1.2054477965714143e+38; -1.847265887250088e+38; -2.936848694955826e+38,-3.4369813259289184e+37; 2.924151095247556e+38; -2.8165521010037996e+38,-3.233604280700582e+37; 1.8766964748813708e+38; 2.6430470393457455e+38
48157,100000,1.6665135149924572e+38; 5.349012445759123e+37; 2.0134126935280333e+38,2.162116221898646e+38; 9.323117866944466e+37; -1.9532501988652976e+38,1.832824000315904e+38; -2.261564324194983e+38; -9.293727641308294e+37
48142,100000,1.8754608704883163e+38; -2.838709822199405e+38; 4.0913418051763703e+37,1.5487276805252669e+38; -2.7673755735028818e+38; -2.6054610976369305e+38,2.1074072615301402e+38; -1.6538035430143289e+38; -2.8956445741978155e+38
48124,100000,-2.7844992006348607e+38; 2.0677123548707375e+38; 1.270753504661444e+38,3.0017027137839823e+38; 1.0707752081634037e+37; -3.1005090806404595e+38,-6.171147242537141e+37; 3.380830844003857e+38; -2.1977714810372895e+38
48220,100000,1.8641793886185732e+38; -5.366791498957444e+37; -2.2068235204433993e+38,-3.4014412201707997e+38; -2.785911464815563e+38; 1.4126676992413305e+38,1.3356071178414084e+38; 1.9995989021132503e+37; 5.973861765503142e+37
47820,100000,-3.1161937215170834e+37; -5.451366611703471e+36; 2.0536941674731737e+38,-2.106356024240383e+38; -2.82124261104874e+38; -2.0669532349852968e+37,1.0170914475413264e+38; -1.3928104089429713e+38; 1.3330734138807082e+37
48104,100000,9.803395185154136e+37; -1.1803654533230105e+38; 2.1138797840828576e+38,2.0910062966523394e+38; -2.4046518561704405e+38; -2.6075499830020106e+38,2.93165031337441e+38; 2.8979224916204016e+38; 8.751129577229964e+37
47988,100000,2.11858144945308e+38; 2.2566458398660973e+38; 3.395671483110849e+38,-2.4226263303852927e+38; 4.1949975947570326e+37; -2.807811802233298e+38,2.3598439568740533e+38; 1.9547839546795258e+38; 2.555353810359301e+38
47987,100000,1.3403063493224784e+38; 2.6107700183506863e+38; 2.1418411139624518e+38,-2.1817597355997828e+38; -2.3095520996690307e+38; -1.9959716466857572e+38,9.593599010816364e+37; 3.2567049311186612e+38; 1.9141459159735532e+38
48070,100000,3.3085715146053114e+38; 2.3408150001839073e+38; -8.123375309370463e+37,-2.319667342986564e+38; 1.8416429948356677e+38; 1.466730563451912e+38,2.5559385522281744e+38; -6.525676663565611e+37; 3.265185817870332e+38
47379,100000,-9.104368022887162e+37; 2.284971238998077e+38; 1.1832943346818258e+38,-1.4200833538406176e+38; 6.847535179204519e+37; -3.644537308125967e+37,2.877084648229754e+37; -2.426504732749703e+38; -4.0080240750607097e+36
48079,100000,-4.0634780843929937e+37; -2.814338884467849e+38; 4.684853787962267e+37,1.5381629790109168e+38; -2.2656445365349495e+37; 2.0794475542433143e+38,2.966798512272962e+38; 1.1842928123536016e+37; -1.664502007020015e+38
48105,100000,-4.98391487520667e+37; 5.28501180931504e+37; -1.482209895637323e+38,1.500506353104633e+38; 3.2865221014769896e+38; 1.323335651558911e+38,-6.613090299535669e+37; 3.429208853038679e+37; 9.46827095951396e+37
48118,100000,2.319480339170018e+38; 3.065080173192993e+38; -1.0319257991013412e+38,-2.915093782414949e+38; 3.3012292823287895e+38; -1.547884540758043e+38,-9.144608323540807e+37; -1.3733550145909086e+38; -1.677498772269939e+38
48182,100000,6.950613934231957e+37; -1.5259814652150116e+38; -1.3848704540554298e+38,-3.2194102448117547e+38; -2.597194190306578e+38; -3.3885695973881303e+38,5.381327648390261e+36; -6.753094195367036e+37; -7.451380035562996e+37
48060,100000,3.028972413496092e+38; -1.6366873189618552e+38; 9.67233532489774e+37,-2.6625968990205373e+37; -2.4399542013819804e+38; -3.1796015538344754e+38,-2.4059399920043684e+38; 2.3724762472233996e+38; -7.166794504052719e+37
47934,100000,-1.4774964664695303e+38; 2.221323212244954e+38; 5.810274497905129e+37,-3.2906309120144973e+38; -8.002578855433754e+37; 3.1650274255896755e+38,2.971879458702773e+38; -4.320301814228153e+37; 1.9891307955746376e+38
48027,100000,-1.705859158558485e+38; 2.258875890802019e+38; 1.845783243108061e+38,6.695949520429227e+37; -1.1459579680231837e+38; 4.1108930339138103e+37,2.7856867357171545e+38; 1.0816265254784654e+38; 5.749174246034369e+37
48099,100000,2.81330109695096e+36; -2.684818053452178e+38; -3.0795409227681084e+38,2.6786945911687395e+38; 2.5171135581166723e+38; -1.8908803695653965e+37,1.1140704707045626e+38; -2.828279998708919e+38; 2.847424159485614e+38
48230,100000,-2.2535379662425298e+38; -9.321462822320808e+37; 1.0832899873021089e+38,1.169353727500996e+38; 1.2521383091272125e+38; -2.715733110642352e+38,2.1295438890197577e+38; 6.843664788391902e+37; -8.103306372127889e+37
46361,100000,-1.3527555909251518e+38; -3.364045933112259e+38; -1.4952317096631074e+38,-2.1956268190457994e+38; -2.0978546522550124e+38; 2.8815030697498614e+38,9.256734554432194e+37; 3.2298232339022694e+38; 2.567878198289556e+38
48132,100000,-2.3712941883916988e+38; 2.0843143184277106e+38; 2.6279877558632262e+38,2.30913838921914e+37; -2.2364498333273572e+38; 2.2232082593935172e+38,1.3864287515852784e+38; -1.8636214195303767e+38; -3.171433624662989e+38
48419,100000,-1.2528943359451887e+38; -2.4837295232054458e+38; 1.0158354593266203e+38,-3.1259698429460435e+37; -1.6921091046158814e+38; 1.3181661724111803e+38,-2.011377556548403e+38; 1.5805726861957683e+38; 1.8461748964375076e+38
48121,100000,-8.685154955271206e+37; 1.1583266884597306e+38; -1.676959970058818e+38,-4.0580834704986624e+37; -1.7525166107866293e+38; 2.5040886003173992e+38,-2.61888947256322e+38; -1.908084416451454e+37; -3.0529863808186235e+38
39806,100000,-3.188886840951027e+38; 2.952611575227496e+38; -3.1402618428732567e+37,3.37623789234911e+38; 1.3574961985218133e+38; -1.6723698579414156e+38,-3.0997817534320726e+38; 6.16686309056861e+37; -6.267207269721236e+37
47533,100000,2.561724515215808e+38; -7.057886077444951e+37; 1.1979967491673688e+37,3.1646718749493235e+38; 1.8806259889179823e+38; 1.765179730398573e+38,1.630659691063794e+38; -1.1576920518632323e+37; -1.2402756348102768e+38
47556,100000,-1.1366936732005718e+38; 1.6025669311699682e+38; 2.007734810430575e+37,4.1059464077415997e+37; 8.679273056486147e+37; -2.2702506717559388e+38,1.882708181087893e+38; 1.8470519078287695e+38; -2.6079499521193946e+38
47411,100000,-5.399273270877452e+37; -9.325842808674716e+37; 2.9713435974410444e+38,2.5732256555815588e+38; -9.342320238236723e+37; -6.656712691990723e+37,7.762635414521355e+37; 1.1480217032003553e+38; -3.777416500523811e+37
47345,100000,-1.2282424868406223e+38; -2.88067311354888e+38; -9.388998175698567e+37,1.2623695678276786e+38; -1.0114660198257056e+38; -1.9836247298395343e+38,-1.3878458835442855e+38; 5.1047052444204975e+37; 1.5481870528972815e+38
48168,100000,-2.5380646787649563e+38; -4.793919910304703e+37; -1.2274305819841881e+38,1.8237679044278735e+38; -3.530147306792692e+37; 6.459806496016312e+37,-8.347059863684335e+37; 1.5807684114484435e+38; 1.0935060341953722e+38
47675,100000,2.7939412707776487e+38; -4.3170025000109385e+36; 1.938417672722147e+38,-3.609349862764832e+37; -6.874295283375337e+37; 1.048004577902588e+38,2.9056715890335728e+38; 4.0266966951671315e+37; 2.8457782419462775e+38
43435,100000,-1.696555515861242e+38; -5.229491755386484e+37; -8.791237028100705e+37,5.697641713833891e+37; 6.455604994866915e+37; -2.215342335301029e+38,-2.881277732179165e+38; 1.407199460200138e+38; -1.772304535244144e+38
