runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.field.integer,param.width.integer
38,3262,24503,250000,1396989750,4,14
38,3277,24452,250000,770181464,1,14
38,3280,24481,250000,1385529405,1,8
38,3272,24582,250000,619681949,14,12
38,3250,24390,250000,2901397392,12,16
38,3336,24335,250000,2129353939,3,13
38,3277,24501,250000,3915039071,7,11
38,3247,24574,250000,2227526466,4,1
38,3275,24497,250000,3384674396,0,16
38,3342,25309,250000,2790283985,2,1
38,3375,25275,250000,35058246,3,5
38,3302,24846,250000,571859365,7,5
38,3285,24809,250000,2602108705,11,5
38,3249,25134,250000,2040287097,4,6
38,3309,25131,250000,215155082,8,8
38,3291,24573,250000,3422437227,0,13
38,3402,24781,250000,3818274145,9,8
38,3285,24946,250000,235047805,8,15
38,3280,24582,250000,2769083707,3,11
38,3341,25502,250000,3335154626,8,7
38,3267,24566,250000,1609412220,0,11
38,3372,25413,250000,1723005877,2,9
38,3496,24999,250000,3097151964,4,3
38,3399,24859,250000,2617474793,6,14
38,3281,24555,250000,3762532065,10,7
38,3259,24735,250000,2543069590,4,7
38,3426,24781,250000,2666213592,0,8
38,3277,24816,250000,4279318717,4,3
38,3254,25126,250000,3186402875,15,7
38,3280,24681,250000,2037444361,2,13
38,3273,24680,250000,452752706,10,16
38,3252,24765,250000,2210074262,5,6
38,3273,24700,250000,2873589884,2,6
39,4650,32493,250000,1799505558,13,4
39,3910,29307,250000,3247753157,13,4
39,3900,32151,250000,2343110367,11,10
39,3922,30299,250000,1087476446,2,15
39,3921,30855,250000,4200415602,7,16
39,3923,31844,250000,695354996,12,11
39,4009,29927,250000,4000726221,13,10
39,4286,29640,250000,1221435770,3,10
39,4596,29634,250000,3356867932,8,13
39,4706,29881,250000,2237145242,10,9
39,4354,29150,250000,3004271316,2,13
39,4630,29337,250000,1055273149,1,3
39,4184,29686,250000,3007256871,0,16
39,3922,29397,250000,3722902626,5,6
39,3914,30095,250000,1577763658,13,12
39,3911,29347,250000,36969629,10,13
39,3915,30001,250000,2155688352,11,1
39,4022,29307,250000,45678900,15,7
39,3916,29530,250000,1472117777,6,15
39,3911,30260,250000,1330611287,5,14
39,4660,29968,250000,1763492917,3,6
39,3906,31473,250000,2595797061,0,4
39,4691,29189,250000,3532262439,8,14
39,4174,29449,250000,622164150,5,8
39,4498,32902,250000,506593695,13,5
39,4755,31372,250000,2752616164,13,4
39,4254,29965,250000,2372039720,6,6
39,3908,29426,250000,4015268987,2,16
39,3910,29697,250000,1924546516,3,1
39,4325,33719,250000,1345871217,7,15
39,3917,29373,250000,3259916069,12,6
39,4629,32015,250000,2342817090,3,13
39,3918,29680,250000,282304795,1,6
39,3909,29661,250000,773560941,15,13
39,3920,29635,250000,778206664,2,12
39,3936,31223,250000,2327025997,5,13
39,3922,29771,250000,1790604781,12,8
39,3907,30064,250000,697861613,1,4
39,3913,29988,250000,895891318,7,10
39,3926,28840,250000,1047762682,0,13
39,3926,30264,250000,3907945225,2,7
39,3937,29587,250000,849102660,11,5
39,3905,29605,250000,4203570285,10,11
39,3922,29530,250000,516548653,15,11
39,4704,30386,250000,2837188842,14,3
39,3918,29791,250000,2165735811,2,10
39,3902,29269,250000,3476838281,10,16
39,3908,29392,250000,3842183888,2,5
39,3923,29474,250000,332466360,4,9
39,3919,28943,250000,1436269277,7,11
39,3898,30061,250000,1730717186,2,4
39,3909,29986,250000,2257286286,7,4
39,3921,29246,250000,234959206,15,16
39,3904,31154,250000,757480067,8,4
39,3911,29123,250000,451015655,12,5
39,4719,30983,250000,912861633,0,4
39,3921,29085,250000,100897042,9,5
39,4521,29232,250000,2620750564,7,1
39,4823,33548,250000,1828245197,1,5
39,4291,29795,250000,3518032504,10,8
39,4591,29781,250000,3684598333,4,10
39,4885,29704,250000,2338838066,2,11
39,4377,29318,250000,214557029,12,8
39,4688,28983,250000,2514370437,12,11
39,4154,29261,250000,426585133,11,8
39,4440,29617,250000,4068687862,12,10
39,4779,29577,250000,1140249890,4,12
39,3905,31210,250000,2810880090,0,6
39,3970,29651,250000,2607367344,7,5
39,4023,29426,250000,986850039,11,5
39,3913,29541,250000,1600407461,3,2
39,3916,29811,250000,30253970,0,5
39,3919,29773,250000,1442228658,3,13
39,4384,30264,250000,1926014805,11,16
39,4675,29534,250000,3255841279,13,8
39,4173,29265,250000,3947366468,7,5
39,3918,28237,250000,1809241399,15,12
39,4744,28382,250000,1520949303,6,16
39,3918,28366,250000,3091488138,11,1
39,3913,28626,250000,1233032883,0,4
39,3908,28267,250000,1992354741,0,16
39,4333,28542,250000,1654220840,14,11
39,3916,28394,250000,3053096611,10,9
39,4879,29462,250000,3762790470,6,6
39,4422,29284,250000,960325295,7,13
39,3919,29770,250000,4287263700,11,1
39,4177,29559,250000,452580264,6,1
39,4520,29389,250000,3887267362,3,3
39,3936,30026,250000,3402613445,9,16
39,3913,29699,250000,304787996,11,9
39,3908,29514,250000,2948471510,0,13
39,4057,31202,250000,1610722328,3,1
39,3916,29362,250000,307874122,6,2
39,3916,29291,250000,749469705,10,15
39,4888,29494,250000,64498976,14,3
39,4416,28671,250000,1125075215,0,7
39,4734,28304,250000,2530197570,12,5
39,3926,28825,250000,1029664187,0,12
39,3910,28354,250000,2618292775,1,13
39,3931,29547,250000,1536828468,7,11
40,3444,24696,250000,4216729153,6,11
40,3380,24584,250000,1109793429,9,3
40,3250,25124,250000,1022620996,2,12
40,3287,25349,250000,587316271,3,8
40,3294,27331,250000,3420775726,14,9
40,3247,25117,250000,3763520858,7,4
40,3276,27106,250000,1146481843,10,10
40,3272,25377,250000,351001635,3,10
40,3284,27416,250000,4122228614,6,1
40,3291,26089,250000,3076759058,14,16
40,3274,26869,250000,3305459937,7,14
40,3246,27093,250000,400973413,10,5
40,3263,24590,250000,813925471,0,1
40,3279,24829,250000,2638041131,2,15
40,3260,24824,250000,74130784,12,10
40,3288,24695,250000,3316863276,10,11
40,3274,24701,250000,2273937587,10,14
40,3244,24737,250000,3077278813,15,12
40,3281,25177,250000,1994357957,8,12
40,3282,27303,250000,1764038601,3,15
40,3244,25059,250000,148901860,2,8
40,3271,26886,250000,2557880139,8,5
40,3271,25135,250000,732697687,2,4
40,3246,27017,250000,293289749,13,10
40,3275,27412,250000,846915696,2,1
40,3304,27456,250000,1603277475,13,10
40,3271,25760,250000,898379482,14,11
40,3283,24821,250000,3889342641,7,4
40,3273,26756,250000,4127598157,0,3
40,3244,26748,250000,3941052316,7,11
40,3270,26697,250000,250668703,8,8
40,3280,24780,250000,3861320251,13,1
40,3246,26780,250000,2729078303,14,13
40,3274,24839,250000,2113782541,11,12
40,3277,25186,250000,3154994201,5,14
40,3273,24924,250000,1454257878,2,16
40,3271,25076,250000,1091693488,0,15
40,3297,25112,250000,3668079910,9,16
40,3246,26912,250000,808051404,2,5
40,3271,24890,250000,1913828281,4,10
40,3301,25329,250000,1138812555,5,1
40,3245,26566,250000,1088281961,2,4
40,3303,26747,250000,529680560,13,10
40,3318,26441,250000,3351503031,12,14
40,3267,24954,250000,3081389400,3,10
40,3277,25252,250000,2711971518,11,12
40,3280,24836,250000,1120955716,12,3
40,3248,24495,250000,2854575580,1,12
40,3267,24601,250000,1238005216,10,6
40,3284,24649,250000,492207719,0,13
40,3245,24725,250000,4024448951,5,9
40,3285,25129,250000,159471295,7,14
40,3273,27046,250000,1585685069,11,10
40,3285,26850,250000,3238280870,13,5
40,3282,25125,250000,494024173,5,16
40,3281,26881,250000,1216103067,2,2
40,3258,26933,250000,3407299198,13,12
40,3327,28635,250000,2121601741,3,10
40,3306,28493,250000,2207924130,14,14
40,3247,24961,250000,4089884370,11,11
40,3284,25391,250000,2565311633,14,11
40,3292,24946,250000,259305915,5,7
40,3249,25332,250000,664524686,4,6
40,3277,25462,250000,3201153291,4,9
40,3305,27376,250000,1034344647,15,7
40,3289,27575,250000,1623217567,14,6
40,3285,25122,250000,1502530596,10,6
40,3294,25185,250000,289438030,3,2
40,3250,26667,250000,3625196298,4,14
40,3310,25121,250000,394413534,14,16
40,3295,26287,250000,661379323,3,8
40,3244,25002,250000,4282429577,4,1
40,3284,26908,250000,2464776642,7,11
40,3293,27828,250000,2325950068,7,7
40,3244,25067,250000,3411271678,7,11
40,3281,24588,250000,3187994009,9,11
40,3277,24980,250000,2011695130,11,6
40,3253,24924,250000,3713759953,12,11
40,3267,24902,250000,1917166185,3,12
40,3272,24746,250000,3384761582,0,12
40,3244,24846,250000,4222077890,9,1
40,3272,24628,250000,1249374618,2,4
40,3290,24758,250000,4220653116,10,11
40,3251,26980,250000,3168089224,8,9
40,3267,27276,250000,2338903977,12,11
40,3288,27223,250000,4142612890,3,5
40,3248,27191,250000,3750857813,5,8
40,3287,27317,250000,2476946097,6,5
40,3266,27368,250000,1187668857,2,15
40,3258,25269,250000,1087463855,9,6
40,3268,27176,250000,1015414530,2,9
40,3295,27714,250000,4029487333,13,14
40,3247,24837,250000,1854074701,6,12
40,3272,24911,250000,2264608334,0,4
40,3288,25588,250000,4214850153,9,8
40,3251,24896,250000,1006508146,9,11
40,3268,25274,250000,2003667518,13,2
40,3280,25181,250000,3046458304,9,13
40,3246,25058,250000,2814619432,10,5
40,3279,24834,250000,84638582,1,4
41,3280,27076,250000,44521755,3,6
41,3288,26982,250000,2170977259,2,14
41,3358,29108,250000,4181852500,6,6
41,3289,27176,250000,1360600763,0,14
41,3275,27205,250000,1765528681,6,13
41,3298,27161,250000,3039868761,12,7
41,3283,27550,250000,3909562215,0,11
41,3297,27065,250000,2723645368,12,4
41,3268,28681,250000,3961010765,13,5
41,3276,29360,250000,3050929631,5,4
41,3290,27655,250000,1921584263,5,14
41,3377,30147,250000,1617678403,12,7
41,3297,28320,250000,1174257674,13,15
41,3344,28120,250000,3769435606,10,8
41,3291,27795,250000,1353813841,4,16
41,3286,28245,250000,2346227599,11,1
41,3440,28532,250000,207259283,7,2
41,3305,28676,250000,4254164273,5,2
41,3373,28542,250000,4225606179,8,3
41,3302,28119,250000,3379818886,11,9
41,3329,28587,250000,2931610575,5,4
41,3305,29126,250000,1894202186,9,9
41,3306,28312,250000,2577325660,2,13
41,3317,27736,250000,2965785205,5,7
41,3319,28402,250000,1207739102,2,4
41,3326,27670,250000,2960562397,10,6
41,3388,27405,250000,2573254043,10,13
41,3360,27416,250000,1598494072,15,14
41,3386,27717,250000,4170575972,11,9
41,3377,27391,250000,721164673,1,16
41,3320,27607,250000,3894885215,3,12
41,3332,27514,250000,2230648237,8,13
41,3361,27157,250000,3017391187,13,16
41,3418,27410,250000,615229747,12,12
41,3314,28069,250000,2798798479,0,4
41,3315,27489,250000,1690700757,6,2
41,3337,27111,250000,1801174596,15,11
41,3301,27036,250000,569254687,4,7
41,3297,26781,250000,158529028,12,6
41,3315,27529,250000,1607972917,0,16
41,3305,27215,250000,2212831227,2,2
41,3300,26930,250000,1918618397,9,15
41,3329,27108,250000,2950182889,0,9
41,3304,26860,250000,997184603,5,8
41,3300,27010,250000,1476470312,8,5
41,3275,26914,250000,1101039503,8,16
41,3305,26897,250000,3489963299,8,5
41,3333,27459,250000,3534703551,8,1
41,3338,28180,250000,3998229099,12,5
41,3334,27117,250000,3370428529,8,2
41,3299,27017,250000,3740983693,7,8
41,3286,26848,250000,2567283211,1,10
41,3286,27096,250000,765112202,1,4
41,3301,27035,250000,94318045,10,15
41,3314,26967,250000,941748662,11,12
41,3300,27125,250000,776716224,7,8
41,3334,28196,250000,1682272583,7,16
41,3284,27215,250000,4072250338,11,3
41,3281,26982,250000,3077365741,13,16
41,3284,27142,250000,3731182382,11,10
41,3276,29526,250000,4031970149,4,11
41,3270,29172,250000,1350473828,2,1
41,3301,27595,250000,3868166670,3,13
41,3351,27275,250000,2791965817,5,14
41,3311,27640,250000,1835786911,6,5
41,3320,28071,250000,1576960878,1,15
41,3328,27582,250000,3578278714,3,6
41,3291,27369,250000,374546565,14,1
41,3295,27277,250000,933974326,9,16
41,3419,29679,250000,3995406810,12,13
41,3283,27255,250000,1928921228,4,6
41,3284,26996,250000,1151456257,15,15
41,3284,27024,250000,1760128830,4,9
41,3303,26989,250000,2986778737,7,15
41,3280,27092,250000,1705277100,1,2
41,3349,27098,250000,1517941906,11,1
41,3339,27014,250000,3393466381,13,7
41,3311,26898,250000,3359004173,2,5
41,3281,27112,250000,1682043078,0,16
41,3284,27517,250000,3318583533,5,11
41,3412,27455,250000,2798956766,4,7
41,3323,27931,250000,1431434083,13,10
41,3334,27335,250000,3104758705,4,9
41,3276,27289,250000,3894510452,10,4
41,3370,27445,250000,2682732737,1,13
41,3307,27535,250000,2287770186,9,10
41,3342,27545,250000,932209688,8,7
41,3556,27696,250000,952009642,15,8
41,3337,26897,250000,2093384196,2,1
41,3352,28841,250000,1625452913,9,8
41,3368,28383,250000,3090518360,11,12
41,3271,27828,250000,2122954943,8,11
41,3276,27248,250000,2211627960,0,15
41,3361,26987,250000,3040560447,12,8
41,3329,32162,250000,1186321802,5,5
41,3264,27052,250000,539613984,5,12
41,3270,27262,250000,786292042,12,15
41,3318,27181,250000,3314838423,11,14
41,3279,27092,250000,3387478198,8,13
41,3373,32401,250000,2811542058,5,15
42,3269,24551,250000,2210554848,8,2
42,3415,24547,250000,4252750582,3,15
42,3246,24720,250000,2048034485,5,12
42,3266,24618,250000,4013799573,14,15
42,3271,24844,250000,1630775652,1,3
42,3246,24682,250000,2723282769,0,8
42,3279,24594,250000,3462141000,12,11
42,3317,24890,250000,708866375,10,14
42,3250,24761,250000,1346422072,11,2
42,3275,24869,250000,367093401,14,5
42,3381,24951,250000,3625424967,15,11
42,3247,24972,250000,2244912856,4,1
42,3303,25019,250000,3840150800,14,14
42,3282,25116,250000,3776778933,6,10
42,3245,24632,250000,2858428402,12,12
42,3268,24741,250000,967505875,2,3
42,3275,24550,250000,3547816440,0,10
42,3247,25122,250000,2223719969,5,7
42,3271,25131,250000,4124024794,5,1
42,3277,24756,250000,729105418,12,11
42,3245,24938,250000,3635993317,7,1
42,3271,25704,250000,1131346607,15,14
42,3323,25164,250000,4123695875,10,12
42,3254,24775,250000,1220659801,7,2
42,3276,24726,250000,2395036542,6,13
42,3287,24851,250000,1571994559,0,10
42,3247,24923,250000,2811050654,13,2
42,3247,24840,250000,1998259686,4,7
42,3300,25071,250000,284350552,8,15
42,3250,24915,250000,3170293325,1,2
42,3273,24948,250000,2621635193,10,10
42,3279,24699,250000,3153594338,1,2
42,3244,24663,250000,4234198373,15,13
42,3278,24652,250000,1372316627,0,2
42,3271,24740,250000,1062456335,15,7
42,3293,29899,250000,2274325048,15,7
42,3329,32331,250000,1754736732,13,11
42,3288,30336,250000,1129267563,14,10
42,3244,24621,250000,2749162248,3,1
42,3329,24695,250000,214591385,15,5
42,3287,24604,250000,3343500638,14,15
42,3245,24748,250000,619968194,12,4
42,3277,24604,250000,1293159334,7,7
42,3276,24691,250000,2073464229,5,2
42,3250,24526,250000,2759841177,10,14
42,3292,24659,250000,1219071412,3,8
42,3284,24548,250000,3794972264,6,14
42,3244,24769,250000,2223466306,3,5
42,3270,24782,250000,3542979664,7,6
42,3302,24771,250000,2607000176,2,5
42,3248,24670,250000,2569382624,1,2
42,3279,24663,250000,3051957596,13,5
42,3296,24748,250000,3935665684,10,13
42,3248,24825,250000,1605041141,7,14
42,3267,24532,250000,1205577943,12,4
42,3298,24546,250000,3726619936,0,13
42,3264,25411,250000,2697179890,9,13
42,3289,24647,250000,3760036,12,5
42,3347,24569,250000,3341369458,9,7
42,3257,24491,250000,2789412010,8,1
42,3310,24597,250000,155110328,2,4
42,3312,24556,250000,2514788957,14,7
42,3306,24882,250000,2656308845,9,16
42,3298,24654,250000,1861759828,9,14
42,3343,25256,250000,116395628,10,2
42,3303,24943,250000,1026463195,1,15
42,3317,25618,250000,3966665428,4,12
42,3331,25724,250000,2829849251,2,12
42,3330,25542,250000,3330748091,14,6
42,3265,24554,250000,4003097573,10,10
42,3297,24557,250000,385121325,12,1
42,3254,24993,250000,3874415310,9,6
42,3298,25306,250000,3890187928,7,13
42,3319,25050,250000,1435004834,0,11
42,3246,24938,250000,153466314,12,2
42,3267,24783,250000,2865490360,11,11
42,3274,24952,250000,1097589038,13,8
42,3262,25301,250000,1644964030,10,14
42,3286,24772,250000,2083836231,5,14
42,3275,24780,250000,2356028016,12,10
42,3247,24911,250000,2946028287,6,2
42,3340,24953,250000,1364387581,13,3
42,3272,25039,250000,627312888,6,14
42,3247,24883,250000,3700287221,9,10
42,3269,24714,250000,1795864933,7,8
42,3273,24796,250000,2714058611,12,2
42,3245,24837,250000,4129151666,11,16
42,3315,24826,250000,3899688094,4,1
42,3360,24791,250000,1100911179,2,14
42,3266,24701,250000,936380546,5,14
42,3276,24619,250000,1634129795,5,11
42,3281,24781,250000,2948435247,9,16
42,3262,24777,250000,2763700260,12,13
42,3277,24573,250000,3051648642,15,1
42,3293,24716,250000,1607049708,7,4
42,3257,24695,250000,2974958128,10,7
42,3268,24847,250000,2901540616,15,2
42,3345,24873,250000,893483147,0,13
42,3251,24658,250000,1671908885,12,16
42,3294,24674,250000,2840775702,6,15
43,4144,32443,250000,817695574,12,8
43,4032,30346,250000,3843777330,11,9
43,4140,31851,250000,3099316462,10,1
43,4298,30655,250000,1776692200,8,15
43,4195,30014,250000,3729955580,6,16
43,4035,33239,250000,3456773706,13,6
43,4074,30551,250000,4193557853,13,6
43,4024,30317,250000,767178576,13,7
43,4313,32599,250000,3238104769,4,5
43,3924,29808,250000,1135897648,3,7
43,4361,30009,250000,3210442691,3,12
43,4035,31554,250000,3772669968,5,16
43,4066,30300,250000,4137030955,10,14
43,4077,31503,250000,3185975446,12,13
43,4062,35082,250000,3000872570,9,8
43,4051,30332,250000,3036309613,4,14
43,4175,30119,250000,2821655765,4,11
43,4100,30653,250000,983074753,0,13
43,4036,29582,250000,1197173736,15,16
43,4118,31245,250000,3838419703,7,6
43,3958,30422,250000,1071325370,15,16
43,4062,30684,250000,2214819917,8,1
43,4044,30444,250000,4010766425,9,11
43,4106,30325,250000,3809622269,15,1
43,4301,30250,250000,217863038,5,12
43,4177,29749,250000,1299057590,6,6
43,3998,30495,250000,2914074232,10,13
43,4008,33515,250000,50827900,13,8
43,4003,32770,250000,4245264931,12,4
43,3948,32310,250000,132855277,8,10
43,4074,30411,250000,3373461753,11,7
43,4289,30278,250000,3657862037,2,2
43,4262,29980,250000,1560786750,9,9
43,4030,30099,250000,1845248059,14,4
43,4197,30438,250000,2490765049,6,4
43,4880,32785,250000,910497025,8,12
43,4036,30911,250000,2621260558,4,5
43,4192,32491,250000,3799709316,4,12
43,4257,30872,250000,1850828723,4,9
43,4039,30320,250000,2857220955,10,11
43,4135,30511,250000,2168275130,9,14
43,4165,30734,250000,617431495,4,14
43,4016,32872,250000,2045197789,1,5
43,4274,32895,250000,4136108356,5,8
43,4741,37015,250000,1214521700,13,4
43,4291,41394,250000,2722305134,3,13
43,3972,32039,250000,562022493,0,5
43,3932,30144,250000,2947452107,8,11
43,4140,30458,250000,4287323964,3,12
43,4059,30101,250000,686610108,5,1
43,4085,30257,250000,3047608674,2,7
43,4322,31138,250000,1953287044,0,1
43,3930,30876,250000,3789592026,2,15
43,4012,29655,250000,3455847227,1,2
43,4031,30123,250000,1736278994,12,10
43,4015,30137,250000,2929641077,7,5
43,3987,30457,250000,2888321302,9,3
43,4226,30970,250000,149178795,15,15
43,3943,30041,250000,3967203413,13,13
43,4077,30100,250000,2373609284,7,5
43,3931,30548,250000,867527133,13,10
43,4247,30591,250000,3580308146,9,14
43,4087,30657,250000,2362004697,10,1
43,4098,30197,250000,3683862225,8,2
43,4207,30849,250000,2628009614,12,9
43,4112,31074,250000,4186703804,11,1
43,4134,30850,250000,1869531298,11,8
43,4092,30463,250000,2915810000,0,15
43,4014,30860,250000,2433116427,0,14
43,4075,31055,250000,3957935611,5,11
43,4048,29874,250000,3087141669,8,3
43,3978,30303,250000,2145919557,15,6
43,4150,30265,250000,427364239,12,1
43,4008,30638,250000,1893026180,12,4
43,4389,30445,250000,2143745981,15,15
43,3994,29749,250000,1790753309,9,7
43,4254,30295,250000,1919238377,2,13
43,4066,30656,250000,2121613990,2,5
43,3933,32219,250000,1501714827,8,2
43,4021,31991,250000,2787151533,15,4
43,4010,30281,250000,874312577,10,6
43,4060,32461,250000,1872356357,2,13
43,4121,32106,250000,3966624513,12,2
43,4040,33036,250000,3014574741,2,9
43,4242,31999,250000,148447294,2,10
43,4011,29324,250000,4271829821,2,3
43,4100,30799,250000,1446671810,12,12
43,4201,33116,250000,1486127200,7,13
43,3951,32750,250000,660868692,8,3
43,4008,32370,250000,3936643988,3,8
43,4008,30575,250000,2140509701,6,11
43,4041,29970,250000,3605477814,10,8
43,3963,30797,250000,3193407912,6,3
43,4112,31182,250000,444666742,15,3
43,4163,30273,250000,3052857820,9,1
43,4059,32263,250000,2974722498,6,14
43,4106,30579,250000,1859510179,6,4
43,4014,30425,250000,2653610041,0,10
43,3980,31991,250000,3100129969,13,16
43,3938,30419,250000,2888294128,4,9
44,3271,24792,250000,2501086427,6,10
44,3245,24983,250000,55438749,6,13
44,3268,24842,250000,3046264815,9,10
44,3268,24929,250000,1626322808,1,10
44,3246,24925,250000,1506157976,2,12
44,3273,24894,250000,3431105774,5,6
44,3273,24866,250000,3199484622,5,16
44,3244,24799,250000,1229533781,2,5
44,3261,24941,250000,1767231805,13,13
44,3265,24921,250000,3637474352,12,6
44,3244,24945,250000,2755556754,5,13
44,3287,25058,250000,99756441,0,1
44,3267,25006,250000,1767353380,13,4
44,3245,25151,250000,2531948549,8,14
44,3307,24816,250000,2501336763,13,2
44,3294,25034,250000,3794701791,10,16
44,3247,25018,250000,3141298495,7,10
44,3269,24824,250000,1047486872,7,14
44,3263,24822,250000,50979450,11,1
44,3245,25043,250000,660529394,2,7
44,3301,24782,250000,3918932080,2,14
44,3291,25124,250000,318571749,15,16
44,3247,25276,250000,1243984406,10,5
44,3273,25261,250000,3728028524,2,8
44,3271,25069,250000,414947001,15,14
44,3255,25908,250000,1742162960,4,10
44,3276,24979,250000,3144273965,5,9
44,3269,24888,250000,1942478459,7,1
44,3244,24986,250000,904914864,7,3
44,3278,24875,250000,64049735,14,2
44,3271,24946,250000,3162780928,14,3
44,3246,25010,250000,1184548510,8,12
44,3266,25192,250000,1658906353,12,5
44,3275,26030,250000,4191650303,12,14
44,3262,25619,250000,3338008197,10,5
44,3271,25217,250000,2894475008,13,11
44,3284,25769,250000,3144039970,12,2
44,3248,25984,250000,508114043,7,10
44,3276,26356,250000,2177516678,7,7
44,3304,26269,250000,2994619568,2,10
44,3261,26413,250000,4011761359,8,5
44,3284,26305,250000,3454274636,4,12
44,3281,25855,250000,915760010,12,13
44,3255,26247,250000,2639120184,5,9
44,3280,26254,250000,695630467,12,15
44,3299,25739,250000,2970794884,3,4
44,3251,25940,250000,4257248595,9,1
44,3287,26190,250000,1775101736,6,12
44,3282,25422,250000,2699154638,0,13
44,3257,25904,250000,4025974347,5,5
44,3279,25850,250000,3400777106,9,11
44,3284,25461,250000,789893332,1,13
44,3259,26049,250000,3487913949,13,8
44,3268,26089,250000,2767532248,0,13
44,3272,25799,250000,848077506,4,14
44,3258,25746,250000,2846511280,3,6
44,3336,25329,250000,2535962647,9,8
44,3314,25178,250000,3878211360,3,14
44,3246,25190,250000,1398777500,1,7
44,3278,25160,250000,2162837808,12,11
44,3304,25164,250000,1667469491,0,14
44,3246,25176,250000,3656146087,0,13
44,3293,24960,250000,2592301701,5,3
44,3282,25120,250000,1862684271,5,12
44,3247,25163,250000,387897278,3,6
44,3271,25322,250000,2344260075,10,14
44,3278,24884,250000,1916245333,4,16
44,3340,25360,250000,2079085966,12,15
44,3298,24988,250000,2118312956,11,16
44,3274,25226,250000,3549952691,2,9
44,3250,25183,250000,3061586646,7,8
44,3287,25256,250000,2701350602,7,13
44,3319,24720,250000,894693024,10,2
44,3244,24953,250000,644240926,12,7
44,3263,24620,250000,3759824083,2,10
44,3264,24692,250000,4294850126,1,8
44,3247,24902,250000,2086989725,14,6
44,3283,24813,250000,1878857975,9,10
44,3267,24842,250000,2786589567,7,16
44,3260,24957,250000,4241625515,14,1
44,3267,24726,250000,2944009108,4,7
44,3288,24754,250000,247373350,11,4
44,3245,24684,250000,1032033945,11,5
44,3265,25073,250000,206011435,8,6
44,3286,25212,250000,260195492,10,14
44,3247,25411,250000,1970461601,0,7
44,3289,25154,250000,1662743773,4,6
44,3279,25089,250000,928373661,9,12
44,3268,24748,250000,776683845,9,15
44,3275,25157,250000,2835037525,0,11
44,3275,25209,250000,3707462497,6,1
44,3246,25387,250000,610174140,12,4
44,3274,27301,250000,559416368,13,8
44,3277,27498,250000,323234387,8,7
44,3246,27495,250000,342444936,10,16
44,3280,25181,250000,2365000886,10,12
44,3280,25083,250000,3030303837,13,7
44,3245,24944,250000,2962984812,0,11
44,3326,25007,250000,105890977,10,1
44,3274,25282,250000,262426179,8,5
45,3270,24771,250000,3965854320,5,3
45,3391,24711,250000,3961085890,15,12
45,3425,24530,250000,942430231,9,1
45,3301,24889,250000,2744975180,8,10
45,3263,24755,250000,1162333533,0,6
45,3271,24883,250000,304513608,1,10
45,3275,24761,250000,4238056187,0,8
45,3247,24915,250000,1785380739,8,6
45,3273,24608,250000,1813784562,3,12
45,3290,24702,250000,1060404043,14,13
45,3283,25092,250000,2034869525,5,11
45,3296,24928,250000,32879056,3,5
45,3361,24701,250000,2670654509,3,15
45,3383,24759,250000,1877712043,11,3
45,3274,24894,250000,1797801419,1,12
45,3320,24885,250000,1294962234,9,16
45,3275,24778,250000,1143136785,14,7
45,3302,24751,250000,1105378287,1,11
45,3283,24762,250000,1310239549,10,3
45,3272,24670,250000,3615500669,3,16
45,3288,25677,250000,3757940164,6,6
45,3387,25198,250000,3179306192,7,5
45,3254,25011,250000,4061062946,10,8
45,3480,24801,250000,3244472553,1,15
45,3269,25080,250000,3847392514,15,16
45,3285,24979,250000,4278796461,4,12
45,3282,24660,250000,3587376393,9,11
45,3281,24729,250000,1667294406,10,10
45,3299,24836,250000,1255702294,4,4
45,3290,24881,250000,552018539,13,15
45,3282,25012,250000,3307498419,3,14
45,3331,24918,250000,3820071303,6,16
45,3367,24954,250000,2650580372,9,16
45,3397,25081,250000,3760831715,15,7
45,3283,24775,250000,3682344248,0,10
45,3291,24701,250000,514370100,9,12
45,3284,24783,250000,1951799535,14,7
45,3253,24927,250000,4181621212,14,16
45,3280,24855,250000,581513567,15,14
45,3325,24708,250000,1014859416,4,4
45,3325,25031,250000,155988411,14,9
45,3264,25008,250000,1277432189,9,12
45,3271,24958,250000,207236311,8,7
45,3349,25606,250000,2267463358,10,16
45,3267,25753,250000,2421556189,6,11
45,3314,27302,250000,1087540833,9,14
45,3270,25547,250000,2227499233,8,8
45,3287,25731,250000,3828647141,11,10
45,3269,25763,250000,4045635696,4,14
45,3295,25703,250000,3665807651,12,7
45,3270,25554,250000,1304829438,13,8
45,3340,25820,250000,2472890129,7,2
45,3301,25951,250000,3791831355,15,5
45,3284,26148,250000,1160385016,13,5
45,3290,25009,250000,1721091713,8,16
45,3298,24922,250000,1152526942,2,16
45,3290,24820,250000,1505299815,8,7
45,3275,24853,250000,2584228691,14,2
45,3273,24676,250000,2635394196,8,9
45,3267,24775,250000,2262282700,5,7
45,3295,24755,250000,2271916308,3,7
45,3281,25322,250000,1270603578,12,13
45,3303,25122,250000,1208849391,12,7
45,3267,25344,250000,162648235,15,14
45,3308,25112,250000,1852826007,1,2
45,3295,25129,250000,2684209943,0,13
45,3298,25756,250000,2965739762,3,15
45,3274,25258,250000,3050371458,11,5
45,3274,24932,250000,2027654230,15,1
45,3421,25376,250000,186387250,8,12
45,3281,25833,250000,2790808899,15,2
