runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
4,4219,28286,250000,1.7220228161525326e+308,1.773064380526899e+308
4,4455,28357,250000,9.437396171622885e+307,-7.314235246020151e+307
4,3943,28303,250000,4.879781796897928e+307,1.336444834303867e+308
4,4251,28325,250000,-3.7874169131972827e+307,-1.8394526431273733e+307
4,4541,28311,250000,-8.183214365449455e+307,-1.5703258452600857e+308
4,3902,28399,250000,-1.403081312167628e+308,9.27015342188349e+305
4,3954,28280,250000,-1.5272797986252958e+308,1.0697496336121587e+308
4,3908,28269,250000,-1.7894105103856211e+308,6.979003844710148e+307
4,4644,28335,250000,5.9804645342320765e+307,9.32164115734196e+307
4,4403,28276,250000,8.009505158827704e+307,9.658364052200504e+306
4,4703,28323,250000,7.889096649144132e+307,6.30129992527477e+307
4,3906,28225,250000,-4.929071485208296e+307,2.1405901471706015e+307
4,4520,28279,250000,-1.3283713688461e+308,1.1121566032913748e+308
4,3966,28256,250000,1.2353720817794695e+307,1.2835402049607506e+308
4,3899,28429,250000,-1.1401130319215983e+308,1.7321492539172854e+308
4,3899,28380,250000,1.3294312707144087e+308,-1.1415144610973073e+308
4,4708,28210,250000,-4.1678304335561145e+307,6.783220908220316e+307
4,4376,28363,250000,-9.917195067934386e+307,1.1082336727358664e+308
4,4677,28280,250000,1.30115282103963e+308,1.1743535327335159e+308
4,4601,28370,250000,1.0878413598250787e+308,-1.7919187610933167e+308
4,3904,28137,250000,1.8353409031343424e+307,-3.016483060963056e+307
4,3917,28367,250000,-1.7102451271621378e+308,1.1665799258916249e+308
4,3902,28231,250000,1.3015978943248176e+307,1.4632292994976015e+308
4,4512,28270,250000,9.48126300550955e+306,-1.788401186429944e+308
4,4008,28203,250000,-8.359908613169249e+306,3.8315681885080763e+307
4,4286,28315,250000,1.3058911368877248e+308,-1.4939687797014044e+308
4,3916,28354,250000,1.4490783250052472e+308,-1.0439788881560816e+308
4,4872,28323,250000,-1.4064274827794575e+308,3.898162770663872e+307
4,3904,28418,250000,-9.452380947563368e+307,5.965322147109865e+307
4,4682,28304,250000,1.6294920437029045e+308,3.2924165989677194e+307
4,3957,28301,250000,-6.559287096182825e+307,-3.4744006541972427e+307
4,3902,28377,250000,1.3821243928459642e+308,6.743033369279283e+307
4,3901,28259,250000,-6.256219562807302e+307,9.232453711201478e+307
4,3929,28231,250000,-1.1070114316597008e+308,-1.691132783282986e+308
4,3923,28339,250000,-1.1481432848900842e+308,-2.2014438463366765e+307
4,4726,28397,250000,-1.239887796782099e+307,-6.905895877117559e+307
4,4348,28462,250000,7.137399944966541e+307,-1.5543011545879032e+308
4,4593,28377,250000,6.033562481083593e+307,-1.7107247607946279e+308
4,4673,28389,250000,1.467504791525821e+307,-4.748116167848518e+307
4,3897,28378,250000,-8.088222421873073e+307,-1.2683039417022032e+308
4,3899,28263,250000,1.7032316110268285e+308,5.151910177351002e+307
4,4162,28319,250000,-6.578292034801648e+307,-9.666009014658707e+307
4,3959,28340,250000,1.223945313029494e+307,-1.6127151999493457e+308
4,3948,28466,250000,1.3524560648247948e+308,-1.2524677801014749e+308
4,4270,28447,250000,1.618846154519574e+308,4.398052507064414e+307
4,4533,28195,250000,7.457150333244071e+307,-1.7970758701077012e+308
4,4724,28350,250000,-3.662715556645031e+307,-1.556618221453213e+308
4,4339,28397,250000,-1.5957317695513113e+308,1.1849325456001488e+308
4,3957,28401,250000,-1.3170007535081917e+308,-5.826256345067399e+306
4,4876,28408,250000,1.242075759025441e+307,1.565801963004248e+307
4,4412,28323,250000,1.1189215192894264e+308,-6.02889544796117e+307
4,3904,28447,250000,-5.176460773879582e+307,6.441784469554479e+307
4,4184,28348,250000,-9.445351427262307e+307,-1.542642157349509e+308
4,4498,28317,250000,-8.744040801260017e+307,2.50356390425724e+307
4,4762,28349,250000,3.8633361762217447e+307,-8.944678426834237e+307
4,3904,28357,250000,4.9347876947154e+307,-9.98616971307824e+307
4,4578,28371,250000,3.854765505839376e+306,1.2312981926797472e+308
4,4840,28339,250000,1.602508358982572e+308,-1.6769578121831309e+308
4,3906,28324,250000,2.64429571812503e+307,6.860955362575202e+307
4,4645,28344,250000,8.653559780656072e+307,-1.0244212660463426e+307
4,4166,28406,250000,1.322604388163048e+308,-1.3364599398573634e+308
4,4403,28287,250000,5.292343294073122e+307,1.5801168209656618e+308
4,3903,28365,250000,1.4242009879573196e+306,1.238080997187911e+308
4,4193,28316,250000,-1.7747732799030324e+308,-9.886410911218101e+307
4,3911,28263,250000,3.1549889980866004e+307,-4.934814377010112e+307
4,4740,28459,250000,-9.842409641031758e+307,1.0843135750333414e+307
4,4329,28358,250000,1.3852565980448539e+308,9.7947681111472e+307
4,4570,28413,250000,1.1182002488845054e+308,-1.7889865669661546e+308
4,4064,28465,250000,2.271737040764379e+307,4.586767217728723e+307
4,4348,28305,250000,-1.3633401288072676e+308,-4.336336068971727e+307
4,3911,28338,250000,-9.61270000615667e+307,4.841749598563335e+307
4,4142,28320,250000,-1.465388299102936e+308,-7.273419713927255e+307
4,3949,28375,250000,1.4303197225408768e+307,-1.2512333675895056e+308
4,3901,28263,250000,-1.353575674025437e+308,-7.13631104541392e+307
4,4217,28369,250000,2.7623337250282966e+307,-1.5624377850034815e+308
4,3902,28209,250000,9.481880290279691e+307,-3.1740354577563893e+307
4,4799,28222,250000,-1.5792766050273798e+308,-9.87190685991304e+307
4,4295,28255,250000,2.908681300040603e+307,-1.5461226622337977e+308
4,4626,28206,250000,1.1450022444377382e+308,1.3443578738699414e+307
4,4078,28269,250000,-1.2785755847924772e+308,-1.266330541601717e+308
4,3900,28167,250000,5.643578183997723e+307,1.6141077199359498e+308
4,4654,28142,250000,6.109796455183991e+307,1.3084298264875181e+308
4,4156,28227,250000,4.222254290499435e+307,1.21889303568744e+308
4,4472,28442,250000,9.368953041918783e+307,-1.1360015332145785e+308
