runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer
19,5762,39724,10000,Buffer[644],2734,24
20,3811,34911,10000,Buffer[574],3691,26
20,3275,35358,10000,Buffer[928],1542,12
20,3261,34819,10000,Buffer[656],1242,13
20,5374,34770,10000,Buffer[558],772,28
20,3277,35104,10000,Buffer[961],1176,15
20,3267,34569,10000,Buffer[932],2449,15
20,3662,34475,10000,Buffer[979],339,21
20,3269,35339,10000,Buffer[888],194,28
20,3260,34838,10000,Buffer[894],445,4
20,3289,36722,10000,Buffer[924],629,25
20,3257,35252,10000,Buffer[653],2233,26
20,3263,34681,10000,Buffer[872],46,27
20,3258,35144,10000,Buffer[1018],1181,24
20,3261,34812,10000,Buffer[883],2707,3
20,3274,34676,10000,Buffer[859],3641,22
20,3264,36780,10000,Buffer[662],781,18
20,3262,35257,10000,Buffer[615],225,31
20,3262,34581,10000,Buffer[713],2127,29
20,3269,35461,10000,Buffer[880],813,8
20,3261,35244,10000,Buffer[635],899,6
20,3262,34681,10000,Buffer[535],2074,24
20,5333,35528,10000,Buffer[588],3282,14
20,3267,35179,10000,Buffer[993],1264,17
20,3267,35031,10000,Buffer[625],3002,10
20,3260,34726,10000,Buffer[851],1441,6
20,3267,35720,10000,Buffer[594],155,14
20,3277,34648,10000,Buffer[742],37,5
20,3261,36892,10000,Buffer[830],3802,18
20,3261,34486,10000,Buffer[563],2472,3
20,3263,34111,10000,Buffer[593],2218,2
20,3274,35771,10000,Buffer[540],1347,9
20,3266,34626,10000,Buffer[740],3438,10
20,3263,34620,10000,Buffer[869],3828,18
20,3263,36159,10000,Buffer[561],3589,2
20,3266,34618,10000,Buffer[730],2235,26
20,3275,34547,10000,Buffer[961],1046,22
20,3265,35477,10000,Buffer[749],3602,15
20,3272,34521,10000,Buffer[689],3641,25
20,3265,34820,10000,Buffer[620],3670,17
20,3265,36616,10000,Buffer[713],378,12
20,3273,36135,10000,Buffer[939],1578,32
20,3337,40569,10000,Buffer[942],1090,21
20,3282,35352,10000,Buffer[592],1663,11
20,3261,34661,10000,Buffer[903],3680,16
20,3267,34595,10000,Buffer[958],597,27
20,3264,36070,10000,Buffer[537],1691,3
20,3275,35300,10000,Buffer[619],561,28
20,3265,35083,10000,Buffer[773],1560,19
20,3271,35555,10000,Buffer[688],198,7
20,3269,35187,10000,Buffer[867],375,6
20,3267,34757,10000,Buffer[933],822,29
20,3267,37047,10000,Buffer[879],978,17
20,3275,34570,10000,Buffer[731],30,25
20,3270,34528,10000,Buffer[761],2774,9
20,3277,35130,10000,Buffer[794],3335,32
20,3275,35072,10000,Buffer[803],376,25
20,3265,34595,10000,Buffer[937],3487,5
20,3258,36641,10000,Buffer[982],1943,1
20,3261,34714,10000,Buffer[654],518,13
20,3264,34644,10000,Buffer[690],3514,22
20,3275,35374,10000,Buffer[999],871,13
20,3314,43003,10000,Buffer[679],3400,22
20,3263,34774,10000,Buffer[590],1183,16
20,3263,36852,10000,Buffer[960],2089,8
20,3265,34460,10000,Buffer[987],2763,31
20,3265,34040,10000,Buffer[627],561,4
20,3297,35382,10000,Buffer[889],1514,1
20,3270,34606,10000,Buffer[518],2273,11
20,3261,34508,10000,Buffer[684],3206,30
20,3281,36246,10000,Buffer[772],701,3
20,3268,34227,10000,Buffer[1020],3401,5
20,3266,34677,10000,Buffer[857],3845,7
20,3262,35429,10000,Buffer[1017],3577,28
20,3263,34575,10000,Buffer[553],3219,18
20,3267,35134,10000,Buffer[1022],2955,1
20,3261,36738,10000,Buffer[580],893,32
20,3263,34747,10000,Buffer[580],258,10
20,3261,34749,10000,Buffer[809],3437,28
20,3277,35180,10000,Buffer[563],2128,29
20,3263,33953,10000,Buffer[668],2868,3
20,3268,34847,10000,Buffer[534],2271,4
20,3266,36875,10000,Buffer[653],2757,32
20,3260,34750,10000,Buffer[656],1816,31
20,3262,36027,10000,Buffer[873],2488,10
20,3270,35209,10000,Buffer[901],1710,17
20,3282,34636,10000,Buffer[783],1826,14
20,3276,34628,10000,Buffer[870],1425,12
20,3265,37216,10000,Buffer[619],2556,27
20,3267,34178,10000,Buffer[917],1008,5
20,3292,34681,10000,Buffer[761],341,7
20,3263,36802,10000,Buffer[786],137,30
20,3262,34548,10000,Buffer[586],2754,18
20,3261,34873,10000,Buffer[993],3499,23
20,3271,36873,10000,Buffer[864],2143,16
20,3265,34271,10000,Buffer[619],2346,5
20,3269,34695,10000,Buffer[648],748,10
20,3265,34822,10000,Buffer[951],711,1
20,3260,34516,10000,Buffer[730],2258,14
20,3263,34641,10000,Buffer[962],3822,3
20,3266,36725,10000,Buffer[539],3472,26
21,3898,49822,10000,Buffer[602],1256,13
21,4568,67646,10000,Buffer[966],556,1
21,3897,69963,10000,Buffer[561],618,17
21,3911,70878,10000,Buffer[926],3673,5
21,4823,71897,10000,Buffer[872],2123,2
21,4744,72716,10000,Buffer[883],796,23
21,3994,67118,10000,Buffer[850],1808,31
21,3919,65729,10000,Buffer[976],1045,32
21,3913,67713,10000,Buffer[904],1453,26
21,3910,63489,10000,Buffer[599],1509,10
21,3914,67755,10000,Buffer[616],3308,25
21,3903,70845,10000,Buffer[801],1396,9
21,3938,64625,10000,Buffer[747],694,11
21,3941,68811,10000,Buffer[566],666,1
21,4091,66375,10000,Buffer[586],3412,5
21,3905,74959,10000,Buffer[742],3154,2
21,5127,68897,10000,Buffer[900],962,15
21,3923,70952,10000,Buffer[648],1303,17
21,4027,71248,10000,Buffer[739],2748,13
21,3910,75562,10000,Buffer[701],2163,21
21,3913,75246,10000,Buffer[975],2764,2
21,3915,81308,10000,Buffer[835],1388,22
21,6159,74813,10000,Buffer[589],1054,20
21,3993,80453,10000,Buffer[573],43,4
21,3895,71905,10000,Buffer[985],2731,28
21,3994,68211,10000,Buffer[836],614,24
21,3897,74702,10000,Buffer[886],1688,13
21,4776,70823,10000,Buffer[920],2157,28
21,6655,64532,10000,Buffer[637],1736,30
21,3895,62434,10000,Buffer[599],1025,25
21,4001,67741,10000,Buffer[806],2643,29
21,3899,61874,10000,Buffer[660],3418,10
21,3905,68368,10000,Buffer[560],298,15
21,3907,71349,10000,Buffer[908],2189,8
21,3897,69089,10000,Buffer[781],1133,31
21,3896,69569,10000,Buffer[534],235,27
21,3922,73901,10000,Buffer[608],2342,16
21,4296,67868,10000,Buffer[541],773,29
21,4002,71103,10000,Buffer[782],1438,10
21,4005,63084,10000,Buffer[522],2657,7
21,3924,68499,10000,Buffer[979],1333,30
21,3916,77670,10000,Buffer[1004],2039,22
21,4980,79971,10000,Buffer[520],3595,27
21,4927,73257,10000,Buffer[1002],2571,4
21,3909,83813,10000,Buffer[530],3521,5
21,3910,76746,10000,Buffer[885],1021,10
21,4545,72039,10000,Buffer[829],914,14
21,3930,78822,10000,Buffer[727],658,21
21,3979,62735,10000,Buffer[997],2746,29
21,3900,72635,10000,Buffer[798],255,32
21,3989,70939,10000,Buffer[913],1949,31
21,4288,71624,10000,Buffer[758],1271,8
21,3909,61627,10000,Buffer[1002],302,4
21,3977,73228,10000,Buffer[550],3639,21
21,3912,62779,10000,Buffer[627],1785,24
21,3902,63308,10000,Buffer[801],679,6
21,3906,75384,10000,Buffer[615],3872,14
21,3911,61253,10000,Buffer[791],352,29
21,3919,61748,10000,Buffer[650],3008,19
21,4409,56405,10000,Buffer[1005],2464,12
21,4453,58174,10000,Buffer[789],897,6
21,3898,66145,10000,Buffer[628],9,24
21,3915,60358,10000,Buffer[858],3933,21
21,3930,61053,10000,Buffer[946],3901,13
21,3992,61959,10000,Buffer[598],635,27
21,3920,64503,10000,Buffer[559],3291,18
21,3902,60683,10000,Buffer[775],3212,9
21,3914,70623,10000,Buffer[722],355,15
21,3923,53435,10000,Buffer[870],2612,10
21,3919,55405,10000,Buffer[902],2564,30
21,3904,60316,10000,Buffer[612],2553,22
21,3915,61804,10000,Buffer[878],1034,7
21,3914,59115,10000,Buffer[891],3483,12
21,3918,59511,10000,Buffer[707],1311,27
21,3918,74935,10000,Buffer[643],2193,22
21,3991,58824,10000,Buffer[825],2290,29
21,3913,60256,10000,Buffer[965],3552,16
21,3921,63242,10000,Buffer[905],2687,31
21,4888,60538,10000,Buffer[844],1809,2
21,3921,60011,10000,Buffer[717],3711,22
21,3914,62015,10000,Buffer[855],870,27
21,4892,61035,10000,Buffer[886],1785,30
21,3915,60788,10000,Buffer[576],3269,7
21,4887,70867,10000,Buffer[666],3369,10
21,3910,59223,10000,Buffer[726],3776,23
21,4895,61903,10000,Buffer[740],1800,16
21,3955,61780,10000,Buffer[665],2598,18
21,3930,58469,10000,Buffer[920],3233,4
21,3928,60758,10000,Buffer[710],1999,2
21,3920,71557,10000,Buffer[887],2999,27
21,3923,60004,10000,Buffer[1004],177,24
21,3925,60308,10000,Buffer[691],1923,14
21,3923,61895,10000,Buffer[927],3035,32
21,3917,58954,10000,Buffer[757],1719,31
21,3915,65312,10000,Buffer[893],971,17
21,3919,64101,10000,Buffer[583],2885,14
21,3946,59660,10000,Buffer[618],3377,23
21,3938,53972,10000,Buffer[605],1210,2
21,3925,59985,10000,Buffer[863],2296,30
21,3941,58715,10000,Buffer[521],2736,6
22,3901,48797,10000,Buffer[634],4049,31
22,3900,66684,10000,Buffer[943],1187,9
22,3899,59507,10000,Buffer[891],4005,25
22,4756,62198,10000,Buffer[753],2392,9
22,4200,57858,10000,Buffer[536],699,32
22,3901,58557,10000,Buffer[638],2920,27
22,3898,58469,10000,Buffer[765],1329,31
22,3900,54974,10000,Buffer[843],3782,16
22,4874,61620,10000,Buffer[621],2597,21
22,3898,59622,10000,Buffer[781],1796,5
22,3919,64209,10000,Buffer[853],1862,29
22,3903,61971,10000,Buffer[743],2314,17
22,3902,60553,10000,Buffer[693],2046,10
22,3902,50410,10000,Buffer[788],3595,18
22,3932,50628,10000,Buffer[832],3651,7
22,3900,52843,10000,Buffer[725],176,19
22,3918,62738,10000,Buffer[909],2929,11
22,3898,62598,10000,Buffer[725],4033,24
22,3894,59316,10000,Buffer[603],4,25
22,3897,60255,10000,Buffer[635],1609,4
22,3894,61223,10000,Buffer[705],3224,17
22,3896,52831,10000,Buffer[853],2425,20
22,3899,61298,10000,Buffer[873],2929,8
22,3910,60388,10000,Buffer[825],708,28
22,3909,59602,10000,Buffer[755],789,13
22,3913,59939,10000,Buffer[513],221,10
22,3901,59406,10000,Buffer[629],3377,26
22,3977,67277,10000,Buffer[892],4009,30
22,4871,64965,10000,Buffer[561],501,1
22,4871,67009,10000,Buffer[934],3549,16
22,4869,58423,10000,Buffer[904],1540,32
22,3894,61361,10000,Buffer[602],4027,13
22,4863,62625,10000,Buffer[905],1232,23
22,3900,60343,10000,Buffer[554],282,4
22,4872,60663,10000,Buffer[687],411,9
22,4872,55070,10000,Buffer[840],1272,4
22,3899,46835,10000,Buffer[568],2291,25
22,4872,58850,10000,Buffer[786],1154,15
22,3934,53469,10000,Buffer[538],4044,2
22,3900,48869,10000,Buffer[598],20,20
22,4872,58802,10000,Buffer[574],179,22
22,3925,56492,10000,Buffer[866],2645,25
22,3902,64075,10000,Buffer[958],1566,31
22,3902,58985,10000,Buffer[706],1904,31
22,4871,60526,10000,Buffer[521],436,19
22,3923,53595,10000,Buffer[776],1804,13
22,3899,56309,10000,Buffer[537],1841,22
22,4057,57955,10000,Buffer[1004],478,14
22,3907,54009,10000,Buffer[623],1893,16
22,3910,50099,10000,Buffer[614],1094,30
22,3910,55226,10000,Buffer[818],855,7
22,3910,47662,10000,Buffer[923],1813,2
22,3992,55015,10000,Buffer[624],1912,27
22,3912,52617,10000,Buffer[570],3574,5
22,3938,56444,10000,Buffer[868],2653,25
22,4875,52932,10000,Buffer[817],3228,25
22,4872,57858,10000,Buffer[599],2254,6
22,3897,59023,10000,Buffer[803],3223,20
22,4870,71183,10000,Buffer[738],2130,3
22,3898,54349,10000,Buffer[826],4033,16
22,4873,54789,10000,Buffer[519],2325,28
22,3903,60673,10000,Buffer[583],3090,17
22,4869,74368,10000,Buffer[634],3295,1
22,4868,64860,10000,Buffer[847],3157,16
22,3896,63300,10000,Buffer[835],3133,32
22,3901,61082,10000,Buffer[900],3041,22
22,3901,52855,10000,Buffer[728],21,10
22,3902,53970,10000,Buffer[545],1920,22
22,4885,58807,10000,Buffer[594],1981,10
22,4928,57466,10000,Buffer[911],2369,25
22,3923,55918,10000,Buffer[618],3065,12
22,3924,51319,10000,Buffer[561],3005,3
22,3917,58738,10000,Buffer[699],3649,4
22,3910,60838,10000,Buffer[673],2126,12
22,3919,48522,10000,Buffer[782],3043,1
22,3931,61165,10000,Buffer[840],1469,29
22,3911,56366,10000,Buffer[827],3319,21
22,3984,61954,10000,Buffer[730],1546,27
22,3897,59084,10000,Buffer[787],1026,22
22,3936,60092,10000,Buffer[793],1559,31
22,3897,52628,10000,Buffer[588],1891,27
22,3901,54497,10000,Buffer[844],1525,17
22,3894,63522,10000,Buffer[740],660,15
22,3894,52855,10000,Buffer[587],569,20
22,3896,57969,10000,Buffer[552],2224,21
22,3901,59319,10000,Buffer[809],1356,24
22,3895,61060,10000,Buffer[550],2608,11
22,4394,60474,10000,Buffer[779],3628,11
22,3895,67336,10000,Buffer[526],3269,5
22,3894,61311,10000,Buffer[780],1308,31
22,3909,64557,10000,Buffer[954],222,4
22,4278,62125,10000,Buffer[519],1116,22
22,3899,60397,10000,Buffer[738],1712,25
22,4134,61811,10000,Buffer[709],1638,14
22,3899,62719,10000,Buffer[621],1504,13
22,3901,63837,10000,Buffer[759],2014,16
22,3900,60809,10000,Buffer[798],3457,19
22,3901,59168,10000,Buffer[595],361,5
22,4873,62090,10000,Buffer[978],725,19
22,4885,57523,10000,Buffer[565],3218,26
23,3740,52786,10000,Buffer[779],1816,31
23,3441,56776,10000,Buffer[939],3723,17
23,3524,51086,10000,Buffer[614],1349,3
23,3692,52947,10000,Buffer[978],1718,28
23,3447,48423,10000,Buffer[1007],1136,3
23,3480,50446,10000,Buffer[532],4036,7
23,3437,59747,10000,Buffer[649],2816,19
23,3473,52662,10000,Buffer[993],4030,17
23,3799,62753,10000,Buffer[1021],3997,18
23,3451,52945,10000,Buffer[574],2947,31
23,3517,51132,10000,Buffer[984],2550,14
23,3480,54598,10000,Buffer[699],526,15
23,3772,54935,10000,Buffer[584],2393,18
23,3548,54108,10000,Buffer[746],3062,10
23,3490,53387,10000,Buffer[1005],992,8
23,3460,55576,10000,Buffer[686],2559,2
23,3475,61024,10000,Buffer[921],1746,4
23,3579,54521,10000,Buffer[556],3370,21
23,3477,60622,10000,Buffer[818],2393,11
23,3498,50292,10000,Buffer[617],1486,4
23,3414,50320,10000,Buffer[880],1786,19
23,3469,56071,10000,Buffer[740],2996,19
23,3456,53601,10000,Buffer[557],2688,11
23,3528,51759,10000,Buffer[518],885,10
23,3543,57837,10000,Buffer[528],2142,31
23,3554,51308,10000,Buffer[733],2105,16
23,5042,51171,10000,Buffer[990],2608,28
23,3747,56142,10000,Buffer[670],2457,7
23,3448,49921,10000,Buffer[939],2480,14
23,3556,50089,10000,Buffer[587],2940,9
23,3500,51776,10000,Buffer[949],2794,25
23,3553,50577,10000,Buffer[647],360,7
23,3433,48289,10000,Buffer[584],683,5
23,3452,50372,10000,Buffer[940],3670,32
23,3465,52834,10000,Buffer[619],2940,31
23,3554,47497,10000,Buffer[856],2397,26
23,3702,52024,10000,Buffer[848],702,19
23,3570,53119,10000,Buffer[795],2731,6
23,4990,50277,10000,Buffer[866],365,15
23,3426,53824,10000,Buffer[659],3373,6
23,3534,55128,10000,Buffer[969],523,12
23,3527,49652,10000,Buffer[1012],712,14
23,3549,58576,10000,Buffer[923],3067,8
23,3419,48146,10000,Buffer[976],437,20
23,3551,52210,10000,Buffer[752],2908,8
23,3557,52074,10000,Buffer[819],1646,12
23,3489,52560,10000,Buffer[514],1775,6
23,3466,48282,10000,Buffer[632],3194,3
23,3799,56580,10000,Buffer[818],1731,24
23,3456,53648,10000,Buffer[627],3109,7
23,3456,50209,10000,Buffer[574],2707,20
23,3478,52058,10000,Buffer[599],2955,19
23,3499,52900,10000,Buffer[538],2893,10
23,5089,50035,10000,Buffer[779],53,5
23,3491,57443,10000,Buffer[890],1120,21
23,3458,47330,10000,Buffer[763],1170,32
23,4096,50227,10000,Buffer[581],3401,8
23,3560,51430,10000,Buffer[589],3773,6
23,3447,49777,10000,Buffer[910],3824,24
23,4376,51624,10000,Buffer[970],778,8
23,3442,55144,10000,Buffer[911],2244,20
23,3445,51817,10000,Buffer[794],3165,28
23,4405,50091,10000,Buffer[590],3673,28
23,3597,52662,10000,Buffer[549],1604,11
23,3440,48285,10000,Buffer[791],1320,1
23,3454,47379,10000,Buffer[572],825,27
23,3543,58851,10000,Buffer[524],2598,7
23,3498,47959,10000,Buffer[725],322,29
23,3565,52726,10000,Buffer[678],3128,32
23,3469,50060,10000,Buffer[938],2632,8
23,3546,50115,10000,Buffer[580],3555,27
23,3468,48391,10000,Buffer[792],3369,25
23,3551,54979,10000,Buffer[583],2397,17
23,3497,50516,10000,Buffer[958],3962,3
23,3454,49803,10000,Buffer[884],436,28
23,3549,56499,10000,Buffer[590],2268,32
23,3517,47527,10000,Buffer[833],817,28
23,3557,49950,10000,Buffer[739],2399,12
23,3415,57687,10000,Buffer[740],324,10
23,3894,50378,10000,Buffer[713],71,32
23,4216,50347,10000,Buffer[649],3244,26
23,3740,48801,10000,Buffer[885],436,24
23,3496,52256,10000,Buffer[689],1156,24
23,4584,52153,10000,Buffer[792],11,16
23,3525,56647,10000,Buffer[884],419,32
23,3558,50475,10000,Buffer[747],3703,21
23,4434,52764,10000,Buffer[595],2204,13
23,3543,50225,10000,Buffer[889],2879,18
23,3536,53063,10000,Buffer[590],2747,13
23,4599,52927,10000,Buffer[516],2250,31
23,3705,57587,10000,Buffer[655],65,17
23,3478,53154,10000,Buffer[946],2788,15
23,5220,62593,10000,Buffer[764],299,32
23,3562,54209,10000,Buffer[605],658,18
23,3476,58178,10000,Buffer[879],49,13
23,3459,49959,10000,Buffer[789],3424,21
23,3610,56129,10000,Buffer[765],2953,2
23,3570,52128,10000,Buffer[720],1455,18
23,4127,49394,10000,Buffer[638],242,20
23,3445,50688,10000,Buffer[913],3789,12
24,3943,46605,10000,Buffer[945],2412,6
24,3900,61261,10000,Buffer[770],1950,12
24,3897,53081,10000,Buffer[869],3619,14
24,3961,60138,10000,Buffer[796],2416,19
24,3899,60180,10000,Buffer[980],1836,2
24,3896,59354,10000,Buffer[600],1907,4
24,4869,60851,10000,Buffer[726],2333,29
24,4874,61117,10000,Buffer[800],1328,17
24,4870,64457,10000,Buffer[546],3461,30
24,3963,59909,10000,Buffer[846],1489,28
24,3897,61996,10000,Buffer[940],3151,10
24,3966,73436,10000,Buffer[850],3316,28
24,4949,60577,10000,Buffer[575],3005,20
24,5337,65926,10000,Buffer[740],3090,6
24,3897,53403,10000,Buffer[844],1468,20
24,4875,74619,10000,Buffer[561],228,5
24,3899,61426,10000,Buffer[612],3550,27
24,3898,61283,10000,Buffer[654],3970,18
24,4873,61532,10000,Buffer[529],1247,12
24,4065,79798,10000,Buffer[717],829,3
24,3898,52250,10000,Buffer[912],3608,6
24,3899,59167,10000,Buffer[593],3664,22
24,4871,63384,10000,Buffer[679],264,21
24,4873,76492,10000,Buffer[610],2355,21
24,3897,58865,10000,Buffer[641],1451,31
24,3899,61098,10000,Buffer[566],4039,13
24,3898,56492,10000,Buffer[771],1665,20
24,3898,59215,10000,Buffer[960],2347,6
24,3899,45706,10000,Buffer[650],3432,28
24,4873,65019,10000,Buffer[519],815,19
24,4873,67677,10000,Buffer[888],3992,2
24,3898,60842,10000,Buffer[899],42,25
24,3900,52430,10000,Buffer[850],538,6
24,3899,59619,10000,Buffer[895],2241,15
24,4872,62620,10000,Buffer[520],3831,11
24,3898,66231,10000,Buffer[515],1644,15
24,4870,60808,10000,Buffer[779],2241,24
24,3899,61356,10000,Buffer[836],1925,5
24,4874,58805,10000,Buffer[813],4092,31
24,4871,68908,10000,Buffer[904],3735,3
24,3897,60125,10000,Buffer[821],1127,21
24,3898,58589,10000,Buffer[1012],4011,5
24,4328,65653,10000,Buffer[829],2125,24
24,3920,70176,10000,Buffer[635],1071,26
24,3903,54338,10000,Buffer[948],2275,31
24,4871,60155,10000,Buffer[572],436,16
24,3909,60188,10000,Buffer[531],321,12
24,4868,57486,10000,Buffer[710],3043,23
24,4255,59791,10000,Buffer[940],2765,24
24,3896,62035,10000,Buffer[719],2177,16
24,3897,60015,10000,Buffer[851],2127,10
24,3893,59228,10000,Buffer[696],2723,4
24,3927,60455,10000,Buffer[998],1637,5
24,3894,60262,10000,Buffer[933],844,14
24,3896,59594,10000,Buffer[845],3972,11
24,3896,61648,10000,Buffer[948],3633,18
24,4868,62109,10000,Buffer[946],3040,25
24,3895,54894,10000,Buffer[620],615,11
24,3897,61311,10000,Buffer[756],1147,8
24,3894,62955,10000,Buffer[521],1736,20
24,4589,58803,10000,Buffer[712],1057,27
24,3893,62314,10000,Buffer[688],3977,8
24,3897,59251,10000,Buffer[570],341,5
24,3898,58822,10000,Buffer[888],51,19
24,4868,60815,10000,Buffer[694],3577,14
24,3897,64325,10000,Buffer[740],2691,14
24,3899,58460,10000,Buffer[858],910,26
24,3892,60914,10000,Buffer[668],1141,18
24,3898,58467,10000,Buffer[797],1618,3
24,4867,62692,10000,Buffer[606],1913,5
24,3897,59560,10000,Buffer[893],3439,23
24,3896,60127,10000,Buffer[588],648,14
24,4527,61467,10000,Buffer[595],1773,29
24,3899,61148,10000,Buffer[929],1292,11
24,4871,62787,10000,Buffer[905],1495,12
24,4357,58616,10000,Buffer[630],3888,2
24,4893,65839,10000,Buffer[983],3539,14
24,3898,58621,10000,Buffer[947],1007,23
24,5481,61531,10000,Buffer[1013],3293,29
24,3900,61739,10000,Buffer[766],770,14
24,3913,53550,10000,Buffer[738],3743,20
24,4477,58924,10000,Buffer[663],459,25
24,3895,59702,10000,Buffer[930],2996,1
24,4866,74547,10000,Buffer[719],3758,22
24,4418,59196,10000,Buffer[852],1278,7
24,4871,62985,10000,Buffer[1004],3102,19
24,3896,59522,10000,Buffer[531],1022,17
24,4923,59803,10000,Buffer[790],584,20
24,4891,61412,10000,Buffer[699],3433,6
24,3898,58820,10000,Buffer[629],1709,25
24,6066,63154,10000,Buffer[585],2761,3
24,4879,68065,10000,Buffer[583],934,29
24,3898,53369,10000,Buffer[574],1159,14
24,4559,59203,10000,Buffer[1013],2995,23
24,3898,59574,10000,Buffer[553],800,30
24,3900,59124,10000,Buffer[942],3016,24
24,5576,61444,10000,Buffer[918],620,30
24,3895,61370,10000,Buffer[754],3249,14
24,4873,57880,10000,Buffer[884],1509,9
24,4539,59444,10000,Buffer[618],2150,5
25,3929,75911,10000,Buffer[1008],26,10
25,3964,92145,10000,Buffer[783],1874,31
25,3847,67582,10000,Buffer[515],2361,6
25,4112,74052,10000,Buffer[595],709,16
25,3904,71437,10000,Buffer[901],2582,5
25,3967,72433,10000,Buffer[1016],3436,27
25,3955,74585,10000,Buffer[707],2871,16
25,4063,74015,10000,Buffer[790],158,7
25,4107,72188,10000,Buffer[812],2791,12
25,3883,57688,10000,Buffer[544],999,9
25,3872,65119,10000,Buffer[723],2755,12
25,3929,72076,10000,Buffer[559],2453,14
25,4072,63302,10000,Buffer[843],3151,2
25,3826,419499,10000,Buffer[770],2419,11
25,3946,72615,10000,Buffer[721],3113,19
25,4113,87914,10000,Buffer[828],1005,28
25,3963,61208,10000,Buffer[820],3887,16
25,3873,63679,10000,Buffer[855],354,10
25,4296,92567,10000,Buffer[895],1692,23
25,4038,81026,10000,Buffer[733],1255,28
25,4005,75407,10000,Buffer[882],762,8
25,4171,78419,10000,Buffer[638],798,17
25,4079,73878,10000,Buffer[521],1158,12
25,4123,84622,10000,Buffer[686],3402,9
25,4055,76341,10000,Buffer[715],2446,31
25,4030,75919,10000,Buffer[687],1299,19
25,3919,54754,10000,Buffer[565],3477,1
25,4047,73214,10000,Buffer[530],1379,9
