runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.float
7,3332,19158,250000,4.848192682417511e+307
7,3282,19042,250000,1.1197887838732812e+308
7,3245,19302,250000,1.606438794461128e+308
7,3274,19032,250000,4.940659740157981e+307
7,3304,19290,250000,5.1255296218351267e+306
7,3246,19104,250000,5.885348890432641e+307
7,3378,18543,250000,1.5414725594174796e+308
7,3307,18895,250000,5.840737387187014e+307
7,3313,23426,250000,4.028236024999143e+306
7,3285,18487,250000,3.449485190796714e+307
7,3276,18437,250000,1.6794560946579445e+308
7,3276,18387,250000,1.4112809777438938e+308
7,3360,18997,250000,4.4067007932346685e+307
7,3282,18545,250000,7.6221852958711e+307
7,3245,18950,250000,1.0395426857376375e+308
7,3296,22158,250000,6.934356250170821e+307
7,3355,27114,250000,1.3684920115095048e+307
7,3308,23834,250000,1.6675842443578526e+308
7,3476,21278,250000,3.890380869315851e+307
7,3351,22073,250000,5.07895524276228e+307
7,3245,18750,250000,7.315220938661949e+307
7,3325,25523,250000,9.403728104815838e+307
7,3316,25064,250000,3.340908256719077e+307
7,3275,18509,250000,3.9310607866872783e+307
7,3343,18510,250000,3.2944067471502434e+307
7,3290,18715,250000,3.9226204547706233e+307
7,3335,26303,250000,9.450116592620656e+306
7,3296,19542,250000,8.636353180963547e+307
7,3410,19049,250000,3.1364702578992336e+307
7,3247,19455,250000,1.1564839566064777e+307
7,3338,20235,250000,8.196568088328745e+307
7,3309,18946,250000,7.180852642543523e+307
7,3270,21197,250000,8.105854877302891e+307
7,3296,18633,250000,9.076610017140461e+306
7,3371,23189,250000,3.8745660428528676e+307
7,3253,18551,250000,1.5648605913754467e+308
7,3369,22513,250000,9.96860651826477e+307
7,3292,19426,250000,8.845135878622945e+306
7,3250,19296,250000,8.290883332058026e+306
7,3315,22633,250000,1.9479826212901738e+306
7,3293,19101,250000,6.718588848668832e+307
7,3248,18932,250000,8.016841777281426e+307
7,3362,18873,250000,1.6761850942192453e+308
7,3296,19330,250000,9.77577515510351e+307
7,3248,19236,250000,4.2747272356517193e+307
7,3288,18369,250000,1.5632179597863545e+307
7,3280,18520,250000,1.4600515382974788e+308
7,3288,19406,250000,4.400970722147995e+307
7,3276,19180,250000,3.0634863249955936e+306
7,3322,19155,250000,7.638846946890617e+307
7,3301,19442,250000,3.6381588401122467e+307
7,3339,18970,250000,8.289556009798776e+307
7,3288,18653,250000,1.7806749852881835e+307
7,3264,18812,250000,7.751147605197233e+307
7,3381,18539,250000,1.5580233723219455e+308
7,3324,20063,250000,2.1826810992632988e+307
7,3265,19555,250000,7.678965582716027e+307
7,3300,19504,250000,5.850182622970633e+307
7,3299,19421,250000,1.2051937579017977e+308
7,3257,19312,250000,1.2789945692153542e+307
7,3422,26556,250000,9.982911299740356e+307
7,3314,18360,250000,1.2553923085800716e+308
7,3304,25671,250000,1.3201434219473022e+308
7,3290,18472,250000,7.712441920980778e+307
7,3401,18996,250000,8.928178345746265e+307
7,3264,18671,250000,1.2073462056740097e+308
7,3421,19017,250000,6.476079915193329e+307
7,3341,23469,250000,1.3351042185382316e+308
7,3289,22484,250000,4.686479631886236e+307
7,3328,22306,250000,1.0651175956657746e+308
7,3360,26002,250000,1.477395888645234e+308
7,3317,23501,250000,1.3093354485669727e+308
7,3412,25780,250000,5.63341492715593e+307
7,3311,25391,250000,1.1579590494277742e+308
7,3287,23517,250000,3.5837592662498747e+307
7,3347,19964,250000,4.770809904163021e+307
7,3317,21424,250000,4.896169067179319e+307
7,3343,18664,250000,1.5408587872809704e+307
7,3411,20885,250000,7.580115762168322e+307
7,3315,18537,250000,3.844016771291024e+307
7,3247,18539,250000,1.3062727575632109e+308
7,3284,18717,250000,9.247005977646413e+307
7,3270,18684,250000,1.6733679142356047e+308
7,3248,19158,250000,2.967729008713894e+307
7,3333,18454,250000,1.565904754153297e+308
7,3340,26492,250000,7.391402787698666e+306
7,3245,18377,250000,3.0672058414748827e+307
7,3337,26410,250000,8.984734727281923e+307
7,3282,19015,250000,4.677071600903292e+307
7,3262,18617,250000,1.7410816695549595e+307
7,3356,18641,250000,1.0338074213181092e+308
7,3309,19271,250000,3.3636149682988614e+307
7,3247,19274,250000,1.678505702109906e+308
8,12287,38457,250000,4.102547945757986e+307
8,4469,34386,250000,1.2400430209373221e+308
8,4180,36136,250000,3.0045965694363434e+307
8,4151,40189,250000,1.3979528026526185e+308
8,4150,34419,250000,2.888939079665312e+307
8,4174,41411,250000,1.6575612786172777e+307
8,4206,36658,250000,6.508388999822921e+306
8,4149,37990,250000,5.815211402983756e+307
8,7890,43391,250000,1.5812159684360103e+308
8,4203,41225,250000,2.6720120307040994e+307
8,7367,52196,250000,8.796496152876782e+307
8,11621,52939,250000,5.601144419853448e+307
8,12551,57730,250000,9.92338216095831e+307
8,13294,60373,250000,3.1500665507583106e+307
8,4294,32811,250000,5.71097141196486e+307
8,13334,55988,250000,1.5027457933857501e+307
8,5264,43398,250000,9.456185769101115e+307
8,8934,47941,250000,1.2320530191202192e+308
8,9121,31980,250000,7.519140745674631e+307
8,5354,32023,250000,6.738008076735513e+307
8,15517,50137,250000,4.625958571071362e+307
8,6928,33689,250000,1.4447029724096418e+308
8,14438,52524,250000,9.173021546789457e+307
8,7182,38698,250000,8.917426467681422e+307
8,9746,58582,250000,3.494854057945419e+307
8,13367,60460,250000,4.662408434918569e+307
8,4376,52396,250000,4.1498672473462116e+307
8,15931,59125,250000,1.4540246506697e+307
8,6680,46545,250000,1.5901927180191638e+308
8,4395,49738,250000,1.0822243370209825e+308
8,12667,61947,250000,6.861951394976357e+307
8,12375,50221,250000,1.4720093084138295e+308
8,10264,75734,250000,9.933003748932691e+306
8,8805,53333,250000,2.1863112371019402e+307
8,13639,65713,250000,8.546203157816424e+307
8,6702,64521,250000,8.929312227181354e+307
8,9251,69474,250000,1.6528156225395124e+308
8,4184,31342,250000,8.26256112586466e+307
8,10248,54003,250000,7.005863486352938e+307
8,4968,81541,250000,6.114001756152111e+307
8,8733,87433,250000,5.702925167047348e+307
8,4252,31016,250000,7.320184245433425e+307
8,13588,91024,250000,4.2270257112717965e+307
8,14056,48079,250000,4.3878949313392276e+307
8,12115,72052,250000,5.578364930319709e+307
8,4146,43842,250000,5.651592633780939e+307
8,14338,76270,250000,6.315053236217939e+307
8,6764,55776,250000,1.6981993092966819e+308
8,8884,75888,250000,5.917361316451929e+307
8,15558,59518,250000,5.655009423802622e+307
8,12227,77684,250000,1.4113006600710038e+308
8,5370,51588,250000,4.0424903720774205e+307
8,15460,84410,250000,6.976962811394629e+307
8,6199,53196,250000,1.4875829890165496e+308
8,4216,41360,250000,1.6856852807043913e+308
8,13696,51654,250000,1.3858669128513926e+308
8,4679,61036,250000,5.465981064283134e+307
8,6915,31751,250000,2.697562345316783e+307
8,4151,47313,250000,1.5491672148621678e+308
8,4239,43237,250000,9.861231748804012e+307
8,15819,61233,250000,9.184293820896856e+306
8,6408,76257,250000,4.612356155744994e+307
8,4312,62692,250000,5.103175852817535e+307
8,7092,76643,250000,2.6029294841348156e+307
8,4278,66799,250000,9.655248326564855e+307
8,12313,50895,250000,6.310160173782558e+307
8,6202,37880,250000,8.361615267204788e+307
8,11519,42279,250000,1.4097431270828604e+308
8,4290,32658,250000,9.857416081206427e+307
8,4767,32483,250000,1.0133453069760717e+308
8,7885,42091,250000,9.948241560237976e+307
8,9008,74014,250000,5.496681279993268e+307
8,7640,78651,250000,7.556419626395251e+307
8,7619,79274,250000,9.285482253731404e+307
8,13932,65691,250000,4.757804178293283e+307
8,15261,56785,250000,7.566923368421932e+306
8,6287,57153,250000,1.0121962038737086e+307
8,8709,83549,250000,1.4173338991007313e+308
8,4166,30506,250000,1.1084119085942363e+308
8,11964,86112,250000,4.346611798546979e+307
8,10745,72393,250000,9.470853207856484e+307
8,12925,80891,250000,9.460645927864996e+307
8,13293,86200,250000,8.133798641492559e+307
8,4607,63371,250000,3.024596659121592e+307
8,14769,89017,250000,1.32897150664118e+308
8,5059,56548,250000,1.2939110990820847e+308
8,8467,63224,250000,8.767262128116253e+307
8,15323,88090,250000,1.2337586775505635e+308
8,10825,49317,250000,9.169843782504163e+307
8,9573,69225,250000,1.0962237892560916e+308
8,5552,31706,250000,1.217948832309846e+307
8,7300,41630,250000,1.2997208783046466e+308
8,15738,60203,250000,6.128577379887046e+307
8,15765,46528,250000,1.0854474961539142e+308
8,10714,63044,250000,1.3695643086030046e+308
8,8296,53542,250000,4.1810013362572777e+307
8,15594,66762,250000,1.5464220000509703e+308
8,4593,66994,250000,1.6383687684316603e+308
8,4220,65563,250000,1.5220161313971972e+308
8,5616,82034,250000,1.0430200017874413e+308
9,3917,24996,250000,7.175215132937329e+307
9,4681,23960,250000,9.638868660743674e+306
9,4167,23880,250000,1.3551983202365802e+308
9,3913,23922,250000,1.1953152520565394e+308
9,3985,23984,250000,5.09407357460264e+307
9,3919,23936,250000,7.21736457950185e+307
9,3910,23985,250000,1.5629889902828968e+308
9,4701,24899,250000,4.726702566714088e+307
9,3960,23928,250000,8.402409395210475e+307
9,3935,23908,250000,1.746221234704066e+308
9,4880,23894,250000,1.4363415452235195e+308
9,4450,23795,250000,4.652799087622208e+307
9,4721,23969,250000,1.715490457486859e+308
9,3908,24088,250000,1.2601449413142458e+308
9,4558,23955,250000,4.490875848668808e+307
9,3908,24064,250000,1.3789337691524187e+308
9,3903,24024,250000,8.778338778489804e+307
9,4605,24073,250000,1.1476191067908927e+308
9,4645,24103,250000,1.4534773733961374e+308
9,3925,24049,250000,1.643847222942912e+308
9,3953,24078,250000,6.565161651879491e+307
9,3907,24126,250000,1.3917651623315363e+308
9,3913,24129,250000,9.95721998194885e+307
9,3937,24061,250000,1.416044110699973e+308
9,3900,24152,250000,7.211477452679612e+307
9,3898,24141,250000,7.616838324905205e+307
9,3950,23872,250000,1.7147029277032023e+308
9,4313,23913,250000,1.054485573198026e+308
9,3898,23863,250000,1.6048923240394136e+308
9,4894,23844,250000,1.6138935028571163e+308
9,3900,23805,250000,1.4825190876574697e+308
9,4690,23807,250000,1.3076526756456863e+308
9,3941,23805,250000,1.3485004879275335e+308
9,4486,23844,250000,1.7008712297941032e+308
9,3901,23844,250000,1.1366699414449212e+308
9,3901,23820,250000,4.4265898350209247e+307
9,3912,24089,250000,1.4795451492397475e+308
9,4826,23902,250000,3.922398017777787e+307
9,4399,23924,250000,1.7721166796755664e+308
9,3915,24055,250000,4.2046214574008417e+307
9,3910,23935,250000,1.0740775824459086e+308
9,4415,23812,250000,1.2878171385243122e+308
9,3927,24186,250000,6.566132686658994e+307
9,3912,24123,250000,7.052332290589017e+306
9,3957,24041,250000,1.149199950940873e+308
9,3909,24156,250000,1.5385952101643122e+308
9,3908,24141,250000,1.6503652451523813e+308
9,3907,24118,250000,8.581883659801652e+307
9,3911,24041,250000,8.682967726997482e+307
9,3915,24081,250000,6.340653663669767e+307
9,3968,24088,250000,4.40416036731794e+306
9,3914,24072,250000,1.0683883030664528e+308
9,3912,24258,250000,1.110564533151529e+308
9,3903,23740,250000,6.583108672816691e+306
9,4219,24074,250000,1.8595159184025727e+307
9,3914,23907,250000,2.148057573077906e+306
9,3958,23989,250000,7.838404094002407e+307
9,3907,23929,250000,6.771140515068921e+307
9,3906,23769,250000,1.0463793617833e+308
9,4692,23974,250000,3.370764001408296e+307
9,3904,24427,250000,1.2116122839749466e+307
9,3913,24078,250000,7.529037742800295e+307
9,3954,24163,250000,5.783906687888126e+307
9,3904,24111,250000,9.748757404623166e+307
9,3923,24083,250000,1.3204975804092368e+308
9,3914,24125,250000,1.049591439079741e+308
9,3904,24031,250000,6.062615088936888e+307
9,3908,24074,250000,1.5732606891449476e+308
9,3958,24426,250000,8.092804483674445e+307
9,3920,24151,250000,1.6934479662266856e+308
9,4660,23901,250000,7.288923474448645e+307
9,4402,24245,250000,3.1371896319957534e+307
9,4675,24024,250000,1.557524805180212e+306
9,4149,23829,250000,5.477682988932065e+307
9,3948,24027,250000,1.2843929212974227e+308
9,4780,23862,250000,1.357255759126775e+308
9,4246,24056,250000,1.0205469139551827e+308
9,3902,23745,250000,2.751774734911401e+307
9,4703,23845,250000,1.4512108121559587e+308
9,4325,23992,250000,1.5042224932404027e+308
9,4670,23990,250000,1.1856242840914346e+307
9,3906,23831,250000,3.4501933659672435e+307
9,4406,23798,250000,5.249761722304748e+307
9,4710,23745,250000,4.58610320955818e+307
9,3905,23846,250000,1.3944860022025824e+308
9,3899,23910,250000,5.097074310124925e+307
9,4011,23919,250000,2.2249492841694043e+307
9,3908,23871,250000,7.161824656155296e+307
9,4551,23821,250000,6.945389840929133e+307
9,4846,23887,250000,8.185783893286887e+307
9,4337,23779,250000,1.5032459379444937e+308
9,4628,24056,250000,4.298594309404259e+307
9,4686,23987,250000,1.3860087959809035e+308
9,4409,23959,250000,1.3923137073688288e+308
9,3904,23999,250000,1.7704471698471365e+308
9,3904,23977,250000,1.6466078456981256e+307
9,3908,23943,250000,1.151257480993155e+308
9,4713,23862,250000,1.6979349043499555e+308
9,4326,23911,250000,1.447332212693863e+308
9,3910,23840,250000,4.870353075953982e+307
10,3907,23129,250000,1.0042046422810907e+308
10,4421,22923,250000,1.8599214912762236e+307
10,4737,22958,250000,1.7089220729343458e+308
10,3984,22894,250000,7.438892455592471e+307
10,3910,23021,250000,1.7135123314534992e+308
10,4773,23021,250000,1.1631680049112425e+308
10,3904,22893,250000,2.0277635708091467e+307
10,3981,22885,250000,8.262591079175351e+307
10,4941,22824,250000,1.0514344780923885e+308
10,3899,23102,250000,1.1035650700572323e+308
10,4694,23225,250000,8.810781899062643e+307
10,3904,22989,250000,1.7531277585927727e+308
10,3904,22960,250000,9.703751738731985e+307
10,4703,22861,250000,7.17253301604537e+307
10,4266,22822,250000,1.7213957973218754e+308
10,3905,22826,250000,1.922648258520922e+307
10,4795,22892,250000,6.258948522968382e+306
10,3915,22900,250000,4.3103900721124436e+307
10,3954,30695,250000,4.474568721839e+307
10,3987,22796,250000,3.2724509085433387e+307
10,4402,22876,250000,1.452935309732075e+308
10,4684,22990,250000,5.224793673688471e+307
10,4160,22949,250000,3.344068777610167e+307
10,4438,22905,250000,6.408773800970633e+307
10,4733,22865,250000,1.6257726667097512e+308
10,4225,22931,250000,1.6237953837386815e+307
10,4560,22873,250000,1.049131611066607e+308
10,4804,23151,250000,1.6511491971672576e+308
10,3917,23010,250000,1.4986227512178572e+308
10,3908,23055,250000,3.212275152880627e+307
10,4884,22877,250000,1.4585685198706942e+308
10,4375,22818,250000,1.2485324888923428e+308
10,4761,22892,250000,6.684492651359846e+307
10,3899,22911,250000,1.5900926195765404e+308
10,3904,22989,250000,3.2486521773857954e+307
10,4708,22777,250000,1.847545505647444e+307
10,4248,23286,250000,9.1088693919294e+307
10,3904,22897,250000,1.3227894657122086e+308
10,4881,22801,250000,1.680116005162906e+308
10,3911,23002,250000,1.2764197641790915e+308
10,4606,22885,250000,1.0190876939650134e+308
10,3903,23201,250000,2.1041498852449818e+307
10,4476,22843,250000,6.488207224535516e+307
10,3907,23070,250000,9.79432775406166e+307
10,4233,22884,250000,1.3811195958202166e+308
10,4481,23002,250000,1.6645425727007865e+308
10,3951,22925,250000,9.901343838402403e+307
10,4272,22803,250000,6.67248526083064e+307
10,4615,22832,250000,1.5313415379626722e+308
10,3917,23010,250000,7.7329024386287e+307
10,3951,22919,250000,3.786780486625917e+307
10,4636,23096,250000,1.63130600978836e+308
10,4905,22963,250000,9.052974627328976e+307
10,3907,22966,250000,6.006527648483846e+307
10,4699,23010,250000,2.256169275160496e+307
10,3903,22860,250000,9.247332661239822e+307
10,3953,23020,250000,8.515032908867473e+307
10,3911,23208,250000,1.6309960600783542e+308
10,3929,23426,250000,2.8008279883924566e+307
10,3902,23609,250000,1.123455795088682e+308
10,4696,23129,250000,1.3104290964196835e+308
10,3905,22923,250000,4.700573165553014e+307
10,3950,22812,250000,4.062964911530566e+307
10,3902,22991,250000,8.880558089155265e+306
10,4408,22878,250000,1.5608423887549412e+308
10,3911,23011,250000,1.5486906936222711e+308
10,4209,22960,250000,1.2879299071817462e+308
10,4494,23052,250000,1.4643520666038202e+308
10,4832,23439,250000,1.7485318208851773e+308
10,4333,22939,250000,9.75749426255377e+307
10,3899,23215,250000,1.5550136116768392e+308
10,4069,23069,250000,5.059883756566976e+306
10,4364,22828,250000,1.7919717268542085e+308
10,4649,22987,250000,5.250228393532583e+307
10,3961,22870,250000,7.743699802140868e+307
10,4458,23056,250000,1.1940559120447695e+308
10,4723,22763,250000,1.0300938117071853e+308
10,3951,22926,250000,1.4072980953762594e+308
10,4531,23155,250000,1.2897987312425496e+308
10,4004,22982,250000,5.946891718973858e+307
10,3954,22799,250000,4.2799260090707964e+307
10,4589,22850,250000,8.573520646152008e+307
10,4898,22938,250000,1.2117046049417214e+308
10,3907,22971,250000,1.5925900317275914e+308
10,4372,22854,250000,1.2461028078191993e+308
10,4289,22984,250000,7.260733805090015e+307
10,3956,22849,250000,4.941178265464471e+307
10,4469,23257,250000,4.764613648828406e+307
10,4232,22970,250000,1.5143946461313372e+308
10,3901,22801,250000,8.740807204903991e+307
10,4848,22856,250000,1.4476530927839756e+308
10,4314,22943,250000,1.2765165827497529e+308
10,3944,22939,250000,3.8271057895724804e+307
10,4884,23143,250000,1.0595788734299545e+308
10,4441,22887,250000,5.662741869185569e+307
10,3911,22956,250000,1.0218043364129057e+308
10,3957,23387,250000,4.550342784134089e+307
10,4461,22914,250000,1.450241238068301e+308
10,4014,23074,250000,9.033426512212319e+306
10,3901,23175,250000,5.344923279226455e+307
11,3921,24879,250000,2.827361972758606e+307
11,3925,24343,250000,1.271146075463129e+308
11,4847,24098,250000,1.591616371513062e+308
11,3904,23981,250000,5.632422802832367e+307
11,3901,23921,250000,5.020660582026682e+307
11,4668,24066,250000,1.5259234789298345e+308
11,4016,23864,250000,5.016781745541953e+307
11,3905,23899,250000,1.7243456817720518e+308
11,4213,23918,250000,6.526923471986289e+307
11,3902,23852,250000,1.7713286755747472e+308
11,3974,24006,250000,1.377003463143058e+307
11,3899,23913,250000,7.186966754025922e+307
11,3957,23967,250000,6.675133290877988e+307
11,4190,23956,250000,1.462776247932009e+308
11,3900,24100,250000,1.2165030721103002e+308
11,3925,25644,250000,8.327113824571001e+307
11,3905,24060,250000,1.1278990886326277e+308
11,4450,24014,250000,2.1049128876659147e+307
11,3974,25545,250000,1.1756958264424755e+308
11,4231,24803,250000,5.812878799539499e+307
11,4510,24403,250000,1.2348182546605395e+308
11,3909,24581,250000,1.5840355482002179e+308
11,3903,24350,250000,7.681838416896537e+307
11,3904,24926,250000,5.001995649178852e+307
11,4759,24466,250000,1.5594678814268368e+308
11,4366,26003,250000,1.1064474491023982e+308
11,4664,24445,250000,1.3539233078858265e+308
11,4125,24171,250000,9.21465338678055e+307
11,4445,24553,250000,3.3214752638146404e+307
11,3913,24367,250000,6.752106162070963e+307
11,4298,24564,250000,1.6733553732459338e+308
